,doy,soy,head_masl,head_bed
108,192.95833330000002,16671599.99712,582.7283057,489.72830569999996
109,192.96875,16672500.0,580.9281187000001,487.92811870000014
110,192.97916669999998,16673400.00288,578.8582516,485.8582516
111,192.98958330000002,16674299.99712,576.6882875,483.6882875
112,193.0,16675200.0,574.4600955,481.46009549999997
113,193.01041669999998,16676100.00288,572.2075142000001,479.2075142000001
114,193.02083330000002,16676999.99712,570.0010698,477.0010698
115,193.03125,16677900.0,567.7813954,474.78139539999995
116,193.04166669999998,16678800.00288,565.3752789,472.3752789
117,193.05208330000002,16679699.99712,562.8150057999999,469.8150057999999
118,193.0625,16680600.0,560.1399574,467.13995739999996
119,193.07291669999998,16681500.00288,557.5633925,464.56339249999996
120,193.08333330000002,16682399.99712,555.0424092000001,462.04240920000007
121,193.09375,16683300.0,552.4859916,459.48599160000003
122,193.10416669999998,16684200.00288,549.7035903,456.7035903
123,193.11458330000002,16685099.99712,546.519827,453.51982699999996
124,193.125,16686000.0,542.8490161000001,449.8490161000001
125,193.13541669999998,16686900.00288,539.0657926,446.0657926
126,193.14583330000002,16687799.99712,535.9716998,442.9716998
127,193.15625,16688700.0,533.6394138999999,440.6394138999999
128,193.16666669999998,16689600.00288,531.6458831,438.6458831
129,193.17708330000002,16690499.99712,529.786296,436.786296
130,193.1875,16691400.0,527.794753,434.794753
131,193.19791669999998,16692300.00288,525.5750764,432.57507639999994
132,193.20833330000002,16693199.99712,523.6042291,430.6042291
133,193.21875,16694100.0,521.8059887000001,428.80598870000006
134,193.22916669999998,16695000.00288,520.0302865,427.0302865
135,193.23958330000002,16695899.99712,519.5779597,426.57795969999995
136,193.25,16696800.0,520.8621137,427.8621137
137,193.26041669999998,16697700.00288,521.724686,428.724686
138,193.27083330000002,16698599.99712,520.5536992,427.5536992
139,193.28125,16699500.0,517.3640837,424.36408370000004
140,193.29166669999998,16700400.00288,513.4689024,420.46890240000005
141,193.30208330000002,16701299.99712,510.9528414,417.9528414
142,193.3125,16702200.0,510.80811969999996,417.80811969999996
143,193.32291669999998,16703100.00288,511.42334139999997,418.42334139999997
144,193.33333330000002,16703999.99712,511.4894378000001,418.4894378000001
145,193.34375,16704900.0,511.673526,418.673526
146,193.35416669999998,16705800.00288,512.2179997,419.21799969999995
147,193.36458330000002,16706699.99712,511.88231950000005,418.88231950000005
148,193.375,16707600.0,511.79889519999995,418.79889519999995
149,193.38541669999998,16708500.00288,511.9529102,418.9529102
150,193.39583330000002,16709399.99712,512.6775503,419.6775503
151,193.40625,16710300.0,513.5761414,420.5761414
152,193.41666669999998,16711200.00288,514.1098267,421.1098267
153,193.42708330000002,16712099.99712,514.7928002,421.7928002
154,193.4375,16713000.0,515.6843366,422.68433660000005
155,193.44791669999998,16713900.00288,516.7708786000001,423.77087860000006
156,193.45833330000002,16714799.99712,519.1330519999999,426.1330519999999
157,193.46875,16715700.0,522.4963126,429.4963126
158,193.47916669999998,16716600.00288,525.8636775,432.8636775
159,193.48958330000002,16717499.99712,528.4661393,435.4661393
160,193.5,16718400.0,530.5005323,437.50053230000003
161,193.51041669999998,16719300.00288,532.0400856000001,439.0400856000001
162,193.52083330000002,16720199.99712,532.9901711,439.9901711
163,193.53125,16721100.0,533.4123946999999,440.41239469999994
164,193.54166669999998,16722000.00288,533.7727047000001,440.7727047000001
165,193.55208330000002,16722899.99712,534.3549591,441.3549591
166,193.5625,16723800.0,535.2635406,442.26354060000006
167,193.57291669999998,16724700.00288,536.3751301,443.3751301
168,193.58333330000002,16725599.99712,537.8507274,444.8507274
169,193.59375,16726500.0,539.37433,446.37433
170,193.60416669999998,16727400.00288,540.5693643999999,447.5693643999999
171,193.61458330000002,16728299.99712,541.6886356000001,448.6886356000001
172,193.625,16729200.0,542.8390027,449.83900270000004
173,193.63541669999998,16730100.00288,543.928859,450.928859
174,193.64583330000002,16730999.99712,544.7956128999999,451.7956128999999
175,193.65625,16731900.0,545.4120048,452.4120048
176,193.66666669999998,16732800.00288,546.2241008,453.2241008
177,193.67708330000002,16733699.99712,547.5558437000001,454.5558437000001
178,193.6875,16734600.0,548.7718097000001,455.77180970000006
179,193.69791669999998,16735500.00288,549.8402014999999,456.8402014999999
181,193.7118056,16736700.003840001,552.131087,459.131087
182,193.71527780000002,16737000.001920003,552.5906732999999,459.59067329999993
183,193.71875,16737300.0,552.9834386,459.9834386
184,193.72222219999998,16737599.998079997,553.4515464,460.4515464
185,193.7256944,16737899.996159999,553.8191188,460.81911879999996
186,193.72916669999998,16738200.00288,554.2323395,461.23233949999997
187,193.73263889999998,16738500.000959998,554.5068409,461.50684090000004
188,193.73611110000002,16738799.999040002,554.6298297000001,461.6298297000001
189,193.73958330000002,16739099.99712,554.9234708,461.9234708
190,193.7430556,16739400.003840001,554.9379821,461.9379821
191,193.74652780000002,16739700.001920003,555.0075905,462.0075905
192,193.75,16740000.0,555.072152,462.07215199999996
193,193.75347219999998,16740299.998079997,554.8744457,461.8744457
194,193.7569444,16740599.996159999,554.5942549,461.5942549
195,193.76041669999998,16740900.00288,554.3446199,461.3446199
196,193.76388889999998,16741200.000959998,553.9478958,460.94789579999997
197,193.76736110000002,16741499.999040002,553.5431881,460.54318809999995
198,193.77083330000002,16741799.99712,553.0994592999999,460.0994592999999
199,193.7743056,16742100.003840001,552.5117187999999,459.5117187999999
200,193.77777780000002,16742400.001920003,551.962084,458.962084
201,193.78125,16742700.0,551.4817652,458.48176520000004
202,193.78472219999998,16742999.998079997,550.8315666,457.8315666
203,193.7881944,16743299.996159999,550.2563597999999,457.2563597999999
204,193.79166669999998,16743600.00288,549.6037369,456.60373689999994
205,193.79513889999998,16743900.000959998,548.9566127,455.95661270000005
206,193.79861110000002,16744199.999040002,548.2624228999999,455.26242289999993
207,193.80208330000002,16744499.99712,547.5372283,454.53722830000004
208,193.8055556,16744800.003840001,546.8124061000001,453.8124061000001
209,193.80902780000002,16745100.001920003,546.1601521000001,453.1601521000001
210,193.8125,16745400.0,545.5464375,452.5464375
211,193.81597219999998,16745699.998079997,544.8860782,451.88607820000004
212,193.8194444,16745999.996159999,544.224495,451.22449500000005
213,193.82291669999998,16746300.00288,543.5520259,450.5520259
214,193.82638889999998,16746600.000959998,542.9551283,449.95512829999996
215,193.82986110000002,16746899.999040002,542.3741848,449.37418479999997
216,193.83333330000002,16747199.99712,541.7387787,448.7387787
217,193.8368056,16747500.003840001,541.2036028,448.2036028
218,193.84027780000002,16747800.001920003,540.6894907000001,447.6894907000001
219,193.84375,16748100.0,540.1898768,447.1898768
220,193.84722219999998,16748399.998079997,539.7079822000001,446.70798220000006
221,193.8506944,16748699.996159999,539.4010572999999,446.40105729999993
222,193.85416669999998,16749000.00288,539.0981002,446.0981002
223,193.85763889999998,16749300.000959998,538.9573612,445.95736120000004
224,193.86111110000002,16749599.999040002,538.8366028,445.83660280000004
225,193.86458330000002,16749899.99712,538.8277688999999,445.8277688999999
226,193.8680556,16750200.003840001,538.8612691000001,445.8612691000001
227,193.87152780000002,16750500.001920003,538.8282985000001,445.8282985000001
228,193.875,16750800.0,538.8831375,445.8831375
229,193.87847219999998,16751099.998079997,538.8090149,445.80901489999997
230,193.8819444,16751399.996159999,538.6767173,445.67671729999995
231,193.88541669999998,16751700.00288,538.6657968999999,445.6657968999999
232,193.88888889999998,16752000.000959998,538.5385406,445.53854060000003
233,193.89236110000002,16752299.999040002,538.3816319,445.3816319
234,193.89583330000002,16752599.99712,538.1530238,445.1530238
235,193.8993056,16752900.003840001,537.9018404,444.90184039999997
236,193.90277780000002,16753200.001920003,537.3793501,444.3793501
237,193.90625,16753500.0,536.8432872,443.84328719999996
238,193.90972219999998,16753799.998079997,536.2814935,443.2814935
239,193.9131944,16754099.996159999,535.6726353,442.6726353
240,193.91666669999998,16754400.00288,534.8609280000001,441.86092800000006
241,193.92013889999998,16754700.000959998,534.1722146000001,441.1722146000001
242,193.92361110000002,16754999.999040002,533.3463289,440.3463289
243,193.92708330000002,16755299.99712,532.6562484,439.6562484
244,193.9305556,16755600.003840001,531.8161844,438.8161844
245,193.93402780000002,16755900.001920003,531.1007093999999,438.1007093999999
246,193.9375,16756200.0,530.3315276999999,437.3315276999999
247,193.94097219999998,16756499.998079997,529.5246806,436.5246806
248,193.9444444,16756799.996159999,528.7983747999999,435.7983747999999
249,193.94791669999998,16757100.00288,528.0656789,435.06567889999997
250,193.95138889999998,16757400.000959998,527.2328658,434.2328658
251,193.95486110000002,16757699.999040002,526.5299387,433.5299387
252,193.95833330000002,16757999.99712,525.7758911000001,432.7758911000001
253,193.9618056,16758300.003840001,524.9880999,431.98809989999995
254,193.96527780000002,16758600.001920003,524.0543959,431.05439590000003
255,193.96875,16758900.0,523.2466785,430.24667850000003
256,193.97222219999998,16759199.998079997,522.3437588,429.34375880000005
257,193.9756944,16759499.996159999,521.5917485,428.5917485
258,193.97916669999998,16759800.00288,520.7704541,427.77045410000005
259,193.98263889999998,16760100.000959998,519.983517,426.983517
260,193.98611110000002,16760399.999040002,519.3530279,426.35302790000003
261,193.98958330000002,16760699.99712,518.643486,425.64348600000005
262,193.9930556,16761000.003840001,517.9841706999999,424.98417069999994
263,193.99652780000002,16761300.001920003,517.3622795,424.3622795
264,194.0,16761600.0,516.6003103,423.60031030000005
265,194.00347219999998,16761899.998079997,515.8815857,422.88158569999996
266,194.0069444,16762199.996159999,515.1168008999999,422.11680089999993
267,194.01041669999998,16762500.00288,514.1900825,421.1900825
268,194.01388889999998,16762800.000959998,513.4097911,420.4097911
269,194.01736110000002,16763099.999040002,512.5839597,419.58395970000004
270,194.02083330000002,16763399.99712,511.7647443,418.7647443
271,194.0243056,16763700.003840001,510.784687,417.784687
272,194.02777780000002,16764000.001920003,510.03130080000005,417.03130080000005
273,194.03125,16764300.0,509.1729138,416.1729138
274,194.03472219999998,16764599.998079997,508.10058089999995,415.10058089999995
275,194.0381944,16764899.996159999,507.3957343,414.3957343
276,194.04166669999998,16765200.00288,507.642142,414.642142
277,194.04513889999998,16765500.000959998,506.88211359999997,413.88211359999997
278,194.04861110000002,16765799.999040002,505.94011820000003,412.94011820000003
279,194.05208330000002,16766099.99712,504.85998,411.85998
280,194.0555556,16766400.003840001,503.7431249,410.7431249
281,194.05902780000002,16766700.001920003,502.6023454,409.6023454
282,194.0625,16767000.0,501.19725080000006,408.19725080000006
283,194.06597219999998,16767299.998079997,500.16385149999996,407.16385149999996
284,194.0694444,16767599.996159999,498.9787688999999,405.9787688999999
285,194.07291669999998,16767900.00288,497.73375030000005,404.73375030000005
286,194.07638889999998,16768200.000959998,496.43597570000003,403.43597570000003
287,194.07986110000002,16768499.999040002,495.33914519999996,402.33914519999996
288,194.08333330000002,16768799.99712,494.2116097,401.2116097
289,194.0868056,16769100.003840001,493.30291560000006,400.30291560000006
290,194.09027780000002,16769400.001920003,492.3882612,399.3882612
291,194.09375,16769700.0,491.2547117,398.2547117
292,194.09722219999998,16769999.998079997,490.27620410000003,397.27620410000003
293,194.1006944,16770299.996159999,489.20301950000004,396.20301950000004
294,194.10416669999998,16770600.00288,488.2684475,395.2684475
295,194.10763889999998,16770900.000959998,487.2786233,394.2786233
296,194.11111110000002,16771199.999040002,486.40806110000005,393.40806110000005
297,194.11458330000002,16771499.99712,485.5000386,392.5000386
298,194.1180556,16771800.003840001,484.7616643999999,391.7616643999999
299,194.12152780000002,16772100.001920003,483.9427337,390.9427337
300,194.125,16772400.0,483.2563327,390.2563327
301,194.12847219999998,16772699.998079997,482.3487336,389.3487336
302,194.1319444,16772999.996159999,481.6026516,388.6026516
303,194.13541669999998,16773300.00288,481.12616060000005,388.12616060000005
304,194.13888889999998,16773600.000959998,480.4379312,387.4379312
305,194.14236110000002,16773899.999040002,479.599938,386.599938
306,194.14583330000002,16774199.99712,479.06466280000006,386.06466280000006
307,194.1493056,16774500.003840001,478.4068642,385.4068642
308,194.15277780000002,16774800.001920003,477.737991,384.737991
309,194.15625,16775100.0,477.12809389999995,384.12809389999995
310,194.15972219999998,16775399.998079997,476.42328710000004,383.42328710000004
311,194.1631944,16775699.996159999,475.6893907,382.6893907
312,194.16666669999998,16776000.00288,475.2098965,382.2098965
313,194.17013889999998,16776300.000959998,474.7120374,381.7120374
314,194.17361110000002,16776599.999040002,474.1214965,381.1214965
315,194.17708330000002,16776899.99712,473.67348150000004,380.67348150000004
316,194.1805556,16777200.003840001,473.088994,380.088994
317,194.18402780000002,16777500.001920003,472.82127130000003,379.82127130000003
318,194.1875,16777800.0,472.3629277,379.3629277
319,194.19097219999998,16778099.998079997,472.02313539999994,379.02313539999994
320,194.1944444,16778399.99616,471.52305789999997,378.52305789999997
321,194.19791669999998,16778700.00288,471.1571579,378.1571579
322,194.20138889999998,16779000.00096,470.8581386,377.8581386
323,194.20486110000002,16779299.99904,470.5427978999999,377.5427978999999
324,194.20833330000002,16779599.99712,470.1724825,377.1724825
325,194.2118056,16779900.00384,469.76936900000004,376.76936900000004
326,194.21527780000002,16780200.001920003,469.50065250000006,376.50065250000006
327,194.21875,16780500.0,469.0682414,376.0682414
328,194.22222219999998,16780799.998079997,468.93523439999996,375.93523439999996
329,194.2256944,16781099.99616,468.7399074,375.7399074
330,194.22916669999998,16781400.00288,468.45181389999993,375.45181389999993
331,194.23263889999998,16781700.00096,468.3326317,375.3326317
332,194.23611110000002,16781999.99904,468.0233147,375.0233147
333,194.23958330000002,16782299.99712,468.0054734,375.0054734
334,194.2430556,16782600.00384,467.7118114,374.7118114
335,194.24652780000002,16782900.001920003,467.7065136,374.7065136
336,194.25,16783200.0,467.32050310000005,374.32050310000005
337,194.25347219999998,16783499.998079997,467.1515218,374.1515218
338,194.2569444,16783799.99616,466.8399102,373.8399102
339,194.26041669999998,16784100.00288,466.6414025,373.6414025
340,194.26388889999998,16784400.00096,466.44523560000005,373.44523560000005
341,194.26736110000002,16784699.99904,466.48672130000006,373.48672130000006
342,194.27083330000002,16784999.99712,466.3257452,373.3257452
343,194.2743056,16785300.00384,466.1662142,373.1662142
344,194.27777780000002,16785600.001920003,465.69773330000004,372.69773330000004
345,194.28125,16785900.0,465.5863767,372.5863767
346,194.28472219999998,16786199.998079997,465.02373789999996,372.02373789999996
347,194.2881944,16786499.99616,464.8682556,371.8682556
348,194.29166669999998,16786800.00288,464.42279519999994,371.42279519999994
349,194.29513889999998,16787100.00096,464.042995,371.042995
350,194.29861110000002,16787399.99904,463.7312933,370.7312933
351,194.30208330000002,16787699.99712,463.39511669999996,370.39511669999996
352,194.3055556,16788000.00384,463.20925430000005,370.20925430000005
353,194.30902780000002,16788300.001920003,462.9087323,369.9087323
354,194.3125,16788600.0,462.5604336,369.5604336
355,194.31597219999998,16788899.998079997,462.5050501,369.5050501
356,194.3194444,16789199.99616,462.16885690000004,369.16885690000004
357,194.32291669999998,16789500.00288,462.0932157,369.0932157
358,194.32638889999998,16789800.00096,461.73578080000004,368.73578080000004
359,194.32986110000002,16790099.99904,461.621103,368.621103
360,194.33333330000002,16790399.99712,461.432501,368.432501
361,194.3368056,16790700.00384,460.9443539,367.9443539
362,194.34027780000002,16791000.001920003,460.7551203,367.7551203
363,194.34375,16791300.0,461.0330181,368.0330181
364,194.34722219999998,16791599.998079997,460.8671811000001,367.8671811000001
365,194.3506944,16791899.99616,460.7946267,367.7946267
366,194.35416669999998,16792200.00288,460.7427688,367.7427688
367,194.35763889999998,16792500.00096,460.8250705,367.8250705
368,194.36111110000002,16792799.99904,460.8946079,367.8946079
369,194.36458330000002,16793099.99712,460.84515710000005,367.84515710000005
370,194.3680556,16793400.00384,461.2019972,368.2019972
371,194.37152780000002,16793700.001920003,461.088771,368.088771
372,194.375,16794000.0,461.1258504,368.1258504
373,194.37847219999998,16794299.998079997,461.34804929999996,368.34804929999996
374,194.3819444,16794599.99616,460.99495360000003,367.99495360000003
375,194.38541669999998,16794900.00288,461.573475,368.573475
376,194.38888889999998,16795200.00096,461.7402385,368.7402385
377,194.39236110000002,16795499.99904,461.76291519999995,368.76291519999995
378,194.39583330000002,16795799.99712,461.96419969999994,368.96419969999994
379,194.3993056,16796100.00384,462.33342350000004,369.33342350000004
380,194.40277780000002,16796400.001920003,462.7228802,369.7228802
381,194.40625,16796700.0,463.05040639999993,370.05040639999993
382,194.40972219999998,16796999.998079997,463.4894038,370.4894038
383,194.4131944,16797299.99616,463.7006233,370.7006233
384,194.41666669999998,16797600.00288,463.9946407,370.9946407
385,194.42013889999998,16797900.00096,464.74139519999994,371.74139519999994
386,194.42361110000002,16798199.99904,465.01284689999994,372.01284689999994
387,194.42708330000002,16798499.99712,465.5834179,372.5834179
388,194.4305556,16798800.00384,466.37021039999996,373.37021039999996
389,194.43402780000002,16799100.001920003,466.81661339999994,373.81661339999994
390,194.4375,16799400.0,467.6364083000001,374.6364083000001
391,194.44097219999998,16799699.998079997,468.8554222,375.8554222
392,194.4444444,16799999.99616,469.0166338,376.0166338
393,194.44791669999998,16800300.00288,469.98787769999996,376.98787769999996
394,194.45138889999998,16800600.00096,470.7633879,377.7633879
395,194.45486110000002,16800899.99904,471.3185619,378.3185619
396,194.45833330000002,16801199.99712,472.2045181,379.2045181
397,194.4618056,16801500.00384,472.947318,379.947318
398,194.46527780000002,16801800.001920003,473.95362860000006,380.95362860000006
399,194.46875,16802100.0,474.9828056,381.9828056
400,194.47222219999998,16802399.998079997,475.6366196000001,382.6366196000001
401,194.4756944,16802699.99616,476.5310238,383.5310238
402,194.47916669999998,16803000.00288,477.34828980000003,384.34828980000003
403,194.48263889999998,16803300.00096,477.96811759999997,384.96811759999997
404,194.48611110000002,16803599.99904,478.9087404,385.9087404
405,194.48958330000002,16803899.99712,479.59436830000004,386.59436830000004
406,194.4930556,16804200.00384,480.2947275,387.2947275
407,194.49652780000002,16804500.001920003,481.20203110000006,388.20203110000006
408,194.5,16804800.0,481.88781550000004,388.88781550000004
409,194.50347219999998,16805099.998079997,482.88924929999996,389.88924929999996
410,194.5069444,16805399.99616,483.9660021000001,390.9660021000001
411,194.51041669999998,16805700.00288,484.2093191000001,391.2093191000001
412,194.51388889999998,16806000.00096,485.6941334,392.6941334
413,194.51736110000002,16806299.99904,485.6779806,392.6779806
414,194.52083330000002,16806599.99712,486.5608507,393.5608507
415,194.5243056,16806900.00384,487.48018820000004,394.48018820000004
416,194.52777780000002,16807200.001920003,488.0204886,395.0204886
417,194.53125,16807500.0,489.651362,396.651362
418,194.53472219999998,16807799.998079997,489.9539983,396.9539983
419,194.5381944,16808099.99616,490.2699676,397.2699676
420,194.54166669999998,16808400.00288,491.50485360000005,398.50485360000005
421,194.54513889999998,16808700.00096,492.02446349999997,399.02446349999997
422,194.54861110000002,16808999.99904,492.4470035,399.4470035
423,194.55208330000002,16809299.99712,492.27401119999996,399.27401119999996
424,194.5555556,16809600.00384,493.6104972,400.6104972
425,194.55902780000002,16809900.001920003,493.4021923,400.4021923
426,194.5625,16810200.0,493.9153698,400.9153698
427,194.56597219999998,16810499.998079997,494.056962,401.056962
428,194.5694444,16810799.99616,495.4016676,402.4016676
429,194.57291669999998,16811100.00288,495.56611610000004,402.56611610000004
430,194.57638889999998,16811400.00096,495.4640766,402.4640766
431,194.57986110000002,16811699.99904,495.87056359999997,402.87056359999997
432,194.58333330000002,16811999.99712,496.39496900000006,403.39496900000006
433,194.5868056,16812300.00384,496.93586730000004,403.93586730000004
434,194.59027780000002,16812600.001920003,497.39074910000005,404.39074910000005
435,194.59375,16812900.0,498.07482980000003,405.07482980000003
436,194.59722219999998,16813199.998079997,497.82110930000005,404.82110930000005
437,194.6006944,16813499.99616,498.0266772,405.0266772
438,194.60416669999998,16813800.00288,498.93929280000003,405.93929280000003
439,194.60763889999998,16814100.00096,498.72891610000005,405.72891610000005
440,194.61111110000002,16814399.99904,499.9394262,406.9394262
441,194.61458330000002,16814699.99712,499.5823995,406.5823995
442,194.6180556,16815000.00384,500.6922928999999,407.6922928999999
443,194.62152780000002,16815300.001920003,500.4206353,407.4206353
444,194.625,16815600.0,500.76153380000005,407.76153380000005
445,194.62847219999998,16815899.998079997,501.1981427,408.1981427
446,194.6319444,16816199.99616,501.5480301,408.5480301
447,194.63541669999998,16816500.00288,501.719,408.719
448,194.63888889999998,16816800.00096,502.53417300000007,409.53417300000007
449,194.64236110000002,16817099.99904,502.5137011,409.5137011
450,194.64583330000002,16817399.99712,503.327486,410.327486
451,194.6493056,16817700.00384,503.65455549999996,410.65455549999996
452,194.65277780000002,16818000.001920003,503.68435980000004,410.68435980000004
453,194.65625,16818300.0,504.00275800000003,411.00275800000003
454,194.65972219999998,16818599.998079997,505.0664847,412.0664847
455,194.6631944,16818899.99616,504.90729550000003,411.90729550000003
456,194.66666669999998,16819200.00288,505.4022328,412.4022328
457,194.67013889999998,16819500.00096,505.7535591,412.7535591
458,194.67361110000002,16819799.99904,506.28970189999995,413.28970189999995
459,194.67708330000002,16820099.99712,506.7236666,413.7236666
460,194.6805556,16820400.00384,506.83114539999997,413.83114539999997
461,194.68402780000002,16820700.001920003,507.4869614,414.4869614
462,194.6875,16821000.0,508.06849860000005,415.06849860000005
463,194.69097219999998,16821299.998079997,507.86767580000003,414.86767580000003
464,194.6944444,16821599.99616,508.6040494,415.6040494
465,194.69791669999998,16821900.00288,509.014782,416.014782
466,194.70138889999998,16822200.00096,509.23809239999997,416.23809239999997
467,194.70486110000002,16822499.99904,509.7985702,416.7985702
468,194.70833330000002,16822799.99712,509.8090074,416.8090074
