,doy,soy,head_masl,head_bed
3159,209.98611110000002,18142799.99904,591.575317,498.57531700000004
3160,209.98958330000002,18143099.99712,590.529379,497.52937899999995
3161,209.9930556,18143400.00384,589.4768936,496.47689360000004
3162,209.9965278,18143700.00192,588.4273638,495.42736379999997
3163,210.0,18144000.0,587.3724686,494.37246860000005
3164,210.0034722,18144299.99808,586.3187967,493.3187967
3165,210.0069444,18144599.99616,585.2535778,492.2535778
3166,210.01041669999998,18144900.00288,584.1991534,491.1991534
3167,210.01388889999998,18145200.00096,583.1501245000001,490.15012450000006
3168,210.01736110000002,18145499.99904,583.1421592999999,490.1421592999999
3169,210.02083330000002,18145799.99712,582.0882323,489.08823229999996
3170,210.0243056,18146100.00384,581.0428644,488.0428644
3171,210.0277778,18146400.00192,579.9693381,486.96933809999996
3172,210.03125,18146700.0,578.9153729,485.91537289999997
3173,210.0347222,18146999.99808,577.8602896000001,484.8602896000001
3174,210.0381944,18147299.99616,576.7832453999999,483.78324539999994
3175,210.04166669999998,18147600.00288,575.7317574,482.7317574
3176,210.04513889999998,18147900.00096,574.6618890999999,481.66188909999994
3177,210.04861110000002,18148199.99904,573.6088632,480.6088632
3178,210.05208330000002,18148499.99712,572.55308,479.55308
3179,210.0555556,18148800.00384,570.4228602999999,477.4228602999999
3180,210.0590278,18149100.00192,569.3601528,476.36015280000004
3181,210.0625,18149400.0,567.2361475,474.2361475
3182,210.0659722,18149699.99808,566.1776865,473.17768650000005
3183,210.0694444,18149999.99616,564.0489401000001,471.0489401000001
3184,210.07291669999998,18150300.00288,561.9041129999999,468.90411299999994
3185,210.07638889999998,18150600.00096,559.790934,466.790934
3186,210.07986110000002,18150899.99904,557.6887690000001,464.6887690000001
3187,210.08333330000002,18151199.99712,555.5431786,462.54317860000003
3188,210.0868056,18151500.00384,553.4187631,460.4187631
3189,210.0902778,18151800.00192,551.2913329,458.29133290000004
3190,210.09375,18152100.0,549.1528848999999,456.1528848999999
3191,210.0972222,18152399.99808,546.9924933,453.9924933
3192,210.1006944,18152699.99616,545.9302734,452.93027340000003
3317,210.5347222,18190199.99808,544.7979324,451.79793240000004
