UTC_DOY,UTC_SOY_1h,m3_m3s_1h_24hS,m4_m3s_1h_24hS,mF_m3s_1h_24hS
85.625,7398000,0.104311465893494,0.385621713742329,0.223677129473731
85.6666666666667,7401600,0.0657898042149872,0.243213694974428,0.141074372116219
85.7083333333333,7405200,0.00894510495906237,0.0330685287026896,0.019181164629852
85.75,7408800,0,0,0
85.7916666666667,7412400,0,0,0
85.8333333333333,7416000,0,0,0
85.875,7419600,0,0,0
85.9166666666667,7423200,0,0,0
85.9583333333333,7426800,0,0,0
86,7430400,0,0,0
86.0416666666667,7434000,0,0,0
86.0833333333333,7437600,0,0,0
86.125,7441200,0,0,0
86.1666666666667,7444800,0,0,0
86.2083333333333,7448400,0,0,0
86.25,7452000,0,0,0
86.2916666666667,7455600,0,0,0
86.3333333333333,7459200,0,0,0
86.375,7462800,0,0,0
86.4166666666667,7466400,0,0,0
86.4583333333333,7470000,0,0,0
86.5,7473600,0,0,0
86.5416666666667,7477200,0,0,0
86.5833333333333,7480800,0,0,0
86.625,7484400,0,0,0
86.6666666666667,7488000,0,0,0
86.7083333333333,7491600,0,0,0
86.75,7495200,0,0,0
86.7916666666667,7498800,0,0,0
86.8333333333333,7502400,0,0,0
86.875,7506000,0,0,0
86.9166666666667,7509600,0,0,0
86.9583333333333,7513200,0,0,0
87,7516800,0,0,0
87.0416666666667,7520400,0,0,0
87.0833333333333,7524000,0,0,0
87.125,7527600,0,0,0
87.1666666666667,7531200,0,0,0
87.2083333333333,7534800,0,0,0
87.25,7538400,0,0,0
87.2916666666667,7542000,0.00894510495905511,0.0330685287026629,0.0191811646298364
87.3333333333333,7545600,0.0668718733632545,0.247213920220697,0.143394674289171
87.375,7549200,0.108856156316235,0.402422659776729,0.23342239860017
87.4166666666667,7552800,0.131435332543528,0.485894026582645,0.281839370609354
87.4583333333333,7556400,0.134176574385822,0.496027930539925,0.287717469447538
87.5,7560000,0.119676847798969,0.442424912239651,0.256625420329824
87.5416666666667,7563600,0.090965946398134,0.336285602371437,0.195060069340517
87.5833333333333,7567200,0.0480438701833171,0.177610000935288,0.103021416479616
87.625,7570800,0,0,0
87.6666666666667,7574400,0,0,0
87.7083333333333,7578000,0,0,0
87.75,7581600,0,0,0
87.7916666666667,7585200,0,0,0
87.8333333333333,7588800,0,0,0
87.875,7592400,0,0,0
87.9166666666667,7596000,0,0,0
87.9583333333333,7599600,0,0,0
88,7603200,0,0,0
88.0416666666667,7606800,0,0,0
88.0833333333333,7610400,0,0,0
88.125,7614000,0,0,0
88.1666666666667,7617600,0,0,0
88.2083333333333,7621200,0,0,0
88.25,7624800,0,0,0
88.2916666666667,7628400,0,0,0
88.3333333333333,7632000,0,0,0
88.375,7635600,0,0,0
88.4166666666667,7639200,0,0,0
88.4583333333333,7642800,0,0,0
88.5,7646400,0,0,0
88.5416666666667,7650000,0.00173131063718754,0.0064003603938827,0.00371248347663755
88.5833333333333,7653600,0.185312070707017,0.685067146464449,0.397368320706956
88.625,7657200,0.350590404040349,1.29607297979777,0.751777904040285
88.6666666666667,7660800,0.489775412769613,1.81061623862056,1.05023505783127
88.7083333333333,7664400,0.600455628507243,2.21978213524111,1.28756882295163
88.75,7668000,0.685599012345631,2.53454271604921,1.47014345679002
88.7916666666667,7671600,0.740135297418592,2.73615406846226,1.58708668630744
88.8333333333333,7675200,0.749348343309612,2.77021312913071,1.60684240195156
88.875,7678800,0.702293793490438,2.59626047699206,1.50594240460152
88.9166666666667,7682400,0.599899135802464,2.21772487654319,1.28637552469135
88.9583333333333,7686000,0.454963702456671,1.68192327784015,0.975587622209764
89,7689600,0.292158670033684,1.08006081649837,0.626481586700366
89.0416666666667,7693200,0.138010190796874,0.510200157126886,0.295937968574671
89.0833333333333,7696800,0.0089811739306842,0.0332018695442798,0.0192585080356448
89.125,7700400,0,0,0
89.1666666666667,7704000,0,0,0
89.2083333333333,7707600,0,0,0
89.25,7711200,0,0,0
89.2916666666667,7714800,0,0,0
89.3333333333333,7718400,0,0,0
89.375,7722000,0,0,0
89.4166666666667,7725600,0,0,0
89.4583333333333,7729200,0,0,0
89.5,7732800,0,0,0
89.5416666666667,7736400,0.045555111142277,0.168409482868774,0.0976847214817717
89.5833333333333,7740000,0.0845096004800973,0.312417591735208,0.181215599708478
89.625,7743600,0.110371053123817,0.408022975121534,0.236670821642319
89.6666666666667,7747200,0.119893261628618,0.443224957288887,0.257089480764405
89.7083333333333,7750800,0.113076225994503,0.418023538237273,0.242471577074738
89.75,7754400,0.0931661536662852,0.344419393705547,0.199778017092203
89.7916666666667,7758000,0.0653569765556771,0.241613604875908,0.140146251247031
89.8333333333333,7761600,0.033381833224218,0.12340694884805,0.0715813220359469
89.875,7765200,0,0,0
89.9166666666667,7768800,0,0,0
89.9583333333333,7772400,0,0,0
90,7776000,0,0,0
90.0416666666667,7779600,0,0,0
90.0833333333333,7783200,0,0,0
90.125,7786800,0,0,0
90.1666666666667,7790400,0,0,0
90.2083333333333,7794000,0.0277550736532017,0.102605777567351,0.0595157507365384
90.25,7797600,0.11686346801347,0.432024326599334,0.250592634680139
90.2916666666667,7801200,0.209434483648213,0.774243596419451,0.449094485577228
90.3333333333333,7804800,0.298596981465897,1.10386215671376,0.640287384629481
90.375,7808400,0.38149429891508,1.41031941283204,0.818045734100269
90.4166666666667,7812000,0.455854090784391,1.68521489175709,0.97749689942637
90.4583333333333,7815600,0.519988329202522,1.9223082421047,1.11502120921796
90.5,7819200,0.572793303638234,2.11751923412364,1.22825195525861
90.5416666666667,7822800,0.610286999625887,2.25612703890759,1.30865042555181
90.5833333333333,7826400,0.622406174086542,2.30092956166603,1.33463780988901
90.625,7830000,0.599931597876912,2.21784488330058,1.28644513375654
90.6666666666667,7833600,0.540720774083422,1.99895255782359,1.15947819885194
90.7083333333333,7837200,0.449707938022197,1.66249361235815,0.964317583083925
90.75,7840800,0.33890405723906,1.25287054713806,0.726718640572396
90.7916666666667,7844400,0.222906244544213,0.824046400735771,0.477982247630638
90.8333333333333,7848000,0.11625750929044,0.429784200461423,0.249293265463285
90.875,7851600,0.0306441982790923,0.113286378974954,0.0657109575383573
90.9166666666667,7855200,0,0,0
90.9583333333333,7858800,0,0,0
91,7862400,0,0,0
91.0416666666667,7866000,0,0,0
91.0833333333333,7869600,0,0,0
91.125,7873200,0.0197369412644942,0.0729641084923211,0.0423223116348616
91.1666666666667,7876800,0.0800731169721863,0.296016668225447,0.171702360799341
91.2083333333333,7880400,0.15019119778027,0.555231264185055,0.322057941607429
91.25,7884000,0.222040589225592,0.820846220538731,0.476126005892262
91.2916666666667,7887600,0.285233427484733,1.05445937492209,0.611631652793386
91.3333333333333,7891200,0.331113159371507,1.22406892536481,0.710012464927079
91.375,7894800,0.354485852974204,1.31047379068469,0.760130991863114
91.4166666666667,7898400,0.355351508292832,1.31367397088176,0.761987233601506
91.4583333333333,7902000,0.338904057239093,1.25287054713818,0.726718640572466
91.5,7905600,0.315531363636404,1.16646568181833,0.676600113636451
91.5416666666667,7909200,0.293889980670947,1.08646117689253,0.630194070177167
91.5833333333333,7912800,0.274845563661341,1.01605721255781,0.589356751932988
91.625,7916400,0.257099629629658,0.950453518518623,0.551303796296357
91.6666666666667,7920000,0.23935369559797,0.884849824479419,0.513250840659717
91.7083333333333,7923600,0.220309278588358,0.814445860144675,0.472413522415524
91.75,7927200,0.198667895622892,0.734441355218844,0.426007478956222
91.7916666666667,7930800,0.175295202020194,0.648036489898959,0.375888952020184
91.8333333333333,7934400,0.151922508417497,0.561631624579081,0.32577042508415
91.875,7938000,0.1285498148148,0.475226759259206,0.275651898148117
91.9166666666667,7941600,0.105177121212105,0.388821893939334,0.225533371212087
91.9583333333333,7945200,0.0818044276094114,0.302417028619469,0.175414844276059
92,7948800,0.0584317340067204,0.216012163299613,0.125296317340038
92.0416666666667,7952400,0.0367903510412674,0.136007658373827,0.0788902738807626
92.0833333333333,7956000,0.0229398659433774,0.0848047752213232,0.0491904060668261
92.125,7959600,0.0233726936026879,0.0864048653198443,0.0501185269360147
92.1666666666667,7963200,0.040685799975052,0.150408469260479,0.0872433617034388
92.2083333333333,7966800,0.0735807020825408,0.272015316747676,0.157780547761538
92.25,7970400,0.116863468013449,0.432024326599258,0.250592634680095
92.2916666666667,7974000,0.163608855218831,0.604834057238969,0.350829688552138
92.3333333333333,7977600,0.20934431121916,0.773910244315481,0.44890112706275
92.375,7981200,0.252338525377199,0.932852527434732,0.54109446673519
92.4166666666667,7984800,0.291293014715022,1.07686063630118,0.624625344961902
92.4583333333333,7988400,0.325342123914013,1.20273439071779,0.697637520004519
92.5,7992000,0.354053025314859,1.30887370058604,0.75920287099385
92.5416666666667,7995600,0.373963097643089,1.38247784511781,0.801896430976412
92.5833333333333,7999200,0.378147098349756,1.39794538273685,0.810868266045233
92.625,8002800,0.361411095523145,1.33607523226092,0.774980925770072
92.6666666666667,8006400,0.322889433844638,1.19366721349303,0.692378168412562
92.7083333333333,8010000,0.266044734588709,0.98352204722127,0.570484960926184
92.75,8013600,0.198667895622918,0.734441355218939,0.426007478956278
92.7916666666667,8017200,0.129559746019888,0.478960302822533,0.277817513509622
92.8333333333333,8020800,0.0666554595336205,0.246413875171515,0.142930613854623
92.875,8024400,0.0164474510537549,0.0608034237436367,0.0352685930290721
92.9166666666667,8028000,0,0,0
92.9583333333333,8031600,0,0,0
93,8035200,0,0,0
93.0416666666667,8038800,0,0,0
93.0833333333333,8042400,0,0,0
93.125,8046000,0.00476110425240208,0.0176009910836819,0.0102093295610458
93.1666666666667,8049600,0.0300093843787737,0.110939580163802,0.0643497135968883
93.2083333333333,8053200,0.0567004233695131,0.209611802905657,0.121583833863358
93.25,8056800,0.0818044276094521,0.302417028619619,0.175414844276147
93.2916666666667,8060400,0.101714499937681,0.376021173151386,0.218108404258706
93.3333333333333,8064000,0.116430640354195,0.430424236500942,0.249664513811025
93.375,8067600,0.128549814814848,0.475226759259382,0.275651898148219
93.4166666666667,8071200,0.1406689892755,0.520029282017816,0.30163928248541
93.4583333333333,8074800,0.155385129691999,0.574432345367316,0.333195392037697
93.5,8078400,0.175295202020206,0.648036489899004,0.37588895202021
93.5416666666667,8082000,0.200399206260123,0.740841715612885,0.429719962432952
93.5833333333333,8085600,0.22290624454419,0.824046400735689,0.47798224763059
93.625,8089200,0.233726936026915,0.864048653198575,0.501185269360224
93.6666666666667,8092800,0.227667348796584,0.841647391819339,0.488191577191618
93.7083333333333,8096400,0.203428999875278,0.752042346302464,0.436216808517233
93.75,8100000,0.163608855218843,0.604834057239012,0.350829688552162
93.7916666666667,8103600,0.11340084673899,0.419223605811179,0.243167667726638
93.8333333333333,8107200,0.0572775269152439,0.211745256370291,0.122821328355574
93.875,8110800,0,0,0
93.9166666666667,8114400,0,0,0
93.9583333333333,8118000,0,0,0
94,8121600,0,0,0
94.0416666666667,8125200,0,0,0
94.0833333333333,8128800,0,0,0
94.125,8132400,0,0,0
94.1666666666667,8136000,0,0,0
94.2083333333333,8139600,0,0,0
94.25,8143200,0,0,0
94.2916666666667,8146800,0.00894510495904743,0.0330685287026345,0.01918116462982
94.3333333333333,8150400,0.0680621494263492,0.251614167991596,0.145947006679421
94.375,8154000,0.114374708972423,0.422823808532794,0.245255939682279
94.4166666666667,8157600,0.145718645300725,0.538696999833658,0.312467359292473
94.4583333333333,8161200,0.162310372240909,0.600033786943441,0.348045325944592
94.5,8164800,0.166746855748828,0.61643471045323,0.357558564853745
94.5416666666667,8168400,0.161408647950684,0.596700265904872,0.346111740800459
94.5833333333333,8172000,0.146295748846476,0.540830453298367,0.313704853784733
94.625,8175600,0.121191744606549,0.44802522758445,0.25987384337197
94.6666666666667,8179200,0.0869622905495228,0.321484768960158,0.186474951300545
94.7083333333333,8182800,0.0455551111422873,0.168409482868813,0.0976847214817937
94.75,8186400,5.5198901005582e-15,2.04836148043341e-14,1.18793863634892e-14
94.7916666666667,8190000,0,0,0
94.8333333333333,8193600,0,0,0
94.875,8197200,0,0,0
94.9166666666667,8200800,0,0,0
94.9583333333333,8204400,0,0,0
95,8208000,0,0,0
95.0416666666667,8211600,0,0,0
95.0833333333333,8215200,0,0,0
95.125,8218800,0,0,0
95.1666666666667,8222400,0,0,0
95.2083333333333,8226000,0,0,0
95.25,8229600,0,0,0
95.2916666666667,8233200,0,0,0
95.3333333333333,8236800,0,0,0
95.375,8240400,0,0,0
95.4166666666667,8244000,0.0177459340316711,0.0656036940391435,0.0380529556366052
95.4583333333333,8247600,0.0367903510412704,0.136007658373838,0.0788902738807691
95.5,8251200,0.0584317340067247,0.216012163299629,0.125296317340047
95.5416666666667,8254800,0.0818044276094157,0.302417028619485,0.175414844276069
95.5833333333333,8258400,0.103445810574871,0.38242153354528,0.221820887735349
95.625,8262000,0.120758916947235,0.446425137485916,0.258945722502774
95.6666666666667,8265600,0.132445263748581,0.489627570145844,0.284004985970785
95.7083333333333,8269200,0.138504850978909,0.51202883152507,0.296998678139385
95.75,8272800,0.140236161616146,0.518429191919135,0.300711161616129
95.7916666666667,8276400,0.138504850978911,0.512028831525074,0.296998678139388
95.8333333333333,8280000,0.132445263748584,0.489627570145855,0.284004985970791
95.875,8283600,0.120758916947238,0.446425137485927,0.25894572250278
95.9166666666667,8287200,0.103445810574876,0.382421533545297,0.221820887735359
95.9583333333333,8290800,0.0818044276094215,0.302417028619506,0.175414844276081
96,8294400,0.0584317340067305,0.21601216329965,0.12529631734006
96.0416666666667,8298000,0.0367903510412751,0.136007658373855,0.078890273880779
96.0833333333333,8301600,0.0212085553061464,0.0784044148272796,0.0454779225900952
96.125,8305200,0.0155817957351276,0.0576032435465714,0.0334123512906814
96.1666666666667,8308800,0.0212085553061446,0.078404414827273,0.0454779225900915
96.2083333333333,8312400,0.0367903510412704,0.136007658373838,0.0788902738807691
96.25,8316000,0.0584317340067247,0.216012163299629,0.125296317340047
96.2916666666667,8319600,0.0818044276094157,0.302417028619485,0.175414844276069
96.3333333333333,8323200,0.103445810574871,0.38242153354528,0.221820887735349
96.375,8326800,0.120758916947235,0.446425137485916,0.258945722502774
96.4166666666667,8330400,0.132445263748581,0.489627570145844,0.284004985970785
96.4583333333333,8334000,0.138504850978909,0.51202883152507,0.296998678139385
96.5,8337600,0.140236161616146,0.518429191919135,0.300711161616129
96.5416666666667,8341200,0.138504850978911,0.512028831525074,0.296998678139388
96.5833333333333,8344800,0.132445263748584,0.489627570145855,0.284004985970791
96.625,8348400,0.120758916947238,0.446425137485927,0.25894572250278
96.6666666666667,8352000,0.103445810574876,0.382421533545297,0.221820887735359
96.7083333333333,8355600,0.0818044276094215,0.302417028619506,0.175414844276081
96.75,8359200,0.0584317340067305,0.21601216329965,0.12529631734006
96.7916666666667,8362800,0.0367903510412751,0.136007658373855,0.078890273880779
96.8333333333333,8366400,0.0177459340316751,0.0656036940391583,0.0380529556366138
96.875,8370000,2.87790624664552e-15,1.06581410364015e-14,6.16694195709755e-15
96.9166666666667,8373600,0,0,0
96.9583333333333,8377200,0,0,0
97,8380800,0,0,0
97.0416666666667,8384400,0,0,0
97.0833333333333,8388000,0,0,0
97.125,8391600,0,0,0
97.1666666666667,8395200,0,0,0
97.2083333333333,8398800,0,0,0
97.25,8402400,0,0,0
97.2916666666667,8406000,0,0,0
97.3333333333333,8409600,0,0,0
97.375,8413200,0.00779089786755947,0.0288016217732697,0.0167061756453315
97.4166666666667,8416800,0.048476697842613,0.179210091033755,0.103949537348774
97.4583333333333,8420400,0.0934907744107584,0.345619461279402,0.200474107744073
97.5,8424000,0.14023616161614,0.518429191919114,0.300711161616116
97.5416666666667,8427600,0.183518927547051,0.678438201770704,0.393523248534678
97.5833333333333,8431200,0.219876450929016,0.81284577004604,0.471485401546269
97.625,8434800,0.249308731762037,0.921651896745125,0.534597620650893
97.6666666666667,8438400,0.273114253024044,1.00965685216352,0.585644268456116
97.7083333333333,8442000,0.293889980670888,1.08646117689231,0.63019407017704
97.75,8445600,0.315531363636352,1.16646568181814,0.676600113636339
97.7916666666667,8449200,0.338904057239053,1.25287054713803,0.726718640572382
97.8333333333333,8452800,0.353620197655575,1.30727361048762,0.758274750124719
97.875,8456400,0.346694955106638,1.28167216891139,0.743424816217767
97.9166666666667,8460000,0.311635914702601,1.15206487093161,0.668247025813735
97.9583333333333,8463600,0.248443076443474,0.9184517165483,0.532741378912642
98,8467200,0.163608855218885,0.604834057239167,0.350829688552252
98.0416666666667,8470800,0.0683867701708741,0.252814235565642,0.146643097331402
98.0833333333333,8474400,0,0,0
98.125,8478000,0,0,0
98.1666666666667,8481600,0,0,0
98.2083333333333,8485200,0,0,0
98.25,8488800,0,0,0
98.2916666666667,8492400,0,0,0
98.3333333333333,8496000,0,0,0
98.375,8499600,0,0,0
98.4166666666667,8503200,0,0,0
98.4583333333333,8506800,0,0,0
98.5,8510400,0,0,0
98.5416666666667,8514000,0,0,0
98.5833333333333,8517600,0,0,0
98.625,8521200,0,0,0
98.6666666666667,8524800,0,0,0
98.7083333333333,8528400,0,0,0
98.75,8532000,0,0,0
98.7916666666667,8535600,0,0,0
98.8333333333333,8539200,0,0,0
98.875,8542800,0,0,0
98.9166666666667,8546400,0,0,0
98.9583333333333,8550000,0,0,0
99,8553600,0,0,0
99.0416666666667,8557200,0,0,0
99.0833333333333,8560800,0,0,0
99.125,8564400,0,0,0
99.1666666666667,8568000,0,0,0
99.2083333333333,8571600,0,0,0
99.25,8575200,0,0,0
99.2916666666667,8578800,0,0,0
99.3333333333333,8582400,0,0,0
99.375,8586000,0,0,0
99.4166666666667,8589600,0,0,0
99.4583333333333,8593200,0,0,0
99.5,8596800,0,0,0
99.5416666666667,8600400,0,0,0
99.5833333333333,8604000,0.051506491457758,0.190410721723297,0.110446383433033
99.625,8607600,0.0973862233445371,0.360020272166033,0.208827195566737
99.6666666666667,8611200,0.120758916947237,0.446425137485923,0.258945722502778
99.7083333333333,8614800,0.121624572265865,0.449625317682991,0.26080196424117
99.75,8618400,0.105177121212123,0.3888218939394,0.225533371212125
99.7916666666667,8622000,0.0766104956977234,0.283215947437357,0.164277393845878
99.8333333333333,8625600,0.0367903510412833,0.136007658373885,0.0788902738807967
99.875,8629200,0,0,0
99.9166666666667,8632800,0,0,0
99.9583333333333,8636400,0,0,0
100,8640000,0,0,0
100.041666666667,8643600,0,0,0
100.083333333333,8647200,0,0,0
100.125,8650800,0,0,0
100.166666666667,8654400,0,0,0
100.208333333333,8658000,0,0,0
100.25,8661600,0,0,0
100.291666666667,8665200,0,0,0
100.333333333333,8668800,0,0,0
100.375,8672400,0,0,0
100.416666666667,8676000,0,0,0
100.458333333333,8679600,0,0,0
100.5,8683200,0,0,0
100.541666666667,8686800,0,0,0
100.583333333333,8690400,0,0,0
100.625,8694000,0,0,0
100.666666666667,8697600,0,0,0
100.708333333333,8701200,0,0,0
100.75,8704800,0,0,0
100.791666666667,8708400,0,0,0
100.833333333333,8712000,0,0,0
100.875,8715600,0,0,0
100.916666666667,8719200,0,0,0
100.958333333333,8722800,0,0,0
101,8726400,0,0,0
101.041666666667,8730000,0,0,0
101.083333333333,8733600,0,0,0
101.125,8737200,0,0,0
101.166666666667,8740800,0,0,0
101.208333333333,8744400,0,0,0
101.25,8748000,0,0,0
101.291666666667,8751600,0,0,0
101.333333333333,8755200,0.0466912837479999,0.172609719377514,0.100121038763462
101.375,8758800,0.0973862233445904,0.36002027216623,0.208827195566851
101.416666666667,8762400,0.12075891694729,0.446425137486116,0.25894572250289
101.458333333333,8766000,0.118757089022986,0.439024720780484,0.254653163482909
101.5,8769600,0.0988470166947597,0.365420576248725,0.211959603500355
101.541666666667,8773200,0.0696852531487982,0.257614505861178,0.149427459938952
101.583333333333,8776800,0.0367903510412927,0.13600765837392,0.078890273880817
101.625,8780400,0.00340851781706384,0.0126007095258298,0.0073089518448466
101.666666666667,8784000,0,0,0
101.708333333333,8787600,0,0,0
101.75,8791200,0,0,0
101.791666666667,8794800,0,0,0
101.833333333333,8798400,0,0,0
101.875,8802000,0,0,0
101.916666666667,8805600,0,0,0
101.958333333333,8809200,0,0,0
102,8812800,0,0,0
102.041666666667,8816400,0,0,0
102.083333333333,8820000,0,0,0
102.125,8823600,0,0,0
102.166666666667,8827200,0,0,0
102.208333333333,8830800,0,0,0
102.25,8834400,0,0,0
102.291666666667,8838000,0,0,0
102.333333333333,8841600,0.0017313106372364,0.00640036039406351,0.00371248347674239
102.375,8845200,0.00779089786756581,0.0288016217732932,0.016706175645345
102.416666666667,8848800,0.0194772446689165,0.0720040544332402,0.0417654391133669
102.458333333333,8852400,0.0367903510412868,0.136007658373898,0.0788902738808041
102.5,8856000,0.0584317340067507,0.216012163299725,0.125296317340103
102.541666666667,8859600,0.0818044276094521,0.302417028619619,0.175414844276147
102.583333333333,8863200,0.099983189300445,0.369620812757326,0.214395920781965
102.625,8866800,0.105177121212161,0.388821893939541,0.225533371212206
102.666666666667,8870400,0.0934907744108154,0.345619461279613,0.200474107744196
102.708333333333,8874000,0.0649241488964138,0.240013514777561,0.139218130377944
102.75,8877600,0.0233726936027332,0.0864048653200115,0.0501185269361117
102.791666666667,8881200,0,0,0
102.833333333333,8884800,0,0,0
102.875,8888400,0,0,0
102.916666666667,8892000,0,0,0
102.958333333333,8895600,0,0,0
103,8899200,0,0,0
103.041666666667,8902800,0,0,0
103.083333333333,8906400,0,0,0
103.125,8910000,0,0,0
103.166666666667,8913600,0,0,0
103.208333333333,8917200,0.120434296202719,0.445225069911901,0.258249631850811
103.25,8920800,0.257099629629585,0.950453518518352,0.5513037962962
103.291666666667,8924400,0.393764963056453,1.45568196712481,0.844357960741594
103.333333333333,8928000,0.513261465997394,1.89744017515681,1.10059666404263
103.375,8931600,0.599790928887621,2.2173248540185,1.28614349447402
103.416666666667,8935200,0.644913212370607,2.38413424678883,1.38290009508664
103.458333333333,8938800,0.647546247298082,2.39386812822151,1.38854616370755
103.5,8942400,0.613966034730022,2.269727804745,1.3165394529399
103.541666666667,8946000,0.553911197000886,2.04771530357593,1.18776268234041
103.583333333333,8949600,0.47235925219273,1.74623166084723,1.01288924190469
103.625,8953200,0.369959441794515,1.36767701170667,0.793311312936521
103.666666666667,8956800,0.249525145591754,0.922451941794614,0.53506168108562
103.708333333333,8960400,0.116033881666499,0.428957487243987,0.248813736347615
103.75,8964000,0,0,0
103.791666666667,8967600,0,0,0
103.833333333333,8971200,0,0,0
103.875,8974800,0,0,0
103.916666666667,8978400,0,0,0
103.958333333333,8982000,0,0,0
104,8985600,0,0,0
104.041666666667,8989200,0,0,0
104.083333333333,8992800,0,0,0
104.125,8996400,0,0,0
104.166666666667,9000000,0,0,0
104.208333333333,9003600,0,0,0
104.25,9007200,0,0,0
104.291666666667,9010800,0.091110222284544,0.336818965737512,0.195369442963522
104.333333333333,9014400,0.17594444350913,0.650436625046633,0.377281133323905
104.375,9018000,0.251905697717882,0.931252437336186,0.540166345865987
104.416666666667,9021600,0.317695501932874,1.17446613231063,0.681240717982217
104.458333333333,9025200,0.373313856154103,1.38007770996996,0.800504249672586
104.5,9028800,0.420059243359495,1.55288744060971,0.900741303544651
104.541666666667,9032400,0.457931663549054,1.69289532422989,0.981951879598417
104.583333333333,9036000,0.478707391195905,1.76969964895871,1.02650168131936
104.625,9039600,0.471998562476624,1.74489825243175,1.012115807847
104.666666666667,9043200,0.433909728457428,1.60409032376237,0.93044117135868
104.708333333333,9046800,0.367037855094176,1.35687640354168,0.787046497069513
104.75,9050400,0.28047232323235,1.03685838383848,0.601422323232381
104.791666666667,9054000,0.186981548821573,0.691238922559011,0.400948215488267
104.833333333333,9057600,0.0944105331868243,0.349019652738874,0.202446364591166
104.875,9061200,0.00438238005051621,0.016200912247516,0.00939722380052896
104.916666666667,9064800,0,0,0
104.958333333333,9068400,0,0,0
105,9072000,0,0,0
105.041666666667,9075600,0,0,0
105.083333333333,9079200,0,0,0
105.125,9082800,0,0,0
105.166666666667,9086400,0,0,0
105.208333333333,9090000,0,0,0
105.25,9093600,0,0,0
105.291666666667,9097200,0,0,0
105.333333333333,9100800,0.0423630071548527,0.156608818392147,0.0908398300714856
105.375,9104400,0.128549814814788,0.475226759259161,0.275651898148091
105.416666666667,9108000,0.209921414764911,0.77604369778019,0.450138621555009
105.458333333333,9111600,0.285828565516255,1.05665949880745,0.612907818988456
105.5,9115200,0.355946646324338,1.31587409476706,0.763263399796542
105.541666666667,9118800,0.416813035914692,1.54088676487089,0.893780397025791
105.583333333333,9122400,0.458364491208379,1.69449541432847,0.982880000467637
105.625,9126000,0.470862389870941,1.74069801592316,1.0096794905654
105.666666666667,9129600,0.451385145202045,1.66869396148999,0.967914051452073
105.708333333333,9133200,0.403828206135471,1.49288406191561,0.865936770950334
105.75,9136800,0.338904057239111,1.25287054713825,0.726718640572506
105.791666666667,9140400,0.268785976431035,0.993655951178667,0.576363059764435
105.833333333333,9144000,0.198667895622953,0.734441355219066,0.426007478956351
105.875,9147600,0.128549814814866,0.475226759259449,0.275651898148258
105.916666666667,9151200,0.058431734006776,0.216012163299818,0.125296317340157
105.958333333333,9154800,0,0,0
106,9158400,0,0,0
106.041666666667,9162000,0,0,0
106.083333333333,9165600,0,0,0
106.125,9169200,0,0,0
106.166666666667,9172800,0,0,0
106.208333333333,9176400,0,0,0
106.25,9180000,0,0,0
106.291666666667,9183600,0,0,0
106.333333333333,9187200,0.0584317340067018,0.216012163299545,0.125296317339999
106.375,9190800,0.128549814814792,0.475226759259175,0.275651898148099
106.416666666667,9194400,0.198667895622882,0.734441355218805,0.4260074789562
106.458333333333,9198000,0.268785976430971,0.993655951178431,0.576363059764298
106.5,9201600,0.338904057239058,1.25287054713805,0.726718640572392
106.541666666667,9205200,0.403828206135433,1.49288406191547,0.865936770950252
106.583333333333,9208800,0.450573593340821,1.6656937925552,0.966173824822309
106.625,9212400,0.467453872053875,1.72809730639732,1.00237053872054
106.666666666667,9216000,0.450573593340816,1.66569379255518,0.966173824822298
106.708333333333,9219600,0.403828206135428,1.49288406191545,0.865936770950243
106.75,9223200,0.338904057239055,1.25287054713804,0.726718640572385
106.791666666667,9226800,0.268785976430971,0.993655951178433,0.576363059764299
106.833333333333,9230400,0.200399206260125,0.740841715612891,0.429719962432956
106.875,9234000,0.136340712682371,0.504028381032515,0.292358073793471
106.916666666667,9237600,0.0779089786756371,0.288016217732854,0.167061756453405
106.958333333333,9241200,0.0251040042399235,0.0928052257139048,0.0538310104127552
107,9244800,0,0,0
107.041666666667,9248400,0,0,0
107.083333333333,9252000,0,0,0
107.125,9255600,0,0,0
107.166666666667,9259200,0,0,0
107.208333333333,9262800,0,0,0
107.25,9266400,0,0,0
107.291666666667,9270000,0,0,0
107.333333333333,9273600,0,0,0
107.375,9277200,0,0,0
107.416666666667,9280800,0,0,0
107.458333333333,9284400,0,0,0
107.5,9288000,0,0,0
107.541666666667,9291600,0.0251040042399209,0.0928052257138951,0.0538310104127498
107.583333333333,9295200,0.0744463574011584,0.275215496944705,0.159636789499908
107.625,9298800,0.120758916947233,0.446425137485905,0.258945722502768
107.666666666667,9302400,0.161444716922286,0.596833606746391,0.34618908420621
107.708333333333,9306000,0.195205274348397,0.721640634430634,0.41858251200269
107.75,9309600,0.222040589225562,0.820846220538619,0.476126005892197
107.791666666667,9313200,0.240219350916546,0.888050004676293,0.515107082397997
107.833333333333,9316800,0.245413282828257,0.90725108585849,0.526244532828227
107.875,9320400,0.233726936026911,0.864048653198562,0.501185269360217
107.916666666667,9324000,0.205160310512515,0.758442706696529,0.439929291993976
107.958333333333,9327600,0.163608855218843,0.604834057239012,0.350829688552162
108,9331200,0.116863468013461,0.4320243265993,0.250592634680119
108.041666666667,9334800,0.0735807020825501,0.27201531674771,0.157780547761558
108.083333333333,9338400,0.0389544893378215,0.144008108866438,0.083530878226709
