TIMESTAMP,stage,logger_to_stream,logger_to_ground
2017-07-12 12:45:00,3.112778,0.887222,0.620014
2017-07-12 13:00:00,3.112778,0.887222,0.6192519999999999
2017-07-12 13:15:00,3.106682,0.8933180000000001,0.61468
2017-07-12 13:30:00,3.10973,0.8902699999999999,0.6070599999999999
2017-07-12 13:45:00,3.1005860000000003,0.8994139999999998,0.607822
2017-07-12 14:00:00,3.1005860000000003,0.8994139999999998,0.611632
2017-07-12 14:15:00,3.1005860000000003,0.8994139999999998,0.610108
2017-07-12 14:30:00,3.1005860000000003,0.8994139999999998,0.611632
2017-07-12 14:45:00,3.097538,0.902462,0.608584
2017-07-12 15:00:00,3.1005860000000003,0.8994139999999998,0.6238239999999999
2017-07-12 15:15:00,3.1005860000000003,0.8994139999999998,0.611632
2017-07-12 15:30:00,3.1005860000000003,0.8994139999999998,0.626872
2017-07-12 15:45:00,3.1005860000000003,0.8994139999999998,0.6238239999999999
2017-07-12 16:00:00,3.1005860000000003,0.8994139999999998,0.6169659999999999
2017-07-12 16:15:00,3.1005860000000003,0.8994139999999998,0.632968
2017-07-12 16:30:00,3.1005860000000003,0.8994139999999998,0.645922
2017-07-12 16:45:00,3.112778,0.887222,0.639064
2017-07-12 17:00:00,3.10973,0.8902699999999999,0.64516
2017-07-12 17:15:00,3.112778,0.887222,0.64516
2017-07-12 17:30:00,3.112778,0.887222,0.639064
2017-07-12 17:45:00,3.112778,0.887222,0.6405879999999999
2017-07-12 18:00:00,3.1005860000000003,0.8994139999999998,0.654304
2017-07-12 18:15:00,3.112778,0.887222,0.654304
2017-07-12 18:30:00,3.118874,0.8811259999999999,0.6527799999999999
2017-07-12 18:45:00,3.112778,0.887222,0.652018
2017-07-12 19:00:00,3.112778,0.887222,0.651256
2017-07-12 19:15:00,3.112778,0.887222,0.655828
2017-07-12 19:30:00,3.112778,0.887222,0.651256
2017-07-12 19:45:00,3.112778,0.887222,0.6578599999999999
2017-07-12 20:00:00,3.112778,0.887222,0.6550659999999999
2017-07-12 20:15:00,3.112778,0.887222,0.6586219999999999
2017-07-12 20:30:00,3.12497,0.8750300000000001,0.654304
2017-07-12 20:45:00,3.12497,0.8750300000000001,0.6573519999999999
2017-07-12 21:00:00,3.12497,0.8750300000000001,0.654304
2017-07-12 21:15:00,3.128018,0.8719819999999999,0.648208
2017-07-12 21:30:00,3.12497,0.8750300000000001,0.6550659999999999
2017-07-12 21:45:00,3.12497,0.8750300000000001,0.6601459999999999
2017-07-12 22:00:00,3.12497,0.8750300000000001,0.6601459999999999
2017-07-12 22:15:00,3.12497,0.8750300000000001,0.6573519999999999
2017-07-12 22:30:00,3.131066,0.868934,0.651256
2017-07-12 22:45:00,3.131066,0.868934,0.654304
2017-07-12 23:00:00,3.128018,0.8719819999999999,0.6578599999999999
2017-07-12 23:15:00,3.137162,0.8628379999999999,0.6573519999999999
2017-07-12 23:30:00,3.137162,0.8628379999999999,0.663194
2017-07-12 23:45:00,3.137162,0.8628379999999999,0.6624319999999999
2017-07-13 00:00:00,3.134114,0.865886,0.6573519999999999
2017-07-13 00:15:00,3.12497,0.8750300000000001,0.6586219999999999
2017-07-13 00:30:00,3.137162,0.8628379999999999,0.6573519999999999
2017-07-13 00:45:00,3.12497,0.8750300000000001,0.6573519999999999
2017-07-13 01:00:00,3.12497,0.8750300000000001,0.6578599999999999
2017-07-13 01:15:00,3.12497,0.8750300000000001,0.6578599999999999
2017-07-13 01:30:00,3.12497,0.8750300000000001,0.6601459999999999
2017-07-13 01:45:00,3.12497,0.8750300000000001,0.6601459999999999
2017-07-13 02:00:00,3.12497,0.8750300000000001,0.6601459999999999
2017-07-13 02:15:00,3.12497,0.8750300000000001,0.6601459999999999
2017-07-13 02:30:00,3.1252240000000002,0.8747759999999999,0.6601459999999999
2017-07-13 02:45:00,3.12624,0.87376,0.659892
2017-07-13 03:00:00,3.116588,0.883412,0.6624319999999999
2017-07-13 03:15:00,3.112778,0.887222,0.659384
2017-07-13 03:30:00,3.127002,0.8729979999999999,0.66294
2017-07-13 03:45:00,3.116334,0.883666,0.659384
2017-07-13 04:00:00,3.1153180000000003,0.884682,0.659638
2017-07-13 04:15:00,3.11735,0.8826499999999999,0.657606
2017-07-13 04:30:00,3.116588,0.883412,0.6578599999999999
2017-07-13 04:45:00,3.117858,0.8821419999999999,0.65913
2017-07-13 05:00:00,3.117858,0.8821419999999999,0.6621779999999999
2017-07-13 05:15:00,3.11227,0.88773,0.657606
2017-07-13 05:30:00,3.112524,0.8874759999999999,0.6573519999999999
2017-07-13 05:45:00,3.106428,0.8935719999999999,0.658114
2017-07-13 06:00:00,3.106428,0.8935719999999999,0.658114
2017-07-13 06:15:00,3.106428,0.8935719999999999,0.658876
2017-07-13 06:30:00,3.1054120000000003,0.8945879999999999,0.65913
2017-07-13 06:45:00,3.106428,0.8935719999999999,0.6573519999999999
2017-07-13 07:00:00,3.106428,0.8935719999999999,0.6527799999999999
2017-07-13 07:15:00,3.1059200000000002,0.89408,0.6560819999999999
2017-07-13 07:30:00,3.106428,0.8935719999999999,0.6573519999999999
2017-07-13 07:45:00,3.106174,0.8938259999999999,0.6560819999999999
2017-07-13 08:00:00,3.106174,0.8938259999999999,0.65913
2017-07-13 08:15:00,3.109222,0.890778,0.662686
2017-07-13 08:30:00,3.111762,0.888238,0.66294
2017-07-13 08:45:00,3.101094,0.898906,0.6578599999999999
2017-07-13 09:00:00,3.10973,0.8902699999999999,0.657098
2017-07-13 09:15:00,3.1005860000000003,0.8994139999999998,0.6586219999999999
2017-07-13 09:30:00,3.1005860000000003,0.8994139999999998,0.657098
