Date,melt_rate,melt_mmperh_smooth_6h,Qm3s,SOY,DOY
2018-07-14 12:30:00,0.547108,0.4256006666666681,0.09457792592592625,16806600.0,194.52083333333334
2018-07-14 12:45:00,0.4799920000000001,0.44714091666666816,0.09936464814814848,16807500.0,194.53125
2018-07-14 13:00:00,0.5602420000000001,0.46491941666666814,0.10331542592592624,16808400.0,194.54166666666666
2018-07-14 13:15:00,0.48944200000000004,0.4795784166666682,0.10657298148148182,16809300.0,194.55208333333334
2018-07-14 13:30:00,0.48740800000000006,0.5023707500000015,0.11163794444444478,16810200.0,194.5625
2018-07-14 13:45:00,0.565258,0.5254582500000015,0.11676850000000032,16811100.0,194.57291666666666
2018-07-14 14:00:00,0.6317920000000001,0.5534311666666681,0.12298470370370404,16812000.0,194.58333333333334
2018-07-14 14:15:00,0.6119080000000001,0.5793582500000015,0.1287462777777781,16812900.0,194.59375
2018-07-14 14:30:00,0.6126580000000001,0.6019499166666681,0.13376664814814845,16813800.0,194.60416666666666
2018-07-14 14:45:00,0.5696080000000001,0.6155680000000014,0.13679288888888919,16814700.0,194.61458333333334
2018-07-14 15:00:00,0.5282420000000001,0.6237117500000015,0.13860261111111144,16815600.0,194.625
2018-07-14 15:15:00,0.561208,0.6262596666666681,0.13916881481481513,16816500.0,194.63541666666666
2018-07-14 15:30:00,0.7115420000000001,0.6245534166666681,0.13878964814814845,16817400.0,194.64583333333334
2018-07-14 15:45:00,0.6856580000000001,0.6265971666666682,0.13924381481481515,16818300.0,194.65625
2018-07-14 16:00:00,0.6312920000000001,0.6288784166666682,0.13975075925925962,16819200.0,194.66666666666666
2018-07-14 16:15:00,0.5991580000000001,0.6338853333333349,0.14086340740740774,16820100.0,194.67708333333334
2018-07-14 16:30:00,0.7734580000000002,0.6348915833333348,0.14108701851851885,16821000.0,194.6875
2018-07-14 16:45:00,0.7791920000000001,0.6286207500000015,0.13969350000000033,16821900.0,194.69791666666666
2018-07-14 17:00:00,0.8711920000000002,0.6174374166666682,0.13720831481481516,16822800.0,194.70833333333334
2018-07-14 17:15:00,0.881908,0.6077999166666682,0.1350666481481485,16823700.0,194.71875
2018-07-14 17:30:00,0.8886080000000001,0.6002471666666682,0.1333882592592596,16824600.0,194.72916666666666
2018-07-14 17:45:00,0.6230920000000001,0.5969506666666682,0.13265570370370405,16825500.0,194.73958333333334
2018-07-14 18:00:00,0.4505080000000001,0.5887992500000016,0.13084427777777813,16826400.0,194.75
2018-07-14 18:15:00,0.4897580000000001,0.5790090000000016,0.12866866666666701,16827300.0,194.76041666666666
2018-07-14 18:30:00,0.5061580000000001,0.5649825833333348,0.1255516851851855,16828200.0,194.77083333333334
2018-07-14 18:45:00,0.529042,0.5482721666666682,0.1218382592592596,16829100.0,194.78125
2018-07-14 19:00:00,0.6149920000000001,0.5338832500000016,0.11864072222222258,16830000.0,194.79166666666666
2018-07-14 19:15:00,0.6096080000000001,0.5201096666666681,0.11557992592592625,16830900.0,194.80208333333334
2018-07-14 19:30:00,0.5115580000000001,0.4983846666666682,0.11075214814814849,16831800.0,194.8125
