Timestamp (UTC),Discharge_m^3/s,Concentration_ppb
2017-07-23 15:47:05,0.12918,5.16068
2017-07-23 15:47:10,0.12590,5.29505
2017-07-23 15:47:15,0.12587,5.29633
2017-07-23 15:47:20,0.12862,5.18330
2017-07-23 15:47:25,0.12896,5.16970
2017-07-23 15:47:30,0.13322,5.00428
2017-07-23 15:47:35,0.12701,5.24884
2017-07-23 15:47:40,0.12937,5.15332
2017-07-23 15:47:45,0.12788,5.21318
2017-07-23 15:47:50,0.12538,5.31702
2017-07-23 15:47:55,0.13115,5.08310
2017-07-23 15:48:00,0.13270,5.02393
2017-07-23 15:48:05,0.13504,4.93695
2017-07-23 15:48:10,0.13410,4.97142
2017-07-23 15:48:15,0.12790,5.21224
2017-07-23 15:48:20,0.13262,5.02675
2017-07-23 15:48:25,0.13404,4.97368
2017-07-23 15:48:30,0.13282,5.01928
2017-07-23 15:48:35,0.13152,5.06891
2017-07-23 15:48:40,0.13401,4.97476
2017-07-23 15:48:45,0.13344,4.99586
2017-07-23 15:48:50,0.13407,4.97256
2017-07-23 15:48:55,0.13168,5.06296
2017-07-23 15:49:00,0.13302,5.01187
2017-07-23 15:49:05,0.12983,5.13497
2017-07-23 15:49:10,0.13165,5.06393
2017-07-23 15:49:15,0.13243,5.03429
2017-07-23 15:49:20,0.13212,5.04589
2017-07-23 15:49:25,0.13784,4.83652
2017-07-23 15:49:30,0.13549,4.92055
2017-07-23 15:49:35,0.13558,4.91718
2017-07-23 15:49:40,0.13408,4.97231
2017-07-23 15:49:45,0.13642,4.88685
2017-07-23 15:49:50,0.13290,5.01624
2017-07-23 15:49:55,0.13332,5.00033
2017-07-23 15:50:00,0.13764,4.84370
2017-07-23 15:50:05,0.13462,4.95206
2017-07-23 15:50:10,0.13260,5.02779
2017-07-23 15:50:15,0.13796,4.83238
2017-07-23 15:50:20,0.13656,4.88196
2017-07-23 15:50:25,0.13696,4.86772
2017-07-23 15:50:30,0.13647,4.88496
2017-07-23 15:50:35,0.13342,4.99672
2017-07-23 15:50:40,0.13591,4.90521
2017-07-23 15:50:45,0.13768,4.84232
2017-07-23 15:50:50,0.13685,4.87142
2017-07-23 15:50:55,0.13667,4.87784
2017-07-23 15:51:00,0.14320,4.65560
2017-07-23 15:51:05,0.13619,4.89507
2017-07-23 15:51:10,0.13971,4.77175
2017-07-23 15:51:15,0.13666,4.87839
2017-07-23 15:51:20,0.13287,5.01752
2017-07-23 15:51:25,0.13573,4.91153
2017-07-23 15:51:30,0.13953,4.77787
2017-07-23 15:51:35,0.14449,4.61396
2017-07-23 15:51:40,0.13746,4.85005
2017-07-23 15:51:45,0.14188,4.69889
2017-07-23 15:51:50,0.14081,4.73445
2017-07-23 15:51:55,0.13766,4.84276
2017-07-23 15:52:00,0.14286,4.66659
2017-07-23 15:52:05,0.14279,4.66873
2017-07-23 15:52:10,0.14664,4.54643
2017-07-23 15:52:15,0.14091,4.73107
2017-07-23 15:52:20,0.13746,4.85002
2017-07-23 15:52:25,0.14282,4.66801
2017-07-23 15:52:30,0.13975,4.77034
2017-07-23 15:52:35,0.14333,4.65135
2017-07-23 15:52:40,0.14386,4.63404
2017-07-23 15:52:45,0.14502,4.59695
2017-07-23 15:52:50,0.14498,4.59822
2017-07-23 15:52:55,0.14498,4.59821
2017-07-23 15:53:00,0.13972,4.77154
2017-07-23 15:53:05,0.14624,4.55887
2017-07-23 15:53:10,0.14400,4.62953
2017-07-23 15:53:15,0.14594,4.56810
2017-07-23 15:53:20,0.14204,4.69362
2017-07-23 15:53:25,0.14318,4.65609
2017-07-23 15:53:30,0.14323,4.65445
2017-07-23 15:53:35,0.14385,4.63435
2017-07-23 15:53:40,0.14314,4.65745
2017-07-23 15:53:45,0.14578,4.57314
2017-07-23 15:53:50,0.14570,4.57552
2017-07-23 15:53:55,0.14409,4.62679
2017-07-23 15:54:00,0.14149,4.71181
2017-07-23 15:54:05,0.14500,4.59768
2017-07-23 15:54:10,0.14660,4.54738
2017-07-23 15:54:15,0.14162,4.70729
2017-07-23 15:54:20,0.14647,4.55145
2017-07-23 15:54:25,0.14802,4.50399
2017-07-23 15:54:30,0.14417,4.62432
2017-07-23 15:54:35,0.14180,4.70153
2017-07-23 15:54:40,0.13955,4.77711
2017-07-23 15:54:45,0.14927,4.46614
2017-07-23 15:54:50,0.14615,4.56168
2017-07-23 15:54:55,0.14538,4.58560
2017-07-23 15:55:00,0.14070,4.73814
2017-07-23 15:55:05,0.14318,4.65611
2017-07-23 15:55:10,0.14603,4.56541
2017-07-23 15:55:15,0.14322,4.65485
2017-07-23 15:55:20,0.14035,4.74987
2017-07-23 15:55:25,0.14556,4.57997
2017-07-23 15:55:30,0.14573,4.57479
2017-07-23 15:55:35,0.15014,4.44035
2017-07-23 15:55:40,0.14231,4.68463
2017-07-23 15:55:45,0.14028,4.75255
2017-07-23 15:55:50,0.14464,4.60925
2017-07-23 15:55:55,0.14851,4.48909
2017-07-23 15:56:00,0.14322,4.65497
2017-07-23 15:56:05,0.14759,4.51703
2017-07-23 15:56:10,0.14402,4.62883
2017-07-23 15:56:15,0.14675,4.54273
2017-07-23 15:56:20,0.14361,4.64223
2017-07-23 15:56:25,0.14739,4.52330
2017-07-23 15:56:30,0.14419,4.62356
2017-07-23 15:56:35,0.14408,4.62708
2017-07-23 15:56:40,0.14362,4.64190
2017-07-23 15:56:45,0.14164,4.70683
2017-07-23 15:56:50,0.13971,4.77166
2017-07-23 15:56:55,0.14465,4.60876
2017-07-23 15:57:00,0.14674,4.54333
2017-07-23 15:57:05,0.14304,4.66062
2017-07-23 15:57:10,0.14401,4.62932
2017-07-23 15:57:15,0.14348,4.64633
2017-07-23 15:57:20,0.14680,4.54127
2017-07-23 15:57:25,0.15029,4.43590
2017-07-23 15:57:30,0.14181,4.70124
2017-07-23 15:57:35,0.14130,4.71824
2017-07-23 15:57:40,0.14637,4.55464
2017-07-23 15:57:45,0.15114,4.41091
2017-07-23 15:57:50,0.14585,4.57090
2017-07-23 15:57:55,0.14712,4.53134
2017-07-23 15:58:00,0.14454,4.61242
2017-07-23 15:58:05,0.14194,4.69688
2017-07-23 15:58:10,0.14274,4.67062
2017-07-23 15:58:15,0.14608,4.56385
2017-07-23 15:58:20,0.14392,4.63232
2017-07-23 15:58:25,0.14593,4.56853
2017-07-23 15:58:30,0.14301,4.66171
2017-07-23 15:58:35,0.14285,4.66700
2017-07-23 15:58:40,0.14956,4.45761
2017-07-23 15:58:45,0.14653,4.54976
2017-07-23 15:58:50,0.14530,4.58822
2017-07-23 15:58:55,0.14560,4.57887
2017-07-23 15:59:00,0.14417,4.62425
2017-07-23 15:59:05,0.14333,4.65122
2017-07-23 15:59:10,0.14207,4.69243
2017-07-23 15:59:15,0.14154,4.70994
2017-07-23 15:59:20,0.14581,4.57209
2017-07-23 15:59:25,0.14503,4.59676
2017-07-23 15:59:30,0.14088,4.73199
2017-07-23 15:59:35,0.14352,4.64514
2017-07-23 15:59:40,0.14507,4.59540
2017-07-23 15:59:45,0.14314,4.65733
2017-07-23 15:59:50,0.14373,4.63834
2017-07-23 15:59:55,0.14075,4.73653
2017-07-23 16:00:00,0.14666,4.54551
2017-07-23 16:00:05,0.14635,4.55516
2017-07-23 16:00:10,0.14276,4.67000
2017-07-23 16:00:15,0.14162,4.70760
2017-07-23 16:00:20,0.14624,4.55881
2017-07-23 16:00:25,0.14603,4.56529
2017-07-23 16:00:30,0.14537,4.58595
2017-07-23 16:00:35,0.14277,4.66953
2017-07-23 16:00:40,0.14048,4.74570
2017-07-23 16:00:45,0.14291,4.66497
2017-07-23 16:00:50,0.14051,4.74474
2017-07-23 16:00:55,0.14845,4.49090
2017-07-23 16:01:00,0.14422,4.62262
2017-07-23 16:01:05,0.14485,4.60237
2017-07-23 16:01:10,0.14156,4.70946
2017-07-23 16:01:15,0.14862,4.48571
2017-07-23 16:01:20,0.14322,4.65469
2017-07-23 16:01:25,0.14288,4.66597
2017-07-23 16:01:30,0.14604,4.56482
2017-07-23 16:01:35,0.13985,4.76704
2017-07-23 16:01:40,0.13812,4.82665
2017-07-23 16:01:45,0.14281,4.66833
2017-07-23 16:01:50,0.14185,4.69980
2017-07-23 16:01:55,0.14340,4.64912
2017-07-23 16:02:00,0.14291,4.66498
2017-07-23 16:02:05,0.14559,4.57914
2017-07-23 16:02:10,0.14101,4.72791
2017-07-23 16:02:15,0.14054,4.74365
2017-07-23 16:02:20,0.14277,4.66937
2017-07-23 16:02:25,0.14020,4.75528
2017-07-23 16:02:30,0.13969,4.77263
2017-07-23 16:02:35,0.14003,4.76097
2017-07-23 16:02:40,0.14483,4.60325
2017-07-23 16:02:45,0.13900,4.79631
2017-07-23 16:02:50,0.14378,4.63683
2017-07-23 16:02:55,0.14115,4.72308
2017-07-23 16:03:00,0.14382,4.63555
2017-07-23 16:03:05,0.13941,4.78214
2017-07-23 16:03:10,0.14607,4.56405
2017-07-23 16:03:15,0.14344,4.64767
2017-07-23 16:03:20,0.14410,4.62652
2017-07-23 16:03:25,0.14296,4.66336
2017-07-23 16:03:30,0.14215,4.68990
2017-07-23 16:03:35,0.13833,4.81943
2017-07-23 16:03:40,0.14616,4.56115
2017-07-23 16:03:45,0.14020,4.75505
2017-07-23 16:03:50,0.14286,4.66654
2017-07-23 16:03:55,0.14557,4.57965
2017-07-23 16:04:00,0.14327,4.65310
2017-07-23 16:04:05,0.13931,4.78545
2017-07-23 16:04:10,0.14376,4.63726
2017-07-23 16:04:15,0.14373,4.63844
2017-07-23 16:04:20,0.14354,4.64442
2017-07-23 16:04:25,0.13992,4.76476
2017-07-23 16:04:30,0.13924,4.78774
2017-07-23 16:04:35,0.14609,4.56355
2017-07-23 16:04:40,0.14414,4.62506
2017-07-23 16:04:45,0.14013,4.75732
2017-07-23 16:04:50,0.14398,4.63027
2017-07-23 16:04:55,0.14286,4.66663
2017-07-23 16:05:00,0.14355,4.64430
2017-07-23 16:05:05,0.14311,4.65828
2017-07-23 16:05:10,0.14131,4.71769
2017-07-23 16:05:15,0.14676,4.54243
2017-07-23 16:05:20,0.14047,4.74608
2017-07-23 16:05:25,0.13678,4.87418
2017-07-23 16:05:30,0.14525,4.58979
2017-07-23 16:05:35,0.14254,4.67714
2017-07-23 16:05:40,0.13528,4.92792
2017-07-23 16:05:45,0.13886,4.80093
2017-07-23 16:05:50,0.14338,4.64967
2017-07-23 16:05:55,0.14218,4.68894
2017-07-23 16:06:00,0.13416,4.96912
2017-07-23 16:06:05,0.14155,4.70981
2017-07-23 16:06:10,0.13876,4.80434
2017-07-23 16:06:15,0.13494,4.94035
2017-07-23 16:06:20,0.13888,4.80032
2017-07-23 16:06:25,0.14415,4.62494
2017-07-23 16:06:30,0.13822,4.82322
2017-07-23 16:06:35,0.13832,4.81973
2017-07-23 16:06:40,0.13532,4.92662
2017-07-23 16:06:45,0.13573,4.91155
2017-07-23 16:06:50,0.13679,4.87377
2017-07-23 16:06:55,0.13630,4.89132
2017-07-23 16:07:00,0.13450,4.95670
2017-07-23 16:07:05,0.14083,4.73382
2017-07-23 16:07:10,0.14022,4.75447
2017-07-23 16:07:15,0.14180,4.70134
2017-07-23 16:07:20,0.13881,4.80280
2017-07-23 16:07:25,0.13692,4.86899
2017-07-23 16:07:30,0.13807,4.82863
2017-07-23 16:07:35,0.13434,4.96271
2017-07-23 16:07:40,0.14259,4.67552
2017-07-23 16:07:45,0.13533,4.92637
2017-07-23 16:07:50,0.13414,4.96978
2017-07-23 16:07:55,0.13712,4.86204
2017-07-23 16:08:00,0.14030,4.75165
2017-07-23 16:08:05,0.13767,4.84241
2017-07-23 16:08:10,0.13464,4.95142
2017-07-23 16:08:15,0.13735,4.85379
2017-07-23 16:08:20,0.14027,4.75263
2017-07-23 16:08:25,0.13309,5.00931
2017-07-23 16:08:30,0.13565,4.91458
2017-07-23 16:08:35,0.14410,4.62643
2017-07-23 16:08:40,0.13675,4.87498
2017-07-23 16:08:45,0.13605,4.90022
2017-07-23 16:08:50,0.13093,5.09189
2017-07-23 16:08:55,0.13540,4.92381
2017-07-23 16:09:00,0.13493,4.94078
2017-07-23 16:09:05,0.13565,4.91453
2017-07-23 16:09:10,0.13803,4.82994
2017-07-23 16:09:15,0.14295,4.66379
2017-07-23 16:09:20,0.13839,4.81728
2017-07-23 16:09:25,0.13400,4.97530
2017-07-23 16:09:30,0.13396,4.97663
2017-07-23 16:09:35,0.13659,4.88092
2017-07-23 16:09:40,0.13513,4.93351
2017-07-23 16:09:45,0.13692,4.86888
2017-07-23 16:09:50,0.13665,4.87876
2017-07-23 16:09:55,0.13310,5.00885
2017-07-23 16:10:00,0.13478,4.94637
2017-07-23 16:10:05,0.13882,4.80236
2017-07-23 16:10:10,0.13551,4.91970
2017-07-23 16:10:15,0.13542,4.92311
2017-07-23 16:10:20,0.13507,4.93582
2017-07-23 16:10:25,0.14029,4.75206
2017-07-23 16:10:30,0.13468,4.94984
2017-07-23 16:10:35,0.13814,4.82612
2017-07-23 16:10:40,0.13352,4.99316
2017-07-23 16:10:45,0.13285,5.01802
2017-07-23 16:10:50,0.13151,5.06950
2017-07-23 16:10:55,0.13329,5.00167
2017-07-23 16:11:00,0.13539,4.92401
2017-07-23 16:11:05,0.12784,5.21494
2017-07-23 16:11:10,0.13208,5.04728
2017-07-23 16:11:15,0.13416,4.96912
2017-07-23 16:11:20,0.13341,4.99700
2017-07-23 16:11:25,0.13290,5.01645
2017-07-23 16:11:30,0.13967,4.77308
2017-07-23 16:11:35,0.13624,4.89325
2017-07-23 16:11:40,0.13339,4.99780
2017-07-23 16:11:45,0.13415,4.96973
2017-07-23 16:11:50,0.13418,4.96857
2017-07-23 16:11:55,0.13231,5.03874
2017-07-23 16:12:00,0.13173,5.06092
2017-07-23 16:12:05,0.13509,4.93516
2017-07-23 16:12:10,0.13297,5.01375
2017-07-23 16:12:15,0.13290,5.01622
2017-07-23 16:12:20,0.13100,5.08901
2017-07-23 16:12:25,0.13262,5.02687
2017-07-23 16:12:30,0.13415,4.96958
2017-07-23 16:12:35,0.13004,5.12660
2017-07-23 16:12:40,0.13355,4.99199
2017-07-23 16:12:45,0.13170,5.06189
2017-07-23 16:12:50,0.13062,5.10375
2017-07-23 16:12:55,0.13393,4.97785
2017-07-23 16:13:00,0.13373,4.98504
2017-07-23 16:13:05,0.12831,5.19567
2017-07-23 16:13:10,0.13461,4.95272
2017-07-23 16:13:15,0.13112,5.08458
2017-07-23 16:13:20,0.13088,5.09377
2017-07-23 16:13:25,0.13383,4.98162
2017-07-23 16:13:30,0.13511,4.93439
2017-07-23 16:13:35,0.12675,5.25953
2017-07-23 16:13:40,0.13237,5.03648
2017-07-23 16:13:45,0.13255,5.02961
2017-07-23 16:13:50,0.12986,5.13362
2017-07-23 16:13:55,0.13219,5.04339
2017-07-23 16:14:00,0.13049,5.10884
2017-07-23 16:14:05,0.12950,5.14806
2017-07-23 16:14:10,0.13450,4.95663
2017-07-23 16:14:15,0.13294,5.01464
2017-07-23 16:14:20,0.13175,5.06008
2017-07-23 16:14:25,0.13310,5.00887
2017-07-23 16:14:30,0.13313,5.00747
2017-07-23 16:14:35,0.13561,4.91615
2017-07-23 16:14:40,0.13518,4.93169
2017-07-23 16:14:45,0.13244,5.03383
2017-07-23 16:14:50,0.12879,5.17625
2017-07-23 16:14:55,0.13249,5.03185
2017-07-23 16:15:00,0.13884,4.80185
2017-07-23 16:15:05,0.12722,5.24025
2017-07-23 16:15:10,0.13069,5.10103
2017-07-23 16:15:15,0.13260,5.02762
2017-07-23 16:15:20,0.12941,5.15162
2017-07-23 16:15:25,0.13579,4.90946
2017-07-23 16:15:30,0.13353,4.99254
2017-07-23 16:15:35,0.12998,5.12908
2017-07-23 16:15:40,0.13153,5.06864
2017-07-23 16:15:45,0.12994,5.13049
2017-07-23 16:15:50,0.12922,5.15917
2017-07-23 16:15:55,0.13223,5.04186
2017-07-23 16:16:00,0.13078,5.09748
2017-07-23 16:16:05,0.12811,5.20393
2017-07-23 16:16:10,0.13506,4.93599
2017-07-23 16:16:15,0.13261,5.02717
2017-07-23 16:16:20,0.12978,5.13679
2017-07-23 16:16:25,0.13142,5.07291
2017-07-23 16:16:30,0.12672,5.26081
2017-07-23 16:16:35,0.13150,5.06971
2017-07-23 16:16:40,0.12843,5.19095
2017-07-23 16:16:45,0.13081,5.09641
2017-07-23 16:16:50,0.13327,5.00219
2017-07-23 16:16:55,0.12915,5.16186
2017-07-23 16:17:00,0.13236,5.03661
2017-07-23 16:17:05,0.13011,5.12390
2017-07-23 16:17:10,0.13147,5.07095
2017-07-23 16:17:15,0.13207,5.04786
2017-07-23 16:17:20,0.13285,5.01827
2017-07-23 16:17:25,0.13178,5.05882
2017-07-23 16:17:30,0.13176,5.05978
2017-07-23 16:17:35,0.12722,5.24008
2017-07-23 16:17:40,0.12897,5.16923
2017-07-23 16:17:45,0.13360,4.98991
2017-07-23 16:17:50,0.12853,5.18687
2017-07-23 16:17:55,0.13047,5.10971
2017-07-23 16:18:00,0.12707,5.24634
2017-07-23 16:18:05,0.12647,5.27117
2017-07-23 16:18:10,0.13236,5.03658
2017-07-23 16:18:15,0.12987,5.13338
2017-07-23 16:18:20,0.12960,5.14416
2017-07-23 16:18:25,0.12924,5.15825
2017-07-23 16:18:30,0.12825,5.19819
2017-07-23 16:18:35,0.12897,5.16911
2017-07-23 16:18:40,0.12724,5.23959
2017-07-23 16:18:45,0.13316,5.00645
2017-07-23 16:18:50,0.12986,5.13375
2017-07-23 16:18:55,0.13383,4.98140
2017-07-23 16:19:00,0.12953,5.14689
2017-07-23 16:19:05,0.13132,5.07667
2017-07-23 16:19:10,0.12702,5.24867
2017-07-23 16:19:15,0.12963,5.14295
2017-07-23 16:19:20,0.13216,5.04427
2017-07-23 16:19:25,0.12713,5.24395
2017-07-23 16:19:30,0.13007,5.12542
2017-07-23 16:19:35,0.12490,5.33777
2017-07-23 16:19:40,0.12664,5.26412
2017-07-23 16:19:45,0.13063,5.10363
2017-07-23 16:19:50,0.13028,5.11699
2017-07-23 16:19:55,0.12650,5.26993
2017-07-23 16:20:00,0.12543,5.31513
2017-07-23 16:20:05,0.12739,5.23345
2017-07-23 16:20:10,0.13011,5.12377
2017-07-23 16:20:15,0.13245,5.03347
2017-07-23 16:20:20,0.12986,5.13388
2017-07-23 16:20:25,0.13018,5.12110
2017-07-23 16:20:30,0.12652,5.26918
2017-07-23 16:20:35,0.12908,5.16459
2017-07-23 16:20:40,0.12919,5.16033
2017-07-23 16:20:45,0.12805,5.20642
2017-07-23 16:20:50,0.12622,5.28177
2017-07-23 16:20:55,0.12510,5.32919
2017-07-23 16:21:00,0.12553,5.31100
2017-07-23 16:21:05,0.12769,5.22078
2017-07-23 16:21:10,0.12896,5.16950
2017-07-23 16:21:15,0.12527,5.32163
2017-07-23 16:21:20,0.12646,5.27179
2017-07-23 16:21:25,0.12675,5.25974
2017-07-23 16:21:30,0.12762,5.22379
2017-07-23 16:21:35,0.12716,5.24270
2017-07-23 16:21:40,0.12633,5.27712
2017-07-23 16:21:45,0.12724,5.23949
2017-07-23 16:21:50,0.12801,5.20801
2017-07-23 16:21:55,0.12461,5.35015
2017-07-23 16:22:00,0.12738,5.23372
2017-07-23 16:22:05,0.12470,5.34622
2017-07-23 16:22:10,0.12958,5.14477
2017-07-23 16:22:15,0.13031,5.11598
2017-07-23 16:22:20,0.12982,5.13541
2017-07-23 16:22:25,0.12534,5.31898
2017-07-23 16:22:30,0.12860,5.18406
2017-07-23 16:22:35,0.12805,5.20621
2017-07-23 16:22:40,0.12697,5.25070
2017-07-23 16:22:45,0.12652,5.26918
2017-07-23 16:22:50,0.13150,5.06974
2017-07-23 16:22:55,0.12753,5.22753
2017-07-23 16:23:00,0.12692,5.25257
2017-07-23 16:23:05,0.12717,5.24218
2017-07-23 16:23:10,0.12993,5.13102
2017-07-23 16:23:15,0.12775,5.21865
2017-07-23 16:23:20,0.12345,5.40024
2017-07-23 16:23:25,0.12792,5.21163
2017-07-23 16:23:30,0.12241,5.44599
2017-07-23 16:23:35,0.12806,5.20578
2017-07-23 16:23:40,0.12746,5.23031
2017-07-23 16:23:45,0.12763,5.22353
2017-07-23 16:23:50,0.12619,5.28286
2017-07-23 16:23:55,0.12748,5.22946
2017-07-23 16:24:00,0.12436,5.36062
2017-07-23 16:24:05,0.12592,5.29451
2017-07-23 16:24:10,0.12484,5.34029
2017-07-23 16:24:15,0.12511,5.32885
2017-07-23 16:24:20,0.12703,5.24792
2017-07-23 16:24:25,0.12766,5.22218
2017-07-23 16:24:30,0.12766,5.22237
2017-07-23 16:24:35,0.12344,5.40080
2017-07-23 16:24:40,0.12750,5.22877
2017-07-23 16:24:45,0.12652,5.26935
2017-07-23 16:24:50,0.12523,5.32367
2017-07-23 16:24:55,0.12846,5.18969
2017-07-23 16:25:00,0.12909,5.16430
2017-07-23 16:25:05,0.12453,5.35331
2017-07-23 16:25:10,0.12683,5.25648
2017-07-23 16:25:15,0.12501,5.33302
2017-07-23 16:25:20,0.12698,5.25031
2017-07-23 16:25:25,0.12504,5.33182
2017-07-23 16:25:30,0.12739,5.23324
2017-07-23 16:25:35,0.12427,5.36486
2017-07-23 16:25:40,0.12302,5.41937
2017-07-23 16:25:45,0.12494,5.33591
2017-07-23 16:25:50,0.12175,5.47560
2017-07-23 16:25:55,0.12513,5.32796
2017-07-23 16:26:00,0.12538,5.31718
2017-07-23 16:26:05,0.12142,5.49050
2017-07-23 16:26:10,0.12582,5.29876
2017-07-23 16:26:15,0.12425,5.36554
2017-07-23 16:26:20,0.12346,5.39985
2017-07-23 16:26:25,0.12622,5.28160
2017-07-23 16:26:30,0.12411,5.37162
2017-07-23 16:26:35,0.12609,5.28728
2017-07-23 16:26:40,0.12497,5.33441
2017-07-23 16:26:45,0.12442,5.35822
2017-07-23 16:26:50,0.12371,5.38908
2017-07-23 16:26:55,0.12353,5.39665
2017-07-23 16:27:00,0.12746,5.23044
2017-07-23 16:27:05,0.12730,5.23687
2017-07-23 16:27:10,0.12632,5.27755
2017-07-23 16:27:15,0.12507,5.33048
2017-07-23 16:27:20,0.12072,5.52253
2017-07-23 16:27:25,0.12735,5.23472
2017-07-23 16:27:30,0.12356,5.39552
2017-07-23 16:27:35,0.12345,5.40027
2017-07-23 16:27:40,0.12486,5.33925
2017-07-23 16:27:45,0.12285,5.42674
2017-07-23 16:27:50,0.12273,5.43204
2017-07-23 16:27:55,0.12667,5.26308
2017-07-23 16:28:00,0.12541,5.31595
2017-07-23 16:28:05,0.12522,5.32405
2017-07-23 16:28:10,0.12673,5.26071
2017-07-23 16:28:15,0.12358,5.39458
2017-07-23 16:28:20,0.12692,5.25275
2017-07-23 16:28:25,0.12598,5.29164
2017-07-23 16:28:30,0.12947,5.14918
2017-07-23 16:28:35,0.12533,5.31930
2017-07-23 16:28:40,0.12265,5.43558
2017-07-23 16:28:45,0.12129,5.49650
2017-07-23 16:28:50,0.12443,5.35795
2017-07-23 16:28:55,0.12305,5.41790
2017-07-23 16:29:00,0.12253,5.44075
2017-07-23 16:29:05,0.12366,5.39097
2017-07-23 16:29:10,0.12395,5.37836
2017-07-23 16:29:15,0.12822,5.19938
2017-07-23 16:29:20,0.12303,5.41889
2017-07-23 16:29:25,0.12835,5.19405
2017-07-23 16:29:30,0.12775,5.21870
2017-07-23 16:29:35,0.12638,5.27505
2017-07-23 16:29:40,0.12453,5.35364
2017-07-23 16:29:45,0.12764,5.22294
2017-07-23 16:29:50,0.12283,5.42758
2017-07-23 16:29:55,0.12580,5.29929
2017-07-23 16:30:00,0.12290,5.42451
2017-07-23 16:30:05,0.12623,5.28144
2017-07-23 16:30:10,0.12222,5.45468
2017-07-23 16:30:15,0.12351,5.39746
2017-07-23 16:30:20,0.12490,5.33759
2017-07-23 16:30:25,0.12467,5.34747
2017-07-23 16:30:30,0.12189,5.46960
2017-07-23 16:30:35,0.12639,5.27488
2017-07-23 16:30:40,0.12503,5.33202
2017-07-23 16:30:45,0.12508,5.32984
2017-07-23 16:30:50,0.12510,5.32920
2017-07-23 16:30:55,0.12473,5.34490
2017-07-23 16:31:00,0.12192,5.46819
2017-07-23 16:31:05,0.12810,5.20416
2017-07-23 16:31:10,0.12250,5.44213
2017-07-23 16:31:15,0.12508,5.32980
2017-07-23 16:31:20,0.12527,5.32184
2017-07-23 16:31:25,0.12408,5.37269
2017-07-23 16:31:30,0.11923,5.59123
2017-07-23 16:31:35,0.12372,5.38866
2017-07-23 16:31:40,0.12289,5.42491
2017-07-23 16:31:45,0.12178,5.47432
2017-07-23 16:31:50,0.12394,5.37877
2017-07-23 16:31:55,0.12167,5.47933
2017-07-23 16:32:00,0.11899,5.60294
2017-07-23 16:32:05,0.12456,5.35205
2017-07-23 16:32:10,0.12450,5.35488
2017-07-23 16:32:15,0.12386,5.38244
2017-07-23 16:32:20,0.12075,5.52091
2017-07-23 16:32:25,0.12123,5.49899
2017-07-23 16:32:30,0.12160,5.48229
2017-07-23 16:32:35,0.12510,5.32893
2017-07-23 16:32:40,0.12618,5.28351
2017-07-23 16:32:45,0.12142,5.49059
2017-07-23 16:32:50,0.12062,5.52696
2017-07-23 16:32:55,0.12344,5.40056
2017-07-23 16:33:00,0.12554,5.31019
2017-07-23 16:33:05,0.11973,5.56823
2017-07-23 16:33:10,0.12232,5.45000
2017-07-23 16:33:15,0.11948,5.57971
2017-07-23 16:33:20,0.11968,5.57040
2017-07-23 16:33:25,0.12387,5.38182
2017-07-23 16:33:30,0.12127,5.49759
2017-07-23 16:33:35,0.12055,5.53036
2017-07-23 16:33:40,0.12157,5.48369
2017-07-23 16:33:45,0.12073,5.52193
2017-07-23 16:33:50,0.12063,5.52667
2017-07-23 16:33:55,0.11990,5.56009
2017-07-23 16:34:00,0.12298,5.42110
2017-07-23 16:34:05,0.11788,5.65554
2017-07-23 16:34:10,0.12057,5.52941
2017-07-23 16:34:15,0.12368,5.39037
2017-07-23 16:34:20,0.12330,5.40707
2017-07-23 16:34:25,0.12376,5.38674
2017-07-23 16:34:30,0.12179,5.47404
2017-07-23 16:34:35,0.12228,5.45209
2017-07-23 16:34:40,0.12079,5.51934
2017-07-23 16:34:45,0.12191,5.46868
2017-07-23 16:34:50,0.12367,5.39090
2017-07-23 16:34:55,0.12145,5.48913
2017-07-23 16:35:00,0.11897,5.60364
2017-07-23 16:35:05,0.12095,5.51183
2017-07-23 16:35:10,0.12365,5.39168
2017-07-23 16:35:15,0.12166,5.47960
2017-07-23 16:35:20,0.11930,5.58811
2017-07-23 16:35:25,0.11634,5.73020
2017-07-23 16:35:30,0.12067,5.52458
2017-07-23 16:35:35,0.12196,5.46618
2017-07-23 16:35:40,0.11919,5.59325
2017-07-23 16:35:45,0.12410,5.37211
2017-07-23 16:35:50,0.12319,5.41152
2017-07-23 16:35:55,0.12351,5.39760
2017-07-23 16:36:00,0.11473,5.81061
2017-07-23 16:36:05,0.12329,5.40714
2017-07-23 16:36:10,0.12275,5.43111
2017-07-23 16:36:15,0.12001,5.55516
2017-07-23 16:36:20,0.12493,5.33635
2017-07-23 16:36:25,0.12466,5.34799
2017-07-23 16:36:30,0.12362,5.39293
2017-07-23 16:36:35,0.12180,5.47346
2017-07-23 16:36:40,0.12302,5.41897
2017-07-23 16:36:45,0.12034,5.54004
2017-07-23 16:36:50,0.12204,5.46268
2017-07-23 16:36:55,0.12396,5.37824
2017-07-23 16:37:00,0.12190,5.46913
2017-07-23 16:37:05,0.12384,5.38336
2017-07-23 16:37:10,0.12172,5.47724
2017-07-23 16:37:15,0.11974,5.56743
2017-07-23 16:37:20,0.12156,5.48446
2017-07-23 16:37:25,0.12246,5.44397
2017-07-23 16:37:30,0.12187,5.47021
2017-07-23 16:37:35,0.12236,5.44837
