Timestamp (UTC),RADI,JEME,JNIH,PIRA,SBPI
2017-05-02 00:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 01:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 02:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 03:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 04:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 05:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 06:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 07:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 08:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 09:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 10:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 11:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 12:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 13:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 14:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 15:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 16:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 17:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 18:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 19:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 20:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 21:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 22:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-02 23:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 00:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 01:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 02:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 03:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 04:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 05:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 06:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 07:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 08:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 09:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 10:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 11:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 12:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 13:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 14:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 15:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 16:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 17:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 18:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 19:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 20:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 21:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 22:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-03 23:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-04 00:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-04 01:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-04 02:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-04 03:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-04 04:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-04 05:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-04 06:00:00,0.0,6.830170354077259e-05,2.2489203923728944e-05,NaN,NaN
2017-05-04 07:00:00,0.0,0.000780591965285185,0.00029655452878860083,NaN,NaN
2017-05-04 08:00:00,0.0,0.002791564387944332,0.0013924985869061225,NaN,NaN
2017-05-04 09:00:00,0.0035109775912276543,0.006758006931551584,0.004094915874726365,NaN,NaN
2017-05-04 10:00:00,0.01933368428344695,0.012944399021339183,0.00914646185831662,NaN,NaN
2017-05-04 11:00:00,0.05737361211601821,0.022372167273728753,0.017330756827939206,NaN,NaN
2017-05-04 12:00:00,0.12981263437094853,0.03658602747740061,0.029909160202807452,NaN,NaN
2017-05-04 13:00:00,0.25139944011641313,0.056611979929084316,0.04845079438085209,NaN,NaN
2017-05-04 14:00:00,0.43518077672524974,0.08123488468363978,0.07371736364185895,NaN,NaN
2017-05-04 15:00:00,0.684224806119964,0.10675098514669228,0.1042624020774175,NaN,NaN
2017-05-04 16:00:00,0.987217538251537,0.1299504873833137,0.1365936113367373,NaN,NaN
2017-05-04 17:00:00,1.3223939087390109,0.14892206871031252,0.1668483779622162,NaN,NaN
2017-05-04 18:00:00,1.6633979174308755,0.16232109347132337,0.19190125266863203,NaN,NaN
2017-05-04 19:00:00,1.9832238421884514,0.16927079965698014,0.2095576292218183,NaN,NaN
2017-05-04 20:00:00,2.257162632612945,0.16954999334702148,0.21855114042239623,NaN,NaN
2017-05-04 21:00:00,2.4649974185972328,0.16332211579896544,0.21847074184110973,NaN,NaN
2017-05-04 22:00:00,2.5935133702484956,0.1521827416468694,0.2099349020815918,NaN,NaN
2017-05-04 23:00:00,2.6377675745318316,0.13702881721670013,0.19438391422868434,NaN,NaN
2017-05-05 00:00:00,2.599022035951044,0.11897513388483667,0.1734194661448666,NaN,NaN
2017-05-05 01:00:00,2.485486915268793,0.10051693329387715,0.14914332126821517,NaN,NaN
2017-05-05 02:00:00,2.3127944476422573,0.08330771622271986,0.12414660449216856,NaN,NaN
2017-05-05 03:00:00,2.100307910561752,0.06829468612968242,0.1006783781071701,NaN,NaN
2017-05-05 04:00:00,1.8677397927725665,0.05604607481432429,0.08029747866427933,NaN,NaN
2017-05-05 05:00:00,1.6320875989597263,0.04608190813010051,0.06366201553001873,NaN,NaN
2017-05-05 06:00:00,1.4057343147679993,0.03825844066999395,0.0506607235074249,NaN,NaN
2017-05-05 07:00:00,1.1975639669966955,0.032604615257168755,0.0410043793977835,NaN,NaN
2017-05-05 08:00:00,1.0148550845968074,0.02971183795909381,0.03465494025447604,NaN,NaN
2017-05-05 09:00:00,0.8648598491291823,0.03081244304654091,0.0321982589603077,NaN,NaN
2017-05-05 10:00:00,0.7482259463847346,0.03731547066945461,0.03489342148339217,NaN,NaN
2017-05-05 11:00:00,0.6516696249972331,0.04987075534357036,0.044163857474949705,NaN,NaN
2017-05-05 12:00:00,0.5877890445213401,0.06787965357051032,0.06075317928494226,NaN,NaN
2017-05-05 13:00:00,0.5971116966890474,0.0895279887100272,0.08408287229694739,NaN,NaN
2017-05-05 14:00:00,0.7018089199101366,0.11364136661536801,0.11258339135174017,NaN,NaN
2017-05-05 15:00:00,0.9025930821449478,0.1373513951563345,0.14392020178715717,NaN,NaN
2017-05-05 16:00:00,1.1807858591783522,0.15807243410857022,0.17488794284294132,NaN,NaN
2017-05-05 17:00:00,1.5044123864441687,0.1726978309969242,0.20181417482284236,NaN,NaN
2017-05-05 18:00:00,1.8325277601421404,0.17816754065605975,0.22070354607981604,NaN,NaN
2017-05-05 19:00:00,2.123660776064364,0.17536933274821404,0.2287789539877056,NaN,NaN
2017-05-05 20:00:00,2.350229412017333,0.16848939746142938,0.226662018686221,NaN,NaN
2017-05-05 21:00:00,2.503845122593951,0.15978487957515167,0.21755208493029127,NaN,NaN
2017-05-05 22:00:00,2.58618514789145,0.14905601741308952,0.2042854178035101,NaN,NaN
2017-05-05 23:00:00,2.600531066040353,0.13519683255095044,0.18788389215759072,NaN,NaN
2017-05-06 00:00:00,2.548187074317188,0.11832968001466766,0.1682728951324978,NaN,NaN
2017-05-06 01:00:00,2.433096557842481,0.10088555364201854,0.14609195233974975,NaN,NaN
2017-05-06 02:00:00,2.267071936548176,0.08465633846622367,0.12320460006859965,NaN,NaN
2017-05-06 03:00:00,2.0664478654027274,0.07048786226366441,0.10159904199536905,NaN,NaN
2017-05-06 04:00:00,1.8478737498807405,0.058531582596667915,0.08260597398478275,NaN,NaN
2017-05-06 05:00:00,1.6255607954472766,0.04842071579030545,0.06668196636298156,NaN,NaN
2017-05-06 06:00:00,1.4093000830685691,0.03987248884969274,0.053638837910478146,NaN,NaN
2017-05-06 07:00:00,1.2052516212378863,0.033084547369546614,0.04318800713659535,NaN,NaN
2017-05-06 08:00:00,1.0187127457877099,0.02864037268821901,0.03537956846316049,NaN,NaN
2017-05-06 09:00:00,0.8563860518733247,0.026640411584573656,0.030492226915003442,NaN,NaN
2017-05-06 10:00:00,0.7283827916789347,0.02780417848283964,0.02894336574426941,NaN,NaN
2017-05-06 11:00:00,0.6393812622704375,0.03240262843632289,0.031299229238299205,NaN,NaN
2017-05-06 12:00:00,0.5909239865417505,0.041834713826199646,0.03840141310697447,NaN,NaN
2017-05-06 13:00:00,0.6022306060058354,0.0577091739703072,0.05173345742025738,NaN,NaN
2017-05-06 14:00:00,0.6852708098382224,0.07875227240001023,0.07226440982324975,NaN,NaN
2017-05-06 15:00:00,0.8421513134913903,0.10022174781044502,0.09833590790463169,NaN,NaN
2017-05-06 16:00:00,1.0596260683896968,0.11988417193958971,0.12624021489563284,NaN,NaN
2017-05-06 17:00:00,1.3188567015759263,0.1376052153993222,0.15296543966805323,NaN,NaN
2017-05-06 18:00:00,1.5991053602596814,0.15107949556728878,0.17629177820833072,NaN,NaN
2017-05-06 19:00:00,1.8745775847307673,0.15876028925384775,0.19390264379302444,NaN,NaN
2017-05-06 20:00:00,2.118486187203809,0.15991229048159755,0.20392268085308554,NaN,NaN
2017-05-06 21:00:00,2.2953579640195967,0.15379346386766965,0.20507236670229803,NaN,NaN
2017-05-06 22:00:00,2.3690857941154193,0.141883287629396,0.19711634196321687,NaN,NaN
2017-05-06 23:00:00,2.335762421701153,0.12190015647674703,0.1799846272673384,NaN,NaN
2017-05-07 00:00:00,2.212935652982985,0.10146719596658711,0.15541582492037498,NaN,NaN
2017-05-07 01:00:00,2.0264983142568176,0.08234282223057726,0.1280174883540214,NaN,NaN
2017-05-07 02:00:00,1.8034217872775757,0.06563274169879804,0.101489234933061,NaN,NaN
2017-05-07 03:00:00,1.5666730983683625,0.05161665903290154,0.07806353480002982,NaN,NaN
2017-05-07 04:00:00,1.333483155295343,0.03985877078527064,0.05854947142892652,NaN,NaN
2017-05-07 05:00:00,1.1154433635827556,0.030346593782347206,0.04288510091763421,NaN,NaN
2017-05-07 06:00:00,0.9191844720014407,0.022844876310367787,0.030727879973038278,NaN,NaN
2017-05-07 07:00:00,0.7477183112392959,0.017038581509562816,0.021580863959867434,NaN,NaN
2017-05-07 08:00:00,0.6007200519182252,0.012608025340416324,0.014886738669500644,NaN,NaN
2017-05-07 09:00:00,0.4772873333867281,0.0092657305114844,0.01010554575158592,NaN,NaN
2017-05-07 10:00:00,0.3748973521666655,0.006765398447959721,0.006761646740847312,NaN,NaN
2017-05-07 11:00:00,0.2909281236226728,0.004907910685558963,0.004465310416251441,NaN,NaN
2017-05-07 12:00:00,0.22208832642212292,0.013976402181126795,0.006351127346841292,NaN,NaN
2017-05-07 13:00:00,0.1654059136887901,0.029891888205541572,0.016935246673657856,NaN,NaN
2017-05-07 14:00:00,0.11938560483839225,0.04845329963564423,0.03570192424714751,NaN,NaN
2017-05-07 15:00:00,0.10092833816989866,0.06577376594723398,0.058882658654881674,NaN,NaN
2017-05-07 16:00:00,0.1402092522831618,0.0808012292765899,0.08230015357573278,NaN,NaN
2017-05-07 17:00:00,0.24482241604158042,0.09353361343804992,0.10338012053511192,NaN,NaN
2017-05-07 18:00:00,0.40544296172030575,0.10312392013029664,0.12078636334437148,NaN,NaN
2017-05-07 19:00:00,0.5998068238543381,0.10816740163578586,0.13331248921531022,NaN,NaN
2017-05-07 20:00:00,0.8001422979715167,0.10833802301626132,0.13985148371617215,NaN,NaN
2017-05-07 21:00:00,0.9857031725171665,0.10497886228919169,0.1402894144172655,NaN,NaN
2017-05-07 22:00:00,1.1331845463276988,0.09871170235144992,0.13549181526681267,NaN,NaN
2017-05-07 23:00:00,1.2326262880222456,0.08971446148162182,0.12638203531532224,NaN,NaN
2017-05-08 00:00:00,1.2790764133094905,0.07870633895181875,0.11378447060102088,NaN,NaN
2017-05-08 01:00:00,1.2728608002885748,0.06662704401912861,0.09871432231646628,NaN,NaN
2017-05-08 02:00:00,1.2198912557296737,0.05501182631083276,0.0825522678282047,NaN,NaN
2017-05-08 03:00:00,1.1309770226257556,0.0445136062068481,0.06680381147743172,NaN,NaN
2017-05-08 04:00:00,1.018786528620817,0.03559266645365347,0.05259577313105327,NaN,NaN
2017-05-08 05:00:00,0.8952606555456968,0.02834845548133099,0.04059992849809866,NaN,NaN
2017-05-08 06:00:00,0.7701229412727485,0.022593309423122092,0.031011026012502295,NaN,NaN
2017-05-08 07:00:00,0.6504092135595424,0.018230146748658995,0.023703797456881316,NaN,NaN
2017-05-08 08:00:00,0.5406188516369159,0.015335812286969484,0.018511726459119186,NaN,NaN
2017-05-08 09:00:00,0.4431575595268646,0.013985234178964237,0.01535917315168255,NaN,NaN
2017-05-08 10:00:00,0.3588609939860585,0.014418402772687569,0.014299516172769705,NaN,NaN
2017-05-08 11:00:00,0.2914300998804758,0.0167923925042719,0.015500364469927273,NaN,NaN
2017-05-08 12:00:00,0.2487008769367686,0.02088172505492387,0.01903443712458146,NaN,NaN
2017-05-08 13:00:00,0.23543327468307348,0.026324880771693916,0.024726556870929346,NaN,NaN
2017-05-08 14:00:00,0.25175702753800844,0.03212709707039904,0.03197204872347448,NaN,NaN
2017-05-08 15:00:00,0.2882031222570144,0.03781801664830136,0.03988239526872346,NaN,NaN
2017-05-08 16:00:00,0.33746971796197295,0.042619383190846565,0.047548828651307155,NaN,NaN
2017-05-08 17:00:00,0.3779248281035331,0.046214960164390535,0.05413509484890956,NaN,NaN
2017-05-08 18:00:00,0.3991256047704799,0.048255276979293,0.059026849510376164,NaN,NaN
2017-05-08 19:00:00,0.39971372616720063,0.04817930084177343,0.061662306997921884,NaN,NaN
2017-05-08 20:00:00,0.38279067483107015,0.0465567198228751,0.06178364617609752,NaN,NaN
2017-05-08 21:00:00,0.3529866874608882,0.04388774790514356,0.05971852315996617,NaN,NaN
2017-05-08 22:00:00,0.31572870456364355,0.04013531516350061,0.05591339359084757,NaN,NaN
2017-05-08 23:00:00,0.2756271381391632,0.03536172357303382,0.05063884636083585,NaN,NaN
2017-05-09 00:00:00,0.23581236592507016,0.030296644673369427,0.0442862223907221,NaN,NaN
2017-05-09 01:00:00,0.19837143754233733,0.025351748066902012,0.03747729409252153,NaN,NaN
2017-05-09 02:00:00,0.16425591138216594,0.020752499522985392,0.0307733032430969,NaN,NaN
2017-05-09 03:00:00,0.13413020120605199,0.016612842831074295,0.02455837075942311,NaN,NaN
2017-05-09 04:00:00,0.10819828955014724,0.013000673599706546,0.01904790641931442,NaN,NaN
2017-05-09 05:00:00,0.08635062580500717,0.010001057902182676,0.01435909660611739,NaN,NaN
2017-05-09 06:00:00,0.06826671496137272,0.007591199301983256,0.010539519090847072,NaN,NaN
2017-05-09 07:00:00,0.05351894270259556,0.005699963445018997,0.007552141442147524,NaN,NaN
2017-05-09 08:00:00,0.041643371213696614,0.004241098853598087,0.005297430398882699,NaN,NaN
2017-05-09 09:00:00,0.032184839360500685,0.0031305203925763676,0.0036467068646590015,NaN,NaN
2017-05-09 10:00:00,0.024723190457924697,0.002293174040046506,0.0024688076509379276,NaN,NaN
2017-05-09 11:00:00,0.01767839748581029,0.0016664502405397,0.0016463617086718042,NaN,NaN
2017-05-09 12:00:00,0.011794999747218496,0.001200413586171357,0.0010827042377286923,NaN,NaN
2017-05-09 13:00:00,0.006891413572655886,0.0008557131840953644,0.0007025206245919492,NaN,NaN
2017-05-09 14:00:00,0.0030423204563852627,0.000603224512442021,0.00044993737698976934,NaN,NaN
2017-05-09 15:00:00,0.0,0.0004188990155619228,0.00028410707182596555,NaN,NaN
2017-05-09 16:00:00,0.0,0.0002860754445085302,0.00017670773134104435,NaN,NaN
2017-05-09 17:00:00,0.0,0.00019098923181532366,0.00010789786538732022,NaN,NaN
2017-05-09 18:00:00,0.0,0.00012414614215071977,6.446473834989896e-05,NaN,NaN
2017-05-09 19:00:00,0.0,7.911075174064108e-05,3.776132120287502e-05,NaN,NaN
2017-05-09 20:00:00,0.0,4.8274735956484874e-05,2.134505137682715e-05,NaN,NaN
2017-05-09 21:00:00,0.0,2.7451644140480513e-05,1.1403259910999426e-05,NaN,NaN
2017-05-09 22:00:00,0.0,1.473673917793066e-05,5.783223787182888e-06,NaN,NaN
2017-05-09 23:00:00,0.0,7.892769696321343e-06,2.8835973104034e-06,NaN,NaN
2017-05-10 00:00:00,0.0,3.7687270035962987e-06,1.28875999405128e-06,NaN,NaN
2017-05-10 01:00:00,0.0,1.4767407047397486e-06,4.751825788923626e-07,NaN,NaN
2017-05-10 02:00:00,0.0,3.6984743522394456e-07,1.1272482194101735e-07,NaN,NaN
2017-05-10 03:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-10 04:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-10 05:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-10 06:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-10 07:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-10 08:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-10 09:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-10 10:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-10 11:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-10 12:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-10 13:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-10 14:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-10 15:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-10 16:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-10 17:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-10 18:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-10 19:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-10 20:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-10 21:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-10 22:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-10 23:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 00:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 01:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 02:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 03:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 04:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 05:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 06:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 07:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 08:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 09:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 10:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 11:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 12:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 13:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 14:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 15:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 16:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 17:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 18:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 19:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 20:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 21:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 22:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-11 23:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 00:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 01:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 02:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 03:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 04:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 05:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 06:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 07:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 08:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 09:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 10:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 11:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 12:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 13:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 14:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 15:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 16:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 17:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 18:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 19:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 20:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 21:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 22:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-12 23:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 00:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 01:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 02:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 03:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 04:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 05:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 06:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 07:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 08:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 09:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 10:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 11:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 12:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 13:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 14:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 15:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 16:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 17:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 18:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 19:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 20:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 21:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 22:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-13 23:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 00:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 01:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 02:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 03:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 04:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 05:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 06:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 07:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 08:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 09:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 10:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 11:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 12:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 13:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 14:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 15:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 16:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 17:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 18:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 19:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 20:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 21:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 22:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-14 23:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-15 00:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-15 01:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-15 02:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-15 03:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-15 04:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-15 05:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-15 06:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-15 07:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-15 08:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-15 09:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-15 10:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-15 11:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-15 12:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-15 13:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-15 14:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-15 15:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-15 16:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-15 17:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-15 18:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-15 19:00:00,0.0,0.0,0.0,NaN,NaN
2017-05-15 20:00:00,0.0,0.010308902349170302,0.0033943371122786624,NaN,NaN
2017-05-15 21:00:00,0.0,0.014034795284370601,0.010588180628879212,NaN,NaN
2017-05-15 22:00:00,0.0,0.014330488737002477,0.01608943779337408,NaN,NaN
2017-05-15 23:00:00,0.0,0.013006588476414957,0.01821289946633619,NaN,NaN
2017-05-16 00:00:00,0.0,0.011067182544732167,0.017544682068681445,NaN,NaN
2017-05-16 01:00:00,0.0,0.00904028204724881,0.015261246164994215,NaN,NaN
2017-05-16 02:00:00,0.0,0.007179470752886346,0.01237224044247795,NaN,NaN
2017-05-16 03:00:00,0.0,0.005585319719874133,0.00952619788551119,NaN,NaN
2017-05-16 04:00:00,0.0,0.004277245929658222,0.00705167494365476,NaN,NaN
2017-05-16 05:00:00,0.0,0.003235082594440652,0.005060313121848827,NaN,NaN
2017-05-16 06:00:00,0.0,0.002422376914799529,0.0035412002290839224,NaN,NaN
2017-05-16 07:00:00,0.0,0.0017988458174360632,0.0024272430469427647,NaN,NaN
2017-05-16 08:00:00,0.0,0.001326538038150967,0.0016349704628118382,NaN,NaN
2017-05-16 09:00:00,0.0,0.0009724517270644009,0.0010850830998398564,NaN,NaN
2017-05-16 10:00:00,0.0,0.0007092428007682783,0.0007109882731697995,NaN,NaN
2017-05-16 11:00:00,0.0,0.0005149763924315411,0.00046070786509105796,NaN,NaN
2017-05-16 12:00:00,0.0,0.0003724602411202491,0.0002956237713548347,NaN,NaN
2017-05-16 13:00:00,0.0,0.00026845232189619316,0.0001880570816430264,NaN,NaN
2017-05-16 14:00:00,0.0,0.00019289098075529678,0.00011870904514546134,NaN,NaN
2017-05-16 15:00:00,0.0,0.0001382139811840927,7.441597534541683e-05,NaN,NaN
2017-05-16 16:00:00,0.0,9.878816914432934e-05,4.635865270006839e-05,NaN,NaN
