Timestamp_UTC,water_level_above_bed,submerged_depth,ground_water_level_altitude,Patm_variability_mH2O,stream_stage,stream_distance_to_water_m,ablation_distance_to_ice_surface_m
2017-07-20T21:15:00,323.000000,21.310000,585.800000,0.000000,NaN,NaN,NaN
2017-07-20T21:30:00,322.610000,20.920000,585.410000,0.000000,NaN,NaN,NaN
2017-07-20T21:45:00,322.410000,20.720000,585.210000,0.000000,NaN,NaN,NaN
2017-07-20T22:00:00,322.160000,20.470000,584.960000,0.000000,NaN,NaN,NaN
2017-07-20T22:15:00,321.890000,20.200000,584.690000,0.000000,NaN,NaN,NaN
2017-07-20T22:30:00,321.536940,19.846940,584.336940,0.003060,NaN,NaN,NaN
2017-07-20T22:45:00,321.176940,19.486940,583.976940,0.003060,NaN,NaN,NaN
2017-07-20T23:00:00,320.886940,19.196940,583.686940,0.003060,NaN,NaN,NaN
2017-07-20T23:15:00,320.596940,18.906940,583.396940,0.003060,NaN,NaN,NaN
2017-07-20T23:30:00,320.055920,18.365920,582.855920,0.004080,NaN,NaN,NaN
2017-07-20T23:45:00,319.545920,17.855920,582.345920,0.004080,NaN,NaN,NaN
2017-07-21T00:00:00,319.105920,17.415920,581.905920,0.004080,NaN,NaN,NaN
2017-07-21T00:15:00,318.615920,16.925920,581.415920,0.004080,NaN,NaN,NaN
2017-07-21T00:30:00,318.108980,16.418980,580.908980,0.001020,NaN,NaN,NaN
2017-07-21T00:45:00,317.428980,15.738980,580.228980,0.001020,NaN,NaN,NaN
2017-07-21T01:00:00,316.838980,15.148980,579.638980,0.001020,NaN,NaN,NaN
2017-07-21T01:15:00,316.318980,14.628980,579.118980,0.001020,NaN,NaN,NaN
2017-07-21T01:30:00,315.788980,14.098980,578.588980,0.001020,NaN,NaN,NaN
2017-07-21T01:45:00,315.148980,13.458980,577.948980,0.001020,NaN,NaN,NaN
2017-07-21T02:00:00,314.548980,12.858980,577.348980,0.001020,NaN,NaN,NaN
2017-07-21T02:15:00,313.958980,12.268980,576.758980,0.001020,NaN,NaN,NaN
2017-07-21T02:30:00,313.441020,11.751020,576.241020,-0.001020,NaN,NaN,NaN
2017-07-21T02:45:00,312.871020,11.181020,575.671020,-0.001020,NaN,NaN,NaN
2017-07-21T03:00:00,312.341020,10.651020,575.141020,-0.001020,NaN,NaN,NaN
2017-07-21T03:15:00,311.881020,10.191020,574.681020,-0.001020,NaN,NaN,NaN
2017-07-21T03:30:00,311.393060,9.703060,574.193060,-0.003060,NaN,NaN,NaN
2017-07-21T03:45:00,310.953060,9.263060,573.753060,-0.003060,NaN,NaN,NaN
2017-07-21T04:00:00,310.453060,8.763060,573.253060,-0.003060,NaN,NaN,NaN
2017-07-21T04:15:00,309.953060,8.263060,572.753060,-0.003060,NaN,NaN,NaN
2017-07-21T04:30:00,309.507140,7.817140,572.307140,-0.007140,NaN,NaN,NaN
2017-07-21T04:45:00,309.064140,7.374140,571.864140,-0.007140,NaN,NaN,NaN
2017-07-21T05:00:00,308.492140,6.802140,571.292140,-0.007140,NaN,NaN,NaN
2017-07-21T05:15:00,307.984140,6.294140,570.784140,-0.007140,NaN,NaN,NaN
2017-07-21T05:30:00,307.461160,5.771160,570.261160,-0.008160,NaN,NaN,NaN
2017-07-21T05:45:00,306.921160,5.231160,569.721160,-0.008160,NaN,NaN,NaN
2017-07-21T06:00:00,306.398160,4.708160,569.198160,-0.008160,NaN,NaN,NaN
2017-07-21T06:15:00,305.819160,4.129160,568.619160,-0.008160,NaN,NaN,NaN
2017-07-21T06:30:00,305.275140,3.585140,568.075140,-0.007140,NaN,NaN,NaN
2017-07-21T06:45:00,304.803140,3.113140,567.603140,-0.007140,NaN,NaN,NaN
2017-07-21T07:00:00,304.243140,2.553140,567.043140,-0.007140,NaN,NaN,NaN
2017-07-21T07:15:00,303.777140,2.087140,566.577140,-0.007140,NaN,NaN,NaN
2017-07-21T07:30:00,303.344120,1.654120,566.144120,-0.006120,NaN,NaN,NaN
2017-07-21T07:45:00,302.918120,1.228120,565.718120,-0.006120,NaN,NaN,NaN
2017-07-21T08:00:00,302.825120,1.135120,565.625120,-0.006120,NaN,NaN,NaN
2017-07-21T08:15:00,302.819120,1.129120,565.619120,-0.006120,NaN,NaN,NaN
2017-07-21T08:30:00,302.820180,1.130180,565.620180,-0.009180,NaN,NaN,NaN
2017-07-21T08:45:00,302.816180,1.126180,565.616180,-0.009180,NaN,NaN,NaN
2017-07-21T09:00:00,302.824180,1.134180,565.624180,-0.009180,NaN,NaN,NaN
2017-07-21T09:15:00,302.825180,1.135180,565.625180,-0.009180,NaN,NaN,NaN
2017-07-21T09:30:00,302.831240,1.141240,565.631240,-0.012240,NaN,NaN,NaN
2017-07-21T09:45:00,302.873240,1.183240,565.673240,-0.012240,NaN,NaN,NaN
2017-07-21T10:00:00,302.844240,1.154240,565.644240,-0.012240,NaN,NaN,NaN
2017-07-21T10:15:00,302.845240,1.155240,565.645240,-0.012240,NaN,NaN,NaN
2017-07-21T10:30:00,302.881360,1.191360,565.681360,-0.018360,NaN,NaN,NaN
2017-07-21T10:45:00,302.817360,1.127360,565.617360,-0.018360,NaN,NaN,NaN
2017-07-21T11:00:00,302.813360,1.123360,565.613360,-0.018360,NaN,NaN,NaN
2017-07-21T11:15:00,302.887360,1.197360,565.687360,-0.018360,NaN,NaN,NaN
2017-07-21T11:30:00,302.879420,1.189420,565.679420,-0.021420,NaN,NaN,NaN
2017-07-21T11:45:00,302.863420,1.173420,565.663420,-0.021420,NaN,NaN,NaN
2017-07-21T12:00:00,302.855420,1.165420,565.655420,-0.021420,NaN,NaN,NaN
2017-07-21T12:15:00,302.840420,1.150420,565.640420,-0.021420,NaN,NaN,NaN
2017-07-21T12:30:00,302.881460,1.191460,565.681460,-0.023460,NaN,NaN,NaN
2017-07-21T13:00:00,302.885460,1.195460,565.685460,-0.023460,NaN,NaN,NaN
2017-07-21T13:15:00,302.901460,1.211460,565.701460,-0.023460,NaN,NaN,NaN
2017-07-21T13:30:00,302.836540,1.146540,565.636540,-0.027540,NaN,NaN,NaN
2017-07-21T13:45:00,302.897540,1.207540,565.697540,-0.027540,NaN,NaN,NaN
2017-07-21T14:00:00,302.901540,1.211540,565.701540,-0.027540,NaN,NaN,NaN
2017-07-21T14:15:00,302.944540,1.254540,565.744540,-0.027540,NaN,NaN,NaN
2017-07-21T14:30:00,303.022580,6.832580,565.822580,-0.029580,NaN,NaN,NaN
2017-07-21T14:45:00,303.309580,7.119580,566.109580,-0.029580,NaN,NaN,NaN
2017-07-21T15:00:00,303.802580,7.612580,566.602580,-0.029580,NaN,NaN,NaN
2017-07-21T15:15:00,304.319580,8.129580,567.119580,-0.029580,NaN,NaN,NaN
2017-07-21T15:30:00,304.893660,8.703660,567.693660,-0.033660,NaN,NaN,NaN
2017-07-21T15:45:00,305.693660,9.503660,568.493660,-0.033660,NaN,NaN,NaN
2017-07-21T16:00:00,306.363660,10.173660,569.163660,-0.033660,NaN,NaN,NaN
2017-07-21T16:15:00,307.163660,10.973660,569.963660,-0.033660,NaN,NaN,NaN
2017-07-21T16:30:00,308.057740,11.867740,570.857740,-0.037740,NaN,NaN,NaN
2017-07-21T16:45:00,309.087740,12.897740,571.887740,-0.037740,NaN,NaN,NaN
2017-07-21T17:00:00,310.147740,13.957740,572.947740,-0.037740,NaN,NaN,NaN
2017-07-21T17:15:00,311.297740,15.107740,574.097740,-0.037740,NaN,NaN,NaN
2017-07-21T17:30:00,312.537740,16.347740,575.337740,-0.037740,NaN,NaN,NaN
2017-07-21T17:45:00,313.737740,17.547740,576.537740,-0.037740,NaN,NaN,NaN
2017-07-21T18:00:00,315.027740,18.837740,577.827740,-0.037740,NaN,NaN,NaN
2017-07-21T18:15:00,316.077740,19.887740,578.877740,-0.037740,NaN,NaN,NaN
2017-07-21T18:30:00,317.219780,21.029780,580.019780,-0.039780,NaN,NaN,NaN
2017-07-21T18:45:00,318.389780,22.199780,581.189780,-0.039780,NaN,NaN,NaN
2017-07-21T19:00:00,319.269780,23.079780,582.069780,-0.039780,NaN,NaN,NaN
2017-07-21T19:15:00,320.299780,24.109780,583.099780,-0.039780,NaN,NaN,NaN
2017-07-21T19:30:00,320.839780,24.649780,583.639780,-0.039780,NaN,NaN,NaN
2017-07-21T20:30:00,323.711820,27.521820,586.511820,-0.041820,NaN,NaN,NaN
2017-07-21T20:45:00,324.111820,27.921820,586.911820,-0.041820,NaN,NaN,NaN
2017-07-21T21:00:00,324.401820,28.211820,587.201820,-0.041820,NaN,NaN,NaN
2017-07-21T21:15:00,324.501820,28.311820,587.301820,-0.041820,NaN,NaN,NaN
2017-07-21T21:30:00,324.690800,28.500800,587.490800,-0.040800,NaN,NaN,NaN
2017-07-21T21:45:00,324.700800,28.510800,587.500800,-0.040800,NaN,NaN,NaN
2017-07-21T22:00:00,324.610800,28.420800,587.410800,-0.040800,NaN,NaN,NaN
2017-07-21T22:15:00,324.460800,28.270800,587.260800,-0.040800,NaN,NaN,NaN
2017-07-21T22:30:00,324.229780,28.039780,587.029780,-0.039780,NaN,NaN,NaN
2017-07-21T22:45:00,323.799780,27.609780,586.599780,-0.039780,NaN,NaN,NaN
2017-07-21T23:00:00,323.459780,27.269780,586.259780,-0.039780,NaN,NaN,NaN
2017-07-21T23:15:00,322.839780,26.649780,585.639780,-0.039780,NaN,NaN,NaN
2017-07-21T23:30:00,322.279780,26.089780,585.079780,-0.039780,NaN,NaN,NaN
2017-07-21T23:45:00,321.639780,25.449780,584.439780,-0.039780,NaN,NaN,NaN
2017-07-22T00:00:00,320.799780,24.609780,583.599780,-0.039780,NaN,NaN,NaN
2017-07-22T00:15:00,320.059780,23.869780,582.859780,-0.039780,NaN,NaN,NaN
2017-07-22T00:30:00,319.262840,23.072840,582.062840,-0.042840,NaN,NaN,NaN
2017-07-22T00:45:00,318.402840,22.212840,581.202840,-0.042840,NaN,NaN,NaN
2017-07-22T01:00:00,317.512840,21.322840,580.312840,-0.042840,NaN,NaN,NaN
2017-07-22T01:15:00,316.592840,20.402840,579.392840,-0.042840,NaN,NaN,NaN
2017-07-22T01:30:00,315.719780,19.529780,578.519780,-0.039780,NaN,NaN,NaN
2017-07-22T01:45:00,314.819780,18.629780,577.619780,-0.039780,NaN,NaN,NaN
2017-07-22T02:00:00,313.859780,17.669780,576.659780,-0.039780,NaN,NaN,NaN
2017-07-22T02:15:00,312.849780,16.659780,575.649780,-0.039780,NaN,NaN,NaN
2017-07-22T02:30:00,311.897740,15.707740,574.697740,-0.037740,NaN,NaN,NaN
2017-07-22T02:45:00,310.877740,14.687740,573.677740,-0.037740,NaN,NaN,NaN
2017-07-22T03:00:00,309.887740,13.697740,572.687740,-0.037740,NaN,NaN,NaN
2017-07-22T03:15:00,308.887740,12.697740,571.687740,-0.037740,NaN,NaN,NaN
2017-07-22T03:30:00,307.937740,11.747740,570.737740,-0.037740,NaN,NaN,NaN
2017-07-22T03:45:00,306.997740,10.807740,569.797740,-0.037740,NaN,NaN,NaN
2017-07-22T04:00:00,306.077740,9.887740,568.877740,-0.037740,NaN,NaN,NaN
2017-07-22T04:15:00,305.227740,9.037740,568.027740,-0.037740,NaN,NaN,NaN
2017-07-22T04:30:00,304.397740,8.207740,567.197740,-0.037740,NaN,NaN,NaN
2017-07-22T04:45:00,303.584740,7.394740,566.384740,-0.037740,NaN,NaN,NaN
2017-07-22T05:00:00,302.760740,6.570740,565.560740,-0.037740,NaN,NaN,NaN
2017-07-22T05:15:00,302.020740,5.830740,564.820740,-0.037740,NaN,NaN,NaN
2017-07-22T05:30:00,301.372700,5.182700,564.172700,-0.035700,NaN,NaN,NaN
2017-07-22T05:45:00,300.724700,4.534700,563.524700,-0.035700,NaN,NaN,NaN
2017-07-22T06:00:00,300.172700,3.982700,562.972700,-0.035700,NaN,NaN,NaN
2017-07-22T06:15:00,299.483700,3.293700,562.283700,-0.035700,NaN,NaN,NaN
2017-07-22T06:30:00,298.791660,2.601660,561.591660,-0.033660,NaN,NaN,NaN
2017-07-22T06:45:00,298.243660,2.053660,561.043660,-0.033660,NaN,NaN,NaN
2017-07-22T07:00:00,297.599660,1.409660,560.399660,-0.033660,NaN,NaN,NaN
2017-07-22T07:15:00,297.157660,0.967660,559.957660,-0.033660,NaN,NaN,NaN
2017-07-22T07:30:00,297.155640,0.965640,559.955640,-0.032640,NaN,NaN,NaN
2017-07-22T07:45:00,297.155640,0.965640,559.955640,-0.032640,NaN,NaN,NaN
2017-07-22T08:00:00,297.152640,0.962640,559.952640,-0.032640,NaN,NaN,NaN
2017-07-22T08:15:00,297.148640,0.958640,559.948640,-0.032640,NaN,NaN,NaN
2017-07-22T08:30:00,297.155600,0.965600,559.955600,-0.030600,NaN,NaN,NaN
2017-07-22T08:45:00,297.149600,0.959600,559.949600,-0.030600,NaN,NaN,NaN
2017-07-22T09:00:00,297.151600,0.961600,559.951600,-0.030600,NaN,NaN,NaN
2017-07-22T09:15:00,297.151600,0.961600,559.951600,-0.030600,NaN,NaN,NaN
2017-07-22T09:30:00,297.153560,0.963560,559.953560,-0.028560,NaN,NaN,NaN
2017-07-22T09:45:00,297.155560,0.965560,559.955560,-0.028560,NaN,NaN,NaN
2017-07-22T10:00:00,297.151560,0.961560,559.951560,-0.028560,NaN,NaN,NaN
2017-07-22T10:15:00,297.154560,0.964560,559.954560,-0.028560,NaN,NaN,NaN
2017-07-22T10:30:00,297.155500,0.965500,559.955500,-0.025500,NaN,NaN,NaN
2017-07-22T10:45:00,297.155500,0.965500,559.955500,-0.025500,NaN,NaN,NaN
2017-07-22T11:00:00,297.147500,0.957500,559.947500,-0.025500,NaN,NaN,NaN
2017-07-22T11:15:00,297.149500,0.959500,559.949500,-0.025500,NaN,NaN,NaN
2017-07-22T11:30:00,297.149380,0.959380,559.949380,-0.019380,NaN,NaN,NaN
2017-07-22T11:45:00,297.151380,0.961380,559.951380,-0.019380,NaN,NaN,NaN
2017-07-22T12:00:00,297.156380,0.966380,559.956380,-0.019380,NaN,NaN,NaN
2017-07-22T12:15:00,297.148380,0.958380,559.948380,-0.019380,NaN,NaN,NaN
2017-07-22T12:30:00,297.151340,0.961340,559.951340,-0.017340,NaN,NaN,NaN
2017-07-22T12:45:00,297.149340,0.959340,559.949340,-0.017340,NaN,NaN,NaN
2017-07-22T13:00:00,297.157340,0.967340,559.957340,-0.017340,NaN,NaN,NaN
2017-07-22T13:15:00,297.160340,0.970340,559.960340,-0.017340,NaN,NaN,NaN
2017-07-22T13:30:00,297.181300,0.991300,559.981300,-0.015300,NaN,NaN,NaN
2017-07-22T13:45:00,297.179300,0.989300,559.979300,-0.015300,NaN,NaN,NaN
2017-07-22T14:00:00,297.193300,1.003300,559.993300,-0.015300,NaN,NaN,NaN
2017-07-22T14:15:00,297.191300,1.001300,559.991300,-0.015300,NaN,NaN,NaN
2017-07-22T14:30:00,297.195240,1.005240,559.995240,-0.012240,NaN,NaN,NaN
2017-07-22T14:45:00,297.190240,1.000240,559.990240,-0.012240,NaN,NaN,NaN
2017-07-22T15:00:00,297.196240,1.006240,559.996240,-0.012240,NaN,NaN,NaN
2017-07-22T15:15:00,297.190240,1.000240,559.990240,-0.012240,NaN,NaN,NaN
2017-07-22T15:30:00,297.192180,1.002180,559.992180,-0.009180,NaN,NaN,NaN
2017-07-22T15:45:00,297.206180,1.016180,560.006180,-0.009180,NaN,NaN,NaN
2017-07-22T16:00:00,297.394180,1.204180,560.194180,-0.009180,NaN,NaN,NaN
2017-07-22T16:15:00,297.977180,1.787180,560.777180,-0.009180,NaN,NaN,NaN
2017-07-22T16:30:00,298.930140,2.740140,561.730140,-0.007140,NaN,NaN,NaN
2017-07-22T16:45:00,299.745140,3.555140,562.545140,-0.007140,2.894846,1.105154,0.575310
2017-07-22T17:00:00,300.688140,4.498140,563.488140,-0.007140,2.894592,1.105408,0.573024
2017-07-22T17:15:00,302.107140,5.917140,564.907140,-0.007140,2.902212,1.097788,0.572770
2017-07-22T17:30:00,303.145100,6.955100,565.945100,-0.005100,2.904752,1.095248,0.572008
2017-07-22T17:45:00,304.425100,8.235100,567.225100,-0.005100,2.917452,1.082548,0.572008
2017-07-22T18:00:00,305.795100,9.605100,568.595100,-0.005100,2.917452,1.082548,0.575818
2017-07-22T18:15:00,307.035100,10.845100,569.835100,-0.005100,2.926088,1.073912,0.575056
2017-07-22T18:30:00,308.281020,12.091020,571.081020,-0.001020,2.926596,1.073404,0.578104
2017-07-22T18:45:00,309.601020,13.411020,572.401020,-0.001020,2.929644,1.070356,0.572770
2017-07-22T19:00:00,310.761020,14.571020,573.561020,-0.001020,2.929644,1.070356,0.572008
2017-07-22T19:15:00,311.801020,15.611020,574.601020,-0.001020,2.941836,1.058164,0.574294
2017-07-22T19:30:00,312.728980,16.538980,575.528980,0.001020,2.941836,1.058164,0.572008
2017-07-22T19:45:00,313.718980,17.528980,576.518980,0.001020,2.941836,1.058164,0.572008
2017-07-22T20:00:00,314.468980,18.278980,577.268980,0.001020,2.938788,1.061212,0.572008
2017-07-22T20:15:00,315.058980,18.868980,577.858980,0.001020,2.941836,1.058164,0.581152
2017-07-22T20:30:00,315.685920,19.495920,578.485920,0.004080,2.929644,1.070356,0.581152
2017-07-22T20:45:00,316.155920,19.965920,578.955920,0.004080,2.923548,1.076452,0.581152
2017-07-22T21:00:00,316.565920,20.375920,579.365920,0.004080,2.917452,1.082548,0.578104
2017-07-22T21:15:00,316.835920,20.645920,579.635920,0.004080,2.917452,1.082548,0.578104
2017-07-22T21:30:00,317.091840,20.901840,579.891840,0.008160,2.905260,1.094740,0.578104
2017-07-22T21:45:00,317.391840,21.201840,580.191840,0.008160,2.896116,1.103884,0.575056
2017-07-22T22:00:00,317.641840,21.451840,580.441840,0.008160,2.893068,1.106932,0.575056
2017-07-22T22:15:00,317.421840,21.231840,580.221840,0.008160,2.880876,1.119124,0.574294
2017-07-22T22:30:00,317.250820,21.060820,580.050820,0.009180,2.871732,1.128268,0.575056
2017-07-22T22:45:00,316.980820,20.790820,579.780820,0.009180,2.868684,1.131316,0.575056
2017-07-22T23:00:00,316.710820,20.520820,579.510820,0.009180,2.856492,1.143508,0.572008
2017-07-22T23:15:00,316.330820,20.140820,579.130820,0.009180,2.856492,1.143508,0.572008
2017-07-22T23:30:00,315.918780,19.728780,578.718780,0.011220,2.844300,1.155700,0.575056
2017-07-22T23:45:00,315.478780,19.288780,578.278780,0.011220,2.841252,1.158748,0.572008
2017-07-23T00:00:00,314.938780,18.748780,577.738780,0.011220,2.832108,1.167892,0.575056
2017-07-23T00:15:00,314.608780,18.418780,577.408780,0.011220,2.822964,1.177036,0.575056
2017-07-23T00:30:00,313.885720,17.695720,576.685720,0.014280,2.820170,1.179830,0.575056
2017-07-23T00:45:00,313.265720,17.075720,576.065720,0.014280,2.807978,1.192022,0.575056
2017-07-23T01:00:00,312.555720,16.365720,575.355720,0.014280,2.809502,1.190498,0.571500
2017-07-23T01:15:00,311.745720,15.555720,574.545720,0.014280,2.803914,1.196086,0.571500
2017-07-23T01:30:00,311.032660,14.842660,573.832660,0.017340,2.799596,1.200404,0.577088
2017-07-23T01:45:00,310.272660,14.082660,573.072660,0.017340,2.798326,1.201674,0.571500
2017-07-23T02:00:00,309.482660,13.292660,572.282660,0.017340,2.789182,1.210818,0.573786
2017-07-23T02:15:00,308.692660,12.502660,571.492660,0.017340,2.789182,1.210818,0.571500
2017-07-23T02:30:00,307.749600,11.559600,570.549600,0.020400,2.789182,1.210818,0.573786
2017-07-23T02:45:00,307.019600,10.829600,569.819600,0.020400,2.780038,1.219962,0.572262
2017-07-23T03:00:00,306.259600,10.069600,569.059600,0.020400,2.776990,1.223010,0.572262
2017-07-23T03:15:00,305.519600,9.329600,568.319600,0.020400,2.776990,1.223010,0.573786
2017-07-23T03:30:00,304.675520,8.485520,567.475520,0.024480,2.776990,1.223010,0.573786
2017-07-23T03:45:00,303.926520,7.736520,566.726520,0.024480,2.764798,1.235202,0.573786
2017-07-23T04:00:00,303.197520,7.007520,565.997520,0.024480,2.764798,1.235202,0.573786
2017-07-23T04:15:00,302.534520,6.344520,565.334520,0.024480,2.764798,1.235202,0.573786
2017-07-23T04:30:00,301.774460,5.584460,564.574460,0.027540,2.764798,1.235202,0.573786
2017-07-23T04:45:00,301.061460,4.871460,563.861460,0.027540,2.761750,1.238250,0.573786
2017-07-23T05:00:00,300.374460,4.184460,563.174460,0.027540,2.761750,1.238250,0.576834
2017-07-23T05:15:00,299.673460,3.483460,562.473460,0.027540,2.752606,1.247394,0.573786
2017-07-23T05:30:00,299.314400,3.124400,562.114400,0.030600,2.755654,1.244346,0.576834
2017-07-23T05:45:00,298.729400,2.539400,561.529400,0.030600,2.755654,1.244346,0.576834
2017-07-23T06:00:00,298.078400,1.888400,560.878400,0.030600,2.755654,1.244346,0.579628
2017-07-23T06:15:00,297.259400,1.069400,560.059400,0.030600,2.752606,1.247394,0.576834
2017-07-23T06:30:00,297.152300,0.962300,559.952300,0.035700,2.752606,1.247394,0.576834
2017-07-23T06:45:00,297.148300,0.958300,559.948300,0.035700,2.761750,1.238250,0.579628
2017-07-23T07:00:00,297.149300,0.959300,559.949300,0.035700,2.764798,1.235202,0.582676
2017-07-23T07:15:00,297.149300,0.959300,559.949300,0.035700,2.764798,1.235202,0.582676
2017-07-23T07:30:00,297.148240,0.958240,559.948240,0.038760,2.764798,1.235202,0.582676
2017-07-23T07:45:00,297.142240,0.952240,559.942240,0.038760,2.776990,1.223010,0.582676
2017-07-23T08:00:00,297.142240,0.952240,559.942240,0.038760,2.776990,1.223010,0.582676
2017-07-23T08:15:00,297.140240,0.950240,559.940240,0.038760,2.776990,1.223010,0.583438
2017-07-23T08:30:00,297.137200,0.947200,559.937200,0.040800,2.776990,1.223010,0.582676
2017-07-23T08:45:00,297.137200,0.947200,559.937200,0.040800,2.789182,1.210818,0.582676
2017-07-23T09:00:00,297.137200,0.947200,559.937200,0.040800,2.789182,1.210818,0.582676
2017-07-23T09:15:00,297.137200,0.947200,559.937200,0.040800,2.789182,1.210818,0.582676
2017-07-23T09:30:00,297.135200,0.945200,559.935200,0.040800,2.789182,1.210818,0.579628
2017-07-23T09:45:00,297.139200,0.949200,559.939200,0.040800,2.789182,1.210818,0.579628
2017-07-23T10:00:00,297.136200,0.946200,559.936200,0.040800,2.798326,1.201674,0.578358
2017-07-23T10:15:00,297.131200,0.941200,559.931200,0.040800,2.801374,1.198626,0.578358
2017-07-23T10:30:00,297.133200,0.943200,559.933200,0.040800,2.801374,1.198626,0.579628
2017-07-23T10:45:00,297.142200,0.952200,559.942200,0.040800,2.807470,1.192530,0.579628
2017-07-23T11:00:00,297.134200,0.944200,559.934200,0.040800,2.813566,1.186434,0.579628
2017-07-23T11:15:00,297.127200,0.937200,559.927200,0.040800,2.807216,1.192784,0.576834
2017-07-23T11:30:00,297.129220,0.939220,559.929220,0.039780,2.813058,1.186942,0.582930
2017-07-23T11:45:00,297.129220,0.939220,559.929220,0.039780,2.810518,1.189482,0.586486
2017-07-23T12:00:00,297.140220,0.950220,559.940220,0.039780,2.821948,1.178052,0.586740
2017-07-23T12:15:00,297.149220,0.959220,559.949220,0.039780,2.819916,1.180084,0.585724
2017-07-23T12:30:00,297.142260,0.952260,559.942260,0.037740,2.820678,1.179322,0.586232
2017-07-23T12:45:00,297.141260,0.951260,559.941260,0.037740,2.826012,1.173988,0.581152
2017-07-23T13:00:00,297.144260,0.954260,559.944260,0.037740,2.826012,1.173988,0.584200
2017-07-23T13:15:00,297.144260,0.954260,559.944260,0.037740,2.832108,1.167892,0.581152
2017-07-23T13:30:00,297.161340,0.971340,559.961340,0.033660,2.832108,1.167892,0.581152
2017-07-23T13:45:00,297.177340,0.987340,559.977340,0.033660,2.832108,1.167892,0.587248
2017-07-23T14:00:00,297.174340,0.984340,559.974340,0.033660,2.844300,1.155700,0.584200
2017-07-23T14:15:00,297.157340,0.967340,559.957340,0.033660,NaN,1.241044,0.590296
2017-07-23T14:30:00,297.140440,0.950440,559.940440,0.028560,2.844300,1.155700,0.587248
2017-07-23T14:45:00,297.169440,0.979440,559.969440,0.028560,2.844300,1.155700,0.584200
2017-07-23T15:00:00,297.163440,0.973440,559.963440,0.028560,2.850396,1.149604,0.581152
2017-07-23T15:15:00,297.167440,0.977440,559.967440,0.028560,2.853444,1.146556,0.585724
2017-07-23T15:30:00,297.162540,0.972540,559.962540,0.023460,2.850396,1.149604,0.581152
2017-07-23T15:45:00,297.186540,0.996540,559.986540,0.023460,2.850396,1.149604,0.587248
2017-07-23T16:00:00,297.193540,1.003540,559.993540,0.023460,2.856238,1.143762,0.587248
2017-07-23T16:15:00,297.209540,1.019540,560.009540,0.023460,2.852174,1.147826,0.596646
2017-07-23T16:30:00,297.221620,1.031620,560.021620,0.019380,2.855222,1.144778,0.593598
2017-07-23T16:45:00,299.062620,2.872620,561.862620,0.019380,2.863604,1.136396,0.590804
2017-07-23T17:00:00,300.996620,4.806620,563.796620,0.019380,2.867160,1.132840,0.590550
2017-07-23T17:15:00,303.197620,7.007620,565.997620,0.019380,2.891036,1.108964,0.591566
2017-07-23T17:30:00,305.334700,9.144700,568.134700,0.015300,2.915674,1.084326,0.590804
2017-07-23T17:45:00,307.694700,11.504700,570.494700,0.015300,2.940312,1.059688,0.590550
2017-07-23T18:00:00,310.084700,13.894700,572.884700,0.015300,2.950218,1.049782,0.603250
2017-07-23T18:15:00,312.254700,16.064700,575.054700,0.015300,2.975364,1.024636,0.600202
2017-07-23T18:30:00,314.835720,18.645720,577.635720,0.014280,3.000002,0.999998,0.590804
2017-07-23T18:45:00,317.065720,20.875720,579.865720,0.014280,3.013210,0.986790,0.593852
2017-07-23T19:00:00,319.295720,23.105720,582.095720,0.014280,3.025402,0.974598,0.593852
2017-07-23T19:15:00,321.345720,25.155720,584.145720,0.014280,3.039372,0.960628,0.598678
2017-07-23T19:30:00,323.246740,27.056740,586.046740,0.013260,3.048516,0.951484,0.602488
2017-07-23T19:45:00,324.926740,28.736740,587.726740,0.013260,3.050294,0.949706,0.605790
2017-07-23T20:00:00,326.706740,30.516740,589.506740,0.013260,3.063502,0.936498,0.614680
2017-07-23T20:15:00,327.966740,31.776740,590.766740,0.013260,3.062740,0.937260,0.617982
2017-07-23T20:30:00,329.187760,32.997760,591.987760,0.012240,3.061978,0.938022,0.611886
2017-07-23T20:45:00,330.257760,34.067760,593.057760,0.012240,3.063502,0.936498,0.597916
2017-07-23T21:00:00,331.127760,34.937760,593.927760,0.012240,3.051564,0.948436,0.596392
2017-07-23T21:15:00,332.087760,35.897760,594.887760,0.012240,3.051564,0.948436,0.606298
2017-07-23T21:30:00,332.988780,36.798780,595.788780,0.011220,3.039626,0.960374,0.602488
2017-07-23T21:45:00,333.748780,37.558780,596.548780,0.011220,3.036578,0.963422,0.596392
2017-07-23T22:00:00,334.428780,38.238780,597.228780,0.011220,3.027180,0.972820,0.608584
2017-07-23T22:15:00,335.058780,38.868780,597.858780,0.011220,3.014988,0.985012,0.605536
2017-07-23T22:30:00,335.568780,39.378780,598.368780,0.011220,3.014988,0.985012,0.602488
2017-07-23T22:45:00,335.898780,39.708780,598.698780,0.011220,3.002796,0.997204,0.604774
2017-07-23T23:00:00,336.008780,39.818780,598.808780,0.011220,3.002542,0.997458,0.602488
2017-07-23T23:15:00,335.988780,39.798780,598.788780,0.011220,2.990604,1.009396,0.602488
2017-07-23T23:30:00,335.937760,39.747760,598.737760,0.012240,2.987556,1.012444,0.614680
2017-07-23T23:45:00,335.847760,39.657760,598.647760,0.012240,2.978412,1.021588,0.605536
2017-07-24T00:00:00,335.527760,39.337760,598.327760,0.012240,2.966220,1.033780,0.627634
2017-07-24T00:15:00,335.167760,38.977760,597.967760,0.012240,2.954028,1.045972,0.611632
