"Date Time, GMT+00:00",Rain,Wind_speed,Gust,Temp,RH,Reflected,Solar,Wind_direction,solar_corrected,albedo,melt_rate
2017-07-28 21:18:40,,5.54,6.54,3.827,72.3,79.4,266.9,165.7,266.9,,1.6845553203446983
2017-07-28 21:33:40,0.0,5.03,7.05,3.722,72.5,71.9,248.1,168.5,248.1,,1.612697040089921
2017-07-28 21:48:40,0.0,5.03,6.54,3.301,75.2,66.9,226.9,162.9,226.9,,1.5275607049189102
2017-07-28 22:03:40,0.0,4.53,6.54,3.168,75.8,61.9,205.6,161.5,205.6,,1.4584005854252526
2017-07-28 22:18:40,0.0,5.03,6.54,3.168,76.2,56.9,183.1,161.5,183.1,,1.3325195204196327
2017-07-28 22:33:40,0.0,5.03,6.54,3.327,75.2,53.1,165.6,164.3,165.6,,1.2135979158860994
2017-07-28 22:48:40,0.0,5.03,6.04,2.983,76.9,48.1,148.1,162.9,148.1,,1.0694437663919067
2017-07-28 23:03:40,0.0,5.03,7.05,3.221,76.1,41.9,130.6,162.9,130.6,,0.9585994098913447
2017-07-28 23:18:40,0.0,5.54,7.05,3.38,75.3,36.9,114.4,164.3,114.4,,0.8499959254402395
2017-07-28 23:33:40,0.0,5.03,7.05,3.38,75.2,31.9,94.4,165.7,94.4,,0.7385602285500183
2017-07-28 23:48:40,0.0,5.03,6.04,3.168,76.4,26.9,73.1,164.3,73.1,,0.6237884881978265
2017-07-29 00:03:40,0.0,5.03,7.05,3.142,76.3,21.9,56.9,164.3,56.9,,0.5324315348197917
2017-07-29 00:18:40,0.0,5.03,6.54,3.168,76.2,18.1,41.9,162.9,41.9,,0.44568459300549734
2017-07-29 00:33:40,0.0,5.03,6.54,2.7969999999999997,77.9,13.1,30.6,161.5,30.6,,0.3547683922571772
2017-07-29 00:48:40,0.0,5.03,6.54,2.823,77.8,9.4,21.9,160.0,21.9,,0.29946678680513084
2017-07-29 01:03:40,0.0,4.53,6.04,2.637,78.4,6.9,14.4,158.6,14.4,,0.2461433158979836
2017-07-29 01:18:40,0.0,5.03,7.05,2.53,78.6,4.4,9.4,160.0,9.4,,0.20825787454184433
2017-07-29 01:33:40,0.0,4.53,6.04,2.503,78.6,3.1,8.1,157.2,8.1,,0.18384796120952915
2017-07-29 01:48:40,0.0,5.03,6.54,2.423,78.8,1.9,5.6,161.5,5.6,,0.16307711514966353
2017-07-29 02:03:40,0.0,5.03,7.05,2.209,79.5,0.6,4.4,160.0,4.4,,0.14189533636224755
2017-07-29 02:18:40,0.0,5.03,7.05,2.37,78.7,0.6,3.1,160.0,3.1,,0.14365626908979792
2017-07-29 02:33:40,0.0,5.03,7.05,2.209,79.1,0.6,3.1,162.9,3.1,,0.1304073068112396
2017-07-29 02:48:40,0.0,5.54,7.55,2.396,77.9,0.6,1.9,161.5,1.9,,0.13665470029016447
2017-07-29 03:03:40,0.0,5.54,7.55,2.262,78.5,0.6,1.9,161.5,1.9,,0.12785834453268125
2017-07-29 03:18:40,0.0,5.54,8.05,1.9669999999999999,79.7,0.6,1.9,162.9,1.9,,0.11310834453268125
2017-07-29 03:33:40,0.0,5.54,7.55,2.128,78.8,0.6,1.9,161.5,1.9,,0.12115834453268126
2017-07-29 03:48:40,0.0,5.54,8.05,2.2359999999999998,78.2,0.6,1.9,162.9,1.9,,0.12865470029016446
2017-07-29 04:03:40,0.0,6.04,8.56,2.128,78.3,0.6,1.9,167.1,1.9,,0.12535105604764765
2017-07-29 04:18:40,0.0,6.04,8.05,2.209,77.7,0.6,3.1,167.1,3.1,,0.13359376756261404
2017-07-29 04:33:40,0.0,5.54,7.55,1.94,78.5,0.6,3.1,168.5,3.1,,0.12643283483506365
2017-07-29 04:48:40,0.0,6.04,8.05,2.0469999999999997,77.7,0.6,4.4,167.1,4.4,,0.14226461362247964
2017-07-29 05:03:40,0.0,6.04,8.56,2.209,76.6,0.6,4.4,167.1,4.4,,0.16923181543982846
2017-07-29 05:18:40,0.0,6.04,8.56,2.128,76.8,1.9,6.9,167.1,6.9,,0.19243444028711004
2017-07-29 05:33:40,0.0,6.04,8.05,1.9669999999999999,77.2,1.9,9.4,167.1,9.4,,0.22631155543677406
2017-07-29 05:48:40,0.0,6.04,8.56,2.0469999999999997,76.8,4.4,14.4,167.1,14.4,,0.28372670013744594
2017-07-29 06:03:40,0.0,6.54,8.56,2.0469999999999997,76.5,6.9,24.4,167.1,24.4,,0.34552726786805077
2017-07-29 06:18:40,0.0,6.54,9.06,2.101,75.8,9.4,35.6,168.5,35.6,,0.4048288733200971
2017-07-29 06:33:40,0.0,7.05,9.56,2.316,74.4,13.1,53.1,169.9,53.1,,0.4910476805894924
2017-07-29 06:48:40,0.0,7.55,9.56,2.316,74.0,16.9,68.1,168.5,68.1,,0.5874800454337196
2017-07-29 07:03:40,0.0,7.05,9.56,2.316,73.6,19.4,78.1,168.5,78.1,,0.6922978333078795
2017-07-29 07:18:40,0.0,7.05,9.06,2.101,74.6,19.4,74.4,169.9,74.4,,0.7989437557269388
2017-07-29 07:33:40,0.0,7.05,9.56,2.101,74.8,25.6,99.4,169.9,99.4,,0.9184360339034812
2017-07-29 07:48:40,0.0,7.55,9.56,2.262,73.6,34.4,129.4,169.9,129.4,,1.052267379352473
2017-07-29 08:03:40,0.0,7.05,9.56,2.289,73.9,39.4,149.4,169.9,149.4,,1.1877841478313977
2017-07-29 08:18:40,0.0,7.55,9.56,2.396,73.0,46.9,175.6,171.3,175.6,,1.3482644738851544
2017-07-29 08:33:40,0.0,7.55,9.56,2.45,72.9,51.9,195.6,169.9,195.6,,1.5008119834300535
2017-07-29 08:48:40,0.0,7.55,9.56,2.503,73.1,56.9,218.1,171.3,218.1,,1.6450603330692564
2017-07-29 09:03:40,0.0,7.55,10.07,2.5839999999999996,72.5,61.9,238.1,171.3,238.1,,1.7908449458326952
2017-07-29 09:18:40,0.0,8.05,10.07,2.557,72.4,68.1,259.4,171.3,259.4,,1.9261668594418127
2017-07-29 09:33:40,0.0,7.55,9.56,2.5839999999999996,72.9,73.1,278.1,172.7,278.1,,2.064325036175166
2017-07-29 09:48:40,0.0,7.55,10.07,2.61,72.7,78.1,258.1,172.7,298.26250000000005,,2.2004731202752734
2017-07-29 10:03:40,0.0,7.55,10.57,2.5839999999999996,73.5,83.1,33.1,172.7,318.425,,2.334157467499616
2017-07-29 10:18:40,0.0,7.55,10.07,2.503,74.1,88.1,33.1,174.1,338.5875,,2.4641379728543047
2017-07-29 10:33:40,0.0,7.55,9.56,2.557,74.4,94.4,34.4,174.1,358.75,,2.6020948463271205
2017-07-29 10:48:40,0.0,7.55,10.07,2.61,74.3,98.1,34.4,176.9,378.9125,,2.731480033645768
2017-07-29 11:03:40,0.0,7.55,9.56,2.5839999999999996,74.9,103.1,35.6,176.9,399.075,,2.848393534810245
2017-07-29 11:18:40,0.0,7.05,9.56,2.5839999999999996,75.4,109.4,208.1,174.1,419.23749999999995,,2.972759840122936
2017-07-29 11:33:40,0.0,7.05,9.06,2.5839999999999996,75.6,113.1,439.4,174.1,439.4,,3.092797170796424
2017-07-29 11:48:40,0.0,7.05,9.06,2.7439999999999998,75.5,118.1,36.9,174.1,449.4,,3.2154154218368185
2017-07-29 12:03:40,0.0,7.05,9.06,2.823,75.4,123.1,459.4,174.1,459.4,,3.326552091716935
2017-07-29 12:18:40,0.0,7.05,9.06,3.036,74.9,128.1,486.9,174.1,486.9,,3.4358670754428813
2017-07-29 12:33:40,0.0,6.54,8.05,3.2739999999999996,74.2,131.9,501.9,175.5,501.9,,3.537910373014659
2017-07-29 12:48:40,0.0,6.04,8.05,3.301,74.5,135.6,515.6,174.1,515.6,,3.6273073148289527
2017-07-29 13:03:40,0.0,6.04,8.05,3.406,74.1,140.6,526.9,174.1,526.9,,3.7185079008857644
2017-07-29 13:18:40,0.0,6.04,8.56,3.38,74.2,144.4,536.9,175.5,536.9,,3.7842912851252266
2017-07-29 13:33:40,0.0,6.04,8.56,3.4589999999999996,74.5,148.1,546.9,175.5,546.9,,3.845849141340865
2017-07-29 13:48:40,0.0,6.04,8.05,3.5380000000000003,74.2,151.9,554.4,176.9,554.4,,3.9001116795204616
2017-07-29 14:03:40,0.0,6.04,8.05,3.512,74.6,155.6,561.9,178.3,561.9,,3.9396486896762344
2017-07-29 14:18:40,0.0,6.04,8.05,3.5639999999999996,74.7,158.1,566.9,178.3,566.9,,3.9747002768020736
2017-07-29 14:33:40,0.0,5.54,7.55,3.221,76.9,161.9,570.6,183.9,570.6,,3.9816164408979806
2017-07-29 14:48:40,0.0,5.54,7.05,3.4330000000000003,76.1,163.1,575.6,179.7,575.6,,4.007897181963955
2017-07-29 15:03:40,0.0,5.54,7.05,3.327,77.0,164.4,40.6,183.9,575.6,,4.009892499999996
2017-07-29 15:18:40,0.0,5.03,7.05,3.301,77.5,165.6,120.6,182.5,575.6,,4.007502395006105
2017-07-29 15:33:40,0.0,5.03,6.54,3.327,77.4,166.9,575.6,181.1,575.6,,3.9994107212125805
2017-07-29 15:48:40,0.0,5.03,6.54,3.2739999999999996,77.7,165.6,573.1,181.1,573.1,,3.978983624389123
2017-07-29 16:03:40,0.0,4.53,6.54,3.301,77.5,166.9,570.6,181.1,570.6,,3.956267460293216
2017-07-29 16:18:40,0.0,4.53,6.54,3.512,76.9,163.1,565.6,181.1,565.6,,3.9343658731673763
2017-07-29 16:33:40,0.0,4.53,6.04,3.617,76.4,161.9,559.4,178.3,559.4,,3.897688758017712
2017-07-29 16:48:40,0.0,4.53,5.54,3.485,77.1,159.4,554.4,174.1,554.4,,3.841866324832007
2017-07-29 17:03:40,0.0,4.03,5.54,3.406,77.7,156.9,546.9,171.3,546.9,,3.7813147193799606
2017-07-29 17:18:40,0.0,3.52,4.53,3.406,77.9,154.4,536.9,168.5,536.9,,3.717417795891873
2017-07-29 17:33:40,0.0,3.52,5.03,3.301,78.4,150.6,525.6,168.5,525.6,,3.640891700137444
2017-07-29 17:48:40,0.0,3.52,5.03,3.3539999999999996,78.4,148.1,514.4,171.3,514.4,,3.561783825595599
2017-07-29 18:03:40,0.0,3.52,5.03,3.2739999999999996,78.6,145.6,503.1,174.1,503.1,,3.4686467787874133
2017-07-29 18:18:40,0.0,3.52,4.53,3.168,79.5,141.9,489.4,169.9,489.4,,3.366914413943186
2017-07-29 18:33:40,0.0,3.02,4.03,3.3539999999999996,78.8,139.4,474.4,169.9,474.4,,3.2724867310629175
2017-07-29 18:48:40,0.0,2.52,4.03,3.063,80.1,135.6,456.9,167.1,456.9,,3.146829875916308
2017-07-29 19:03:40,0.0,3.02,4.03,3.142,79.8,131.9,440.6,165.7,440.6,,3.033383953497249
2017-07-29 19:18:40,0.0,3.02,4.03,3.168,80.0,128.1,421.9,162.9,421.9,,2.91099896380574
2017-07-29 19:33:40,0.0,3.02,4.03,2.85,81.2,124.4,401.9,162.9,401.9,,2.7672212625992647
2017-07-29 19:48:40,0.0,3.02,4.03,3.063,80.4,120.6,381.9,165.7,381.9,,2.646807100641415
2017-07-29 20:03:40,0.0,3.02,4.03,3.063,80.3,114.4,363.1,167.1,363.1,,2.510543976405007
2017-07-29 20:18:40,0.0,3.02,4.03,3.089,80.3,109.4,341.9,165.7,341.9,,2.3734844964111157
2017-07-29 20:33:40,0.0,2.52,3.52,2.637,82.2,104.4,321.9,160.0,321.9,,2.2125250164172243
2017-07-29 20:48:40,0.0,2.52,4.03,2.155,84.0,98.1,300.6,154.4,300.6,,2.0489754314294415
2017-07-29 21:03:40,0.0,2.52,4.03,2.37,83.9,94.4,278.1,155.8,278.1,,1.9182633449144757
2017-07-29 21:18:40,0.0,3.02,4.53,2.396,84.0,89.4,256.9,155.8,256.9,,1.779107509163101
2017-07-29 21:33:40,0.0,2.52,4.03,1.94,85.8,83.1,236.9,148.8,236.9,,1.6168579241753185
2017-07-29 21:48:40,0.0,2.52,4.03,2.155,85.3,76.9,215.6,148.8,215.6,,1.4892484441814273
2017-07-29 22:03:40,0.0,3.02,4.53,1.94,85.8,71.9,194.4,153.0,194.4,,1.3517108479688436
2017-07-29 22:18:40,0.0,3.02,4.53,1.859,86.5,64.4,174.4,148.8,174.4,,1.2386503485797173
2017-07-29 22:33:40,0.0,3.02,4.53,1.859,86.3,59.4,155.6,150.2,155.6,,1.0635627157147203
2017-07-29 22:48:40,0.0,3.02,4.53,1.724,87.0,53.1,135.6,148.8,135.6,,0.8943870716249218
2017-07-29 23:03:40,0.0,3.52,4.53,1.643,87.4,49.4,126.9,148.8,126.9,,0.7529838423946225
2017-07-29 23:18:40,0.0,3.52,4.53,1.751,87.3,48.1,126.9,148.8,126.9,,0.6263134296731809
2017-07-29 23:33:40,0.0,3.02,5.03,1.8319999999999999,87.1,9.4,28.1,151.6,28.1,,0.5098649007330465
2017-07-29 23:48:40,0.0,3.52,5.03,1.615,87.9,6.9,21.9,150.2,21.9,,0.39109450633781134
2017-07-30 00:03:40,0.0,3.52,5.03,1.778,87.3,8.1,30.6,153.0,30.6,,0.29869806379009745
2017-07-30 00:18:40,0.0,3.52,5.03,1.561,88.1,4.4,16.9,150.2,16.9,,0.18239536262398187
2017-07-30 00:33:40,0.0,3.52,5.03,1.534,88.0,3.1,11.9,150.2,11.9,,0.15872823200562786
2017-07-30 00:48:40,0.0,3.52,5.03,1.615,87.8,1.9,6.9,150.2,6.9,,0.14574225443436523
2017-07-30 01:03:40,0.0,3.52,5.03,1.534,88.1,0.6,3.1,150.2,3.1,,0.11613828807747131
2017-07-30 01:18:40,0.0,4.03,5.54,1.643,87.8,0.6,3.1,151.6,3.1,,0.10770396635689228
2017-07-30 01:33:40,0.0,3.52,5.03,1.643,87.8,0.6,1.9,148.8,1.9,,0.09807863902912892
2017-07-30 01:48:40,0.0,3.52,5.03,1.588,88.0,0.6,1.9,148.8,1.9,,0.0899623060941812
2017-07-30 02:03:40,0.0,4.03,5.03,1.615,87.5,0.6,0.6,150.2,0.6,,0.08918280889777336
2017-07-30 02:18:40,0.0,4.03,5.03,1.588,87.1,0.6,0.6,151.6,0.6,,0.08570331170136555
2017-07-30 02:33:40,0.0,4.03,5.03,1.588,87.1,0.6,0.6,150.2,0.6,,0.08459597315923348
2017-07-30 02:48:40,0.0,4.03,5.03,1.615,87.0,0.6,0.6,148.8,0.6,,0.0848386346171014
2017-07-30 03:03:40,0.0,4.03,5.54,1.751,86.2,0.6,0.6,151.6,0.6,,0.0916386346171014
2017-07-30 03:18:40,0.0,4.53,6.04,1.8319999999999999,85.5,0.6,0.6,154.4,0.6,,0.09568863461710139
2017-07-30 03:33:40,0.0,4.53,5.54,1.778,85.8,0.6,0.6,153.0,0.6,,0.09409597315923347
2017-07-30 03:48:40,0.0,4.53,5.54,1.751,85.9,0.6,0.6,153.0,0.6,,0.09598280889777336
2017-07-30 04:03:40,0.0,4.03,6.04,1.643,86.5,0.6,0.6,151.6,0.6,,0.09697130048699684
2017-07-30 04:18:40,0.0,4.03,5.03,1.561,86.8,0.6,0.6,147.4,0.6,,0.09823763342194457
2017-07-30 04:33:40,0.0,4.03,5.03,1.615,86.5,0.6,1.9,148.8,1.9,,0.11056296074970794
2017-07-30 04:48:40,0.0,3.52,5.03,1.588,86.8,0.6,4.4,148.8,4.4,,0.1219899439281549
2017-07-30 05:03:40,0.0,4.03,5.54,1.588,86.9,1.9,8.1,147.4,8.1,,0.1432849158922332
2017-07-30 05:18:40,0.0,4.03,5.54,1.724,86.1,1.9,6.9,150.2,6.9,,0.1724872263984435
2017-07-30 05:33:40,0.0,4.03,5.54,1.751,85.8,3.1,11.9,148.8,11.9,,0.19726169555892958
2017-07-30 05:48:40,0.0,4.03,6.04,1.778,85.7,4.4,15.6,147.4,15.6,,0.2220361647194157
2017-07-30 06:03:40,0.0,4.53,6.04,1.724,85.9,5.6,25.6,147.4,25.6,,0.2385016394870861
2017-07-30 06:18:40,0.0,4.03,5.54,1.778,85.6,6.9,26.9,147.4,26.9,,0.252871284123401
2017-07-30 06:33:40,0.0,4.03,6.04,1.913,84.8,6.9,29.4,151.6,29.4,,0.27026877010544015
2017-07-30 06:48:40,0.0,4.53,6.04,1.805,85.1,8.1,31.9,151.6,31.9,,0.2894005778080583
2017-07-30 07:03:40,0.0,4.53,6.54,1.886,84.7,8.1,30.6,153.0,30.6,,0.30094640793941385
2017-07-30 07:18:40,0.0,4.53,6.54,1.751,85.7,5.6,20.6,147.4,20.6,,0.30910288831426863
2017-07-30 07:33:40,0.0,4.53,6.54,1.643,86.2,6.9,24.4,148.8,24.4,,0.4729553254847627
2017-07-30 07:48:40,0.0,4.53,6.04,1.913,85.3,11.9,44.4,150.2,44.4,,0.7015345423219532
2017-07-30 08:03:40,0.0,4.53,6.54,1.94,84.8,11.9,34.4,150.2,34.4,,0.9424955668617618
2017-07-30 08:18:40,0.0,5.03,6.54,1.886,84.4,14.4,44.4,151.6,44.4,,1.2038532192163325
2017-07-30 08:33:40,0.0,5.03,7.55,2.503,81.3,61.9,228.1,151.6,228.1,,1.3709910397864333
2017-07-30 08:48:40,0.0,6.04,8.05,2.7439999999999998,79.4,75.6,284.4,155.8,284.4,,1.5970129180814914
2017-07-30 09:03:40,0.0,6.04,8.05,2.5839999999999996,79.2,85.6,311.9,158.6,311.9,,1.8273219071926392
2017-07-30 09:18:40,0.0,6.04,8.05,2.557,78.6,91.9,330.6,157.2,330.6,,2.0715820295486136
2017-07-30 09:33:40,0.0,6.04,8.05,2.021,80.9,55.6,184.4,157.2,184.4,,2.1497358199429994
2017-07-30 09:48:40,0.0,6.04,8.05,2.396,79.8,84.4,295.6,158.6,295.6,,2.241302455504739
2017-07-30 10:03:40,0.0,6.04,8.05,2.209,80.4,71.9,54.4,160.0,314.1714285714286,,2.297163743936451
2017-07-30 10:18:40,0.0,6.04,8.05,2.37,79.6,95.6,44.4,160.0,332.7428571428572,,2.3703155153694904
2017-07-30 10:33:40,0.0,6.04,8.05,2.343,79.7,113.1,103.1,161.5,351.31428571428575,,2.5744194048789173
2017-07-30 10:48:40,0.0,6.54,8.56,2.209,80.8,63.1,183.1,161.5,369.8857142857143,,2.6641004479883357
2017-07-30 11:03:40,0.0,6.04,8.05,2.396,80.0,85.6,113.1,162.9,388.4571428571429,,2.739659557963507
2017-07-30 11:18:40,0.0,6.04,9.06,2.423,79.9,116.9,98.1,162.9,407.02857142857147,,2.8584361176511384
2017-07-30 11:33:40,0.0,6.04,8.05,2.503,79.9,121.9,425.6,164.3,425.6,,2.9757983798324834
2017-07-30 11:48:40,0.0,6.54,8.56,2.53,79.8,126.9,44.4,165.7,408.75,,3.085339005965409
2017-07-30 12:03:40,0.0,6.54,8.56,2.7439999999999998,79.1,129.4,391.9,164.3,391.9,,3.1990579960499157
2017-07-30 12:18:40,0.0,6.54,8.05,2.877,78.6,131.9,470.6,164.3,470.6,,3.304577508740279
2017-07-30 12:33:40,0.0,6.04,8.05,2.93,78.5,134.4,484.4,167.1,484.4,,3.3999032267279476
2017-07-30 12:48:40,0.0,6.04,8.56,3.036,78.3,136.9,496.9,165.7,496.9,,3.5196424060629043
2017-07-30 13:03:40,0.0,6.04,7.55,3.168,77.9,139.4,509.4,165.7,509.4,,3.6625302266330046
2017-07-30 13:18:40,0.0,5.54,7.55,3.089,78.4,143.1,523.1,164.3,523.1,,3.6895005259248466
2017-07-30 13:33:40,0.0,5.54,7.55,3.063,78.7,145.6,534.4,161.5,534.4,,3.7478264474242655
2017-07-30 13:48:40,0.0,5.54,7.55,3.168,78.4,149.4,543.1,160.0,543.1,,3.802480782380927
2017-07-30 14:03:40,0.0,6.04,8.05,3.3539999999999996,77.2,150.6,551.9,162.9,551.9,,3.850963530794831
2017-07-30 14:18:40,0.0,5.54,7.55,3.168,77.7,139.4,506.9,162.9,506.9,,3.869602534011702
2017-07-30 14:33:40,0.0,5.54,7.55,3.301,77.5,153.1,554.4,162.9,554.4,,3.894992109340091
2017-07-30 14:48:40,0.0,6.04,8.05,3.38,76.9,153.1,550.6,164.3,554.9,,3.910696933864262
2017-07-30 15:03:40,0.0,5.54,7.55,3.406,76.9,151.9,178.1,165.7,555.4,,3.9247739170427094
2017-07-30 15:18:40,0.0,5.54,7.55,3.5639999999999996,75.9,153.1,81.9,167.1,555.9,,3.98693350560718
2017-07-30 15:33:40,0.0,6.04,7.55,3.4330000000000003,76.5,153.1,553.1,165.7,556.4,,3.984642499999996
2017-07-30 15:48:40,0.0,6.04,7.55,3.327,76.9,151.9,556.9,165.7,556.9,,3.956514290054504
2017-07-30 16:03:40,0.0,6.04,7.55,3.406,76.6,156.9,566.9,165.7,566.9,,3.9148930500513766
2017-07-30 16:18:40,0.0,5.54,8.05,3.512,76.2,156.9,570.6,167.1,570.6,,3.7911455199490627
2017-07-30 16:33:40,0.0,5.54,7.05,3.5380000000000003,76.0,154.4,559.4,165.7,559.4,,3.553260394848535
2017-07-30 16:48:40,0.0,5.54,7.05,3.722,75.0,148.1,528.1,167.1,528.1,,3.3367336920293056
2017-07-30 17:03:40,0.0,5.54,7.05,3.5639999999999996,75.7,141.9,501.9,167.1,501.9,,3.0445032263649323
2017-07-30 17:18:40,0.0,5.03,7.05,3.3539999999999996,77.1,114.4,404.4,164.3,404.4,,2.9371536938723044
2017-07-30 17:33:40,0.0,4.53,6.04,2.983,78.7,79.4,275.6,162.9,275.6,,2.8323164674738592
2017-07-30 17:48:40,0.0,5.03,6.54,3.089,78.3,86.9,291.9,162.9,291.9,,2.6683640303033656
2017-07-30 18:03:40,0.0,5.03,7.05,3.168,77.8,71.9,233.1,167.1,233.1,,2.399738389163163
2017-07-30 18:18:40,0.0,5.03,7.05,3.512,76.3,133.1,456.9,167.1,456.9,,2.200751833783841
2017-07-30 18:33:40,0.0,5.03,6.54,3.406,76.8,131.9,458.1,167.1,458.1,,2.1049907928804363
2017-07-30 18:48:40,0.0,5.03,6.54,3.142,77.8,94.4,329.4,164.3,329.4,,2.0279058769882017
2017-07-30 19:03:40,0.0,4.53,6.04,2.983,78.6,51.9,181.9,165.7,181.9,,2.182905002457329
2017-07-30 19:18:40,0.0,4.53,6.54,2.823,79.2,43.1,150.6,165.7,150.6,,2.204717963207038
2017-07-30 19:33:40,0.0,4.53,6.04,2.717,80.2,49.4,169.4,162.9,169.4,,2.160064855017422
2017-07-30 19:48:40,0.0,4.53,6.04,2.93,79.4,63.1,216.9,162.9,216.9,,2.1930319856357756
2017-07-30 20:03:40,0.0,4.53,6.04,3.248,77.9,124.4,424.4,162.9,424.4,,2.317536342652575
2017-07-30 20:18:40,0.0,4.53,6.04,3.5380000000000003,76.2,149.4,491.9,161.5,491.9,,2.4342522080801503
2017-07-30 20:33:40,0.0,4.53,6.04,3.485,76.3,129.4,411.9,162.9,411.9,,2.4912281295795697
2017-07-30 20:48:40,0.0,4.53,5.54,3.248,77.2,114.4,355.6,161.5,355.6,,2.4793781295795694
2017-07-30 21:03:40,0.0,4.53,6.04,3.301,77.4,103.1,309.4,161.5,309.4,,2.2861143875100494
2017-07-30 21:18:40,0.0,5.03,6.04,3.221,77.5,91.9,270.6,162.9,270.6,,2.011668243566256
2017-07-30 21:33:40,0.0,4.53,6.54,3.301,76.9,83.1,239.4,162.9,239.4,,1.7973521909905252
2017-07-30 21:48:40,0.0,5.03,6.04,3.3539999999999996,76.2,74.4,216.9,164.3,216.9,,1.6126064377066363
2017-07-30 22:03:40,0.0,5.54,7.05,3.3539999999999996,76.2,66.9,194.4,167.1,194.4,,1.451786809433917
2017-07-30 22:18:40,0.0,5.03,7.05,3.3539999999999996,76.2,60.6,174.4,168.5,174.4,,1.306981000078185
2017-07-30 22:33:40,0.0,5.54,7.05,3.248,76.5,54.4,155.6,169.9,155.6,,1.165393179508084
2017-07-30 22:48:40,0.0,5.54,7.05,3.063,77.5,48.1,135.6,167.1,135.6,,1.0251365119850746
2017-07-30 23:03:40,0.0,5.54,7.55,3.248,76.5,41.9,120.6,169.9,120.6,,0.9097683360512886
2017-07-30 23:18:40,0.0,5.54,7.55,3.248,76.5,35.6,100.6,169.9,100.6,,0.7905164930524503
2017-07-30 23:33:40,0.0,5.54,7.05,3.089,77.4,30.6,79.4,168.5,79.4,,0.6718326388392433
2017-07-30 23:48:40,0.0,5.54,7.05,3.116,77.5,25.6,63.1,167.1,63.1,,0.5730962706080754
2017-07-31 00:03:40,0.0,5.54,8.05,3.036,77.4,19.4,48.1,168.5,48.1,,0.45078825752606466
2017-07-31 00:18:40,0.0,5.54,7.05,3.089,77.0,14.4,34.4,167.1,34.4,,0.38088732934883174
2017-07-31 00:33:40,0.0,5.54,7.55,3.009,77.3,11.9,25.6,168.5,25.6,,0.32002308834505466
2017-07-31 00:48:40,0.0,5.54,7.55,2.983,77.3,8.1,18.1,168.5,18.1,,0.272682661490962
2017-07-31 01:03:40,0.0,5.54,7.55,2.983,77.1,4.4,11.9,168.5,11.9,,0.23738761535068653
2017-07-31 01:18:40,0.0,5.54,7.55,2.93,77.4,3.1,8.1,167.1,8.1,,0.20924674869382096
2017-07-31 01:33:40,0.0,5.54,7.55,2.823,77.7,1.9,6.9,167.1,6.9,,0.18530802439327587
2017-07-31 01:48:40,0.0,5.54,7.05,2.717,77.7,0.6,4.4,167.1,4.4,,0.16628217311650206
2017-07-31 02:03:40,0.0,5.54,7.55,2.557,78.5,0.6,3.1,165.7,3.1,,0.14941919486349955
2017-07-31 02:18:40,0.0,5.54,7.05,2.423,79.2,0.6,1.9,164.3,1.9,,0.13683668717345368
2017-07-31 02:33:40,0.0,6.04,8.05,2.396,78.9,0.6,1.9,165.7,1.9,,0.1305453807138151
2017-07-31 02:48:40,0.0,6.04,7.55,2.343,79.2,0.6,0.6,164.3,0.6,,0.12491491015085851
2017-07-31 03:03:40,0.0,6.04,7.55,2.37,79.2,0.6,0.6,164.3,0.6,,0.12532370892045117
2017-07-31 03:18:40,0.0,6.04,7.55,2.423,78.6,0.6,0.6,164.3,0.6,,0.12797370892045118
2017-07-31 03:33:40,0.0,6.04,8.05,2.209,79.4,0.6,0.6,162.9,0.6,,0.11821491015085851
2017-07-31 03:48:40,0.0,6.04,7.55,2.2359999999999998,79.1,0.6,0.6,162.9,0.6,,0.1225453807138151
2017-07-31 04:03:40,0.0,6.04,8.05,2.2359999999999998,78.8,0.6,1.9,164.3,1.9,,0.12552585127677168
2017-07-31 04:18:40,0.0,6.04,8.05,2.155,79.0,0.6,1.9,162.9,1.9,,0.12641715773641027
2017-07-31 04:33:40,0.0,6.54,8.56,2.128,78.8,0.6,3.1,162.9,3.1,,0.13291050132313814
2017-07-31 04:48:40,0.0,6.54,8.56,1.9669999999999999,79.3,0.6,4.4,161.5,4.4,,0.13662551670322995
2017-07-31 05:03:40,0.0,6.54,8.56,1.994,78.8,0.6,4.4,161.5,4.4,,0.15758387567004967
2017-07-31 05:18:40,0.0,6.54,8.05,1.886,79.2,1.9,6.9,161.5,6.9,,0.18057677945400458
2017-07-31 05:33:40,0.0,6.54,9.06,1.9669999999999999,78.1,3.1,10.6,162.9,10.6,,0.21701978846719072
2017-07-31 05:48:40,0.0,6.54,9.06,2.128,77.2,4.4,15.6,164.3,15.6,,0.26718854352791943
2017-07-31 06:03:40,0.0,7.05,9.06,2.262,76.3,8.1,26.9,165.7,26.9,,0.33169398576210385
2017-07-31 06:18:40,0.0,7.05,9.06,2.316,75.6,10.6,38.1,167.1,38.1,,0.4059252792730622
2017-07-31 06:33:40,0.0,7.05,9.56,2.2359999999999998,75.7,13.1,44.4,167.1,44.4,,0.4862412228303869
2017-07-31 06:48:40,0.0,7.05,9.56,2.262,75.0,16.9,58.1,167.1,58.1,,0.5816613458711214
2017-07-31 07:03:40,0.0,7.05,9.06,2.262,74.8,21.9,78.1,164.3,78.1,,0.6806443419356273
