Date,melt_rate,melt_mmperh_smooth_6h,Qm3s,SOY,DOY,q_suh_mmh
2017-07-29 04:00:00,0.22715849999999999,0.2684871041666595,0.059663800925924326,18072000.0,209.16666666666666,2.786053348069078
2017-07-29 05:00:00,0.224367,0.3204121041666594,0.0712026898148132,18075600.0,209.20833333333334,2.3956131535136427
2017-07-29 06:00:00,0.31725400000000004,0.4101299374999927,0.0911399861111095,18079200.0,209.25,2.093448555602567
2017-07-29 07:00:00,0.41976250000000004,0.5379477916666595,0.11954395370370209,18082800.0,209.29166666666666,1.8974200458645627
2017-07-29 08:00:00,0.6601375,0.7060679374999929,0.15690398611110953,18086400.0,209.33333333333334,1.8196136221860306
2017-07-29 09:00:00,0.8605750000000001,0.8257113541666596,0.18349141203703545,18090000.0,209.375,1.8690528205519399
2017-07-29 10:00:00,1.0883085000000003,0.8849524791666596,0.19665610648147996,18093600.0,209.41666666666666,2.0183821072772536
2017-07-29 11:00:00,1.3115295000000002,1.0698727916666597,0.2377495092592577,18097200.0,209.45833333333334,2.221558981866307
2017-07-29 12:00:00,0.613229,1.2349384374999932,0.2744307638888873,18100800.0,209.5,2.499907569087624
2017-07-29 13:00:00,1.1904415000000002,1.3646280208333268,0.3032506712962948,18104400.0,209.54166666666666,2.8481053598107735
2017-07-29 14:00:00,1.7564960000000003,1.4454896458333268,0.32121992129629484,18108000.0,209.58333333333334,3.2429863620221524
2017-07-29 15:00:00,1.7796085000000004,1.5490673958333272,0.3442371990740727,18111600.0,209.625,3.6503190687514713
2017-07-29 16:00:00,1.7657335000000003,1.6727528124999935,0.3717228472222208,18115200.0,209.66666666666666,4.061654944880662
2017-07-29 17:00:00,1.6846000000000003,1.6063871666666603,0.3569749259259244,18118800.0,209.70833333333334,4.480396163519705
2017-07-29 18:00:00,1.5627915,1.4895444583333266,0.33100987962962813,18122400.0,209.75,4.834500077807162
2017-07-29 19:00:00,1.4069540000000003,1.3340327916666597,0.29645173148147996,18126000.0,209.79166666666666,5.077716951045239
2017-07-29 20:00:00,1.2116085000000003,1.1300678333333265,0.2511261851851837,18129600.0,209.83333333333334,5.18507104791471
2017-07-29 21:00:00,0.9904625,0.9123379999999934,0.20274177777777633,18133200.0,209.875,5.140217038113712
2017-07-29 22:00:00,0.7547915000000001,0.7030904791666601,0.15624232870370225,18136800.0,209.91666666666666,4.945806169655722
2017-07-29 23:00:00,0.359796,0.5182793958333267,0.11517319907407261,18140400.0,209.95833333333334,4.621567261540225
2017-07-30 00:00:00,0.2666875,0.37097335416666,0.08243852314814668,18144000.0,210.0,4.199255106406595
2017-07-30 01:00:00,0.1925,0.26393816666666,0.058652925925924436,18147600.0,210.04166666666666,3.7179715396374022
2017-07-30 02:00:00,0.178267,0.2189091874999933,0.048646486111109624,18151200.0,210.08333333333334,3.217309765949363
2017-07-30 03:00:00,0.1937045,0.20855656249999335,0.0463459027777763,18154800.0,210.125,2.741411981312715
2017-07-30 04:00:00,0.21124600000000002,0.22006489583332667,0.0489033101851837,18158400.0,210.16666666666666,2.3215135453104954
2017-07-30 05:00:00,0.22516250000000002,0.2728168124999933,0.060625958333331835,18162000.0,210.20833333333334,1.9747639843354012
2017-07-30 06:00:00,0.2625625,0.35085304166666,0.0779673425925911,18165600.0,210.25,1.7174834053460306
2017-07-30 07:00:00,0.29629600000000006,0.4497203333333266,0.09993785185185035,18169200.0,210.29166666666666,1.5578257445253814
2017-07-30 08:00:00,0.6302085000000001,0.5915439374999933,0.13145420833333185,18172800.0,210.33333333333334,1.497610070602986
2017-07-30 09:00:00,0.6769290000000001,0.73551910416666,0.16344868981481334,18176400.0,210.375,1.5440356340023516
2017-07-30 10:00:00,0.790904,0.8079041249999934,0.17953424999999856,18180000.0,210.41666666666666,1.6904641375621723
2017-07-30 11:00:00,1.3597460000000001,1.0013419791666602,0.22252043981481337,18183600.0,210.45833333333334,1.8961392687082286
2017-07-30 12:00:00,0.6916665,1.18365035416666,0.26303341203703556,18187200.0,210.5,2.1825019441683433
2017-07-30 13:00:00,1.1634915000000001,1.342393270833327,0.29830961574073933,18190800.0,210.54166666666666,2.547080433069921
2017-07-30 14:00:00,1.7204795000000004,1.4046838958333272,0.3121519768518504,18194400.0,210.58333333333334,2.9717204446488306
2017-07-30 15:00:00,1.7816960000000004,1.418028520833327,0.3151174490740727,18198000.0,210.625,3.4048437794841426
2017-07-30 16:00:00,1.6281500000000002,1.4600707499999934,0.3244601666666652,18201600.0,210.66666666666666,3.802824129286952
2017-07-30 17:00:00,1.3618375000000003,1.3966982916666604,0.3103773981481467,18205200.0,210.70833333333334,4.160052778133546
2017-07-30 18:00:00,1.1546750000000001,1.3059928333333264,0.2902206296296281,18208800.0,210.75,4.437764878951588
2017-07-30 19:00:00,0.8908500000000001,1.1661129791666598,0.2591362175925911,18212400.0,210.79166666666666,4.615530606078332
2017-07-30 20:00:00,1.4342165,1.041673187499993,0.231482930555554,18216000.0,210.83333333333334,4.6751796682417615
2017-07-30 21:00:00,1.067304,0.9272233958333262,0.2060496435185169,18219600.0,210.875,4.6262894133927634
2017-07-30 22:00:00,0.82315,0.8236036041666593,0.18302302314814653,18223200.0,210.91666666666666,4.488185066078497
2017-07-30 23:00:00,0.6272125000000002,0.6561722291666594,0.1458160509259243,18226800.0,210.95833333333334,4.28306183102278
2017-07-31 00:00:00,0.43242100000000006,0.49757362499999275,0.11057191666666503,18230400.0,211.0,4.0034954602005195
2017-07-31 01:00:00,0.3032,0.3867683749999926,0.08594852777777612,18234000.0,211.04166666666666,3.6570090829299375
2017-07-31 02:00:00,0.26246250000000004,0.3108047291666592,0.06906771759259094,18237600.0,211.08333333333334,3.272263312571908
2017-07-31 03:00:00,0.2546915,0.27681514583332584,0.06151447685185019,18241200.0,211.125,2.879795221031227
2017-07-31 04:00:00,0.23592500000000002,0.2906552499999925,0.06459005555555389,18244800.0,211.16666666666666,2.5106784373754807
2017-07-31 05:00:00,0.2540295,0.35155558333332576,0.07812346296296128,18248400.0,211.20833333333334,2.195313037685275
2017-07-31 06:00:00,0.33233750000000006,0.42543495833332573,0.09454110185185018,18252000.0,211.25,1.960366034023126
2017-07-31 07:00:00,0.507471,0.5350778333333257,0.1189061851851835,18255600.0,211.29166666666666,1.8149853933605398
2017-07-31 08:00:00,0.7060875000000002,0.6787866249999924,0.15084147222222052,18259200.0,211.33333333333334,1.7680193149434609
2017-07-31 09:00:00,0.6949415000000001,0.7763975416666589,0.17253278703703528,18262800.0,211.375,1.8265991086006816
2017-07-31 10:00:00,1.024229,0.8279093333333257,0.18397985185185017,18266400.0,211.41666666666666,1.965578028660345
2017-07-31 11:00:00,1.1660000000000004,0.9880679583333257,0.2195706574074057,18270000.0,211.45833333333334,2.1474600760352134
2017-07-31 12:00:00,0.5996875,1.1669438124999925,0.25932084722222054,18273600.0,211.5,2.3920927852739347
2017-07-31 13:00:00,1.1045415000000003,1.3200004374999923,0.2933334305555539,18277200.0,211.54166666666666,2.7095539153473633
2017-07-31 14:00:00,1.7447540000000001,1.4311169166666593,0.31802598148147987,18280800.0,211.58333333333334,3.0871815492065644
2017-07-31 15:00:00,1.7782500000000003,1.5606502708333263,0.34681117129629474,18284400.0,211.625,3.496933290646508
2017-07-31 16:00:00,1.8043165,1.6871681458333263,0.3749262546296281,18288000.0,211.66666666666666,3.929604754170492
2017-07-31 17:00:00,1.7510875000000004,1.619512270833326,0.35989161574073913,18291600.0,211.70833333333334,4.377378374411594
2017-07-31 18:00:00,1.6011085000000003,1.5034568749999924,0.33410152777777613,18295200.0,211.75,4.76058665657563
2017-07-31 19:00:00,1.4264955,1.3462740624999923,0.2991720138888872,18298800.0,211.79166666666666,5.030256807630494
2017-07-31 20:00:00,1.0726875,1.1541876249999923,0.25648613888888716,18302400.0,211.83333333333334,5.15949484395544
2017-07-31 21:00:00,1.0554665,0.9480524791666588,0.21067832870370196,18306000.0,211.875,5.136696709813655
2017-07-31 22:00:00,0.7636000000000001,0.7448267708333254,0.16551706018518345,18309600.0,211.91666666666666,4.966585777429789
2017-07-31 23:00:00,0.5407540000000001,0.5786403541666586,0.12858674537036857,18313200.0,211.95833333333334,4.667482521573202
2017-08-01 00:00:00,0.359433,0.42704977083332535,0.09489994907407229,18316800.0,212.0,4.2753273543957935
2017-08-01 01:00:00,0.2357125,0.3069536041666587,0.06821191203703524,18320400.0,212.04166666666666,3.8218218152465675
2017-08-01 02:00:00,0.1829625,0.22929702083332532,0.05095489351851674,18324000.0,212.08333333333334,3.3399737395805484
2017-08-01 03:00:00,0.158467,0.1895128958333253,0.04211397685185007,18327600.0,212.125,2.864273756074307
2017-08-01 04:00:00,0.15586250000000001,0.19008083333332534,0.04224018518518341,18331200.0,212.16666666666666,2.4246135814681407
2017-08-01 05:00:00,0.1544375,0.24354522916665874,0.05412116203703528,18334800.0,212.20833333333334,2.0466584445020755
2017-08-01 06:00:00,0.2219335,0.2970398124999921,0.06600884722222047,18338400.0,212.25,1.756323946485437
2017-08-01 07:00:00,0.3306585,0.3621675624999921,0.08048168055555381,18342000.0,212.29166666666666,1.5567144673680453
2017-08-01 08:00:00,0.5717040000000001,0.4513524583333254,0.10030054629629452,18345600.0,212.33333333333334,1.4444645869651795
2017-08-01 09:00:00,0.46782500000000005,0.5466531458333254,0.12147847685185009,18349200.0,212.375,1.4183443030934237
2017-08-01 10:00:00,0.6143625000000001,0.6398826666666587,0.1421961481481464,18352800.0,212.41666666666666,1.4714179178913283
